Año	Temporalidad	Ord_Temporalidad	Sector Código	Sector Descripción	Nº Accidentes	Comarca Código	Comarca Nombre
2012	Indefinido	1	1	Agricultura, ganadería y pesca	3	12	Tarazona y el Moncayo
2012	Sin clasificar	3	1	Agricultura, ganadería y pesca	3	12	Tarazona y el Moncayo
2012	Temporal	2	1	Agricultura, ganadería y pesca	1	12	Tarazona y el Moncayo
2012	Indefinido	1	1	Agricultura, ganadería y pesca	1	13	Campo de Borja
2012	Sin clasificar	3	1	Agricultura, ganadería y pesca	4	13	Campo de Borja
2012	Temporal	2	1	Agricultura, ganadería y pesca	3	13	Campo de Borja
2012	Sin clasificar	3	1	Agricultura, ganadería y pesca	1	14	Aranda
2012	Indefinido	1	1	Agricultura, ganadería y pesca	5	15	Ribera Alta del Ebro
2012	Sin clasificar	3	1	Agricultura, ganadería y pesca	3	15	Ribera Alta del Ebro
2012	Temporal	2	1	Agricultura, ganadería y pesca	10	15	Ribera Alta del Ebro
2012	Indefinido	1	1	Agricultura, ganadería y pesca	16	16	Valdejalón
2012	Sin clasificar	3	1	Agricultura, ganadería y pesca	7	16	Valdejalón
2012	Temporal	2	1	Agricultura, ganadería y pesca	30	16	Valdejalón
2012	Indefinido	1	1	Agricultura, ganadería y pesca	37	17	Central
2012	Sin clasificar	3	1	Agricultura, ganadería y pesca	3	17	Central
2012	Temporal	2	1	Agricultura, ganadería y pesca	23	17	Central
2012	Indefinido	1	1	Agricultura, ganadería y pesca	10	18	Ribera Baja del Ebro
2012	Temporal	2	1	Agricultura, ganadería y pesca	5	18	Ribera Baja del Ebro
2012	Indefinido	1	1	Agricultura, ganadería y pesca	9	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2012	Sin clasificar	3	1	Agricultura, ganadería y pesca	2	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2012	Temporal	2	1	Agricultura, ganadería y pesca	28	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2012	Indefinido	1	1	Agricultura, ganadería y pesca	7	20	Comunidad de Calatayud
2012	Sin clasificar	3	1	Agricultura, ganadería y pesca	10	20	Comunidad de Calatayud
2012	Temporal	2	1	Agricultura, ganadería y pesca	9	20	Comunidad de Calatayud
2012	Indefinido	1	1	Agricultura, ganadería y pesca	4	21	Campo de Cariñena
2012	Sin clasificar	3	1	Agricultura, ganadería y pesca	10	21	Campo de Cariñena
2012	Temporal	2	1	Agricultura, ganadería y pesca	7	21	Campo de Cariñena
2012	Indefinido	1	1	Agricultura, ganadería y pesca	2	22	Campo de Belchite
2012	Sin clasificar	3	1	Agricultura, ganadería y pesca	3	22	Campo de Belchite
2012	Temporal	2	1	Agricultura, ganadería y pesca	1	22	Campo de Belchite
2012	Indefinido	1	1	Agricultura, ganadería y pesca	4	23	Bajo Martín
2012	Sin clasificar	3	1	Agricultura, ganadería y pesca	2	23	Bajo Martín
2012	Temporal	2	1	Agricultura, ganadería y pesca	1	23	Bajo Martín
2012	Indefinido	1	1	Agricultura, ganadería y pesca	5	24	Campo de Daroca
2012	Sin clasificar	3	1	Agricultura, ganadería y pesca	4	24	Campo de Daroca
2012	Temporal	2	1	Agricultura, ganadería y pesca	1	24	Campo de Daroca
2012	Indefinido	1	1	Agricultura, ganadería y pesca	4	25	Jiloca
2012	Sin clasificar	3	1	Agricultura, ganadería y pesca	12	25	Jiloca
2012	Temporal	2	1	Agricultura, ganadería y pesca	2	25	Jiloca
2012	Sin clasificar	3	1	Agricultura, ganadería y pesca	1	26	Cuencas Mineras
2012	Temporal	2	1	Agricultura, ganadería y pesca	4	26	Cuencas Mineras
2012	Sin clasificar	3	1	Agricultura, ganadería y pesca	1	27	Andorra-Sierra de Arcos
2012	Temporal	2	1	Agricultura, ganadería y pesca	1	27	Andorra-Sierra de Arcos
2012	Indefinido	1	1	Agricultura, ganadería y pesca	7	28	Bajo Aragón
2012	Sin clasificar	3	1	Agricultura, ganadería y pesca	8	28	Bajo Aragón
2012	Temporal	2	1	Agricultura, ganadería y pesca	11	28	Bajo Aragón
2012	Indefinido	1	1	Agricultura, ganadería y pesca	11	29	Comunidad de Teruel
2012	Sin clasificar	3	1	Agricultura, ganadería y pesca	14	29	Comunidad de Teruel
2012	Temporal	2	1	Agricultura, ganadería y pesca	5	29	Comunidad de Teruel
2012	Indefinido	1	1	Agricultura, ganadería y pesca	2	30	Maestrazgo
2012	Sin clasificar	3	1	Agricultura, ganadería y pesca	2	30	Maestrazgo
2012	Temporal	2	1	Agricultura, ganadería y pesca	1	30	Maestrazgo
2012	Sin clasificar	3	1	Agricultura, ganadería y pesca	3	31	Sierra de Albarracín
2012	Indefinido	1	1	Agricultura, ganadería y pesca	2	32	Gúdar-Javalambre
2012	Sin clasificar	3	1	Agricultura, ganadería y pesca	2	32	Gúdar-Javalambre
2012	Sin clasificar	3	1	Agricultura, ganadería y pesca	8	33	Matarraña / Matarranya
2012	Temporal	2	1	Agricultura, ganadería y pesca	3	33	Matarraña / Matarranya
2012	Indefinido	1	1	Agricultura, ganadería y pesca	1	NC	Municipio del centro de trabajo fuera de Aragón
2012	Temporal	2	1	Agricultura, ganadería y pesca	11	NC	Municipio del centro de trabajo fuera de Aragón
2012	Indefinido	1	2	Industria y energía	5	01	La Jacetania
2012	Sin clasificar	3	2	Industria y energía	2	01	La Jacetania
2012	Temporal	2	2	Industria y energía	4	01	La Jacetania
2012	Indefinido	1	2	Industria y energía	9	02	Alto Gállego
2012	Sin clasificar	3	2	Industria y energía	1	02	Alto Gállego
2012	Temporal	2	2	Industria y energía	2	02	Alto Gállego
2012	Indefinido	1	2	Industria y energía	2	03	Sobrarbe
2012	Sin clasificar	3	2	Industria y energía	2	03	Sobrarbe
2012	Indefinido	1	2	Industria y energía	7	04	La Ribagorza
2012	Indefinido	1	2	Industria y energía	59	05	Cinco Villas
2012	Temporal	2	2	Industria y energía	29	05	Cinco Villas
2012	Indefinido	1	2	Industria y energía	62	06	Hoya de Huesca / Plana de Uesca
2012	Sin clasificar	3	2	Industria y energía	1	06	Hoya de Huesca / Plana de Uesca
2012	Temporal	2	2	Industria y energía	27	06	Hoya de Huesca / Plana de Uesca
2012	Indefinido	1	2	Industria y energía	24	07	Somontano de Barbastro
2012	Sin clasificar	3	2	Industria y energía	1	07	Somontano de Barbastro
2012	Temporal	2	2	Industria y energía	17	07	Somontano de Barbastro
2012	Indefinido	1	2	Industria y energía	95	08	Cinca Medio
2012	Temporal	2	2	Industria y energía	37	08	Cinca Medio
2012	Indefinido	1	2	Industria y energía	63	09	La Litera / La Llitera
2012	Temporal	2	2	Industria y energía	13	09	La Litera / La Llitera
2012	Indefinido	1	2	Industria y energía	25	10	Los Monegros
2012	Sin clasificar	3	2	Industria y energía	2	10	Los Monegros
2012	Temporal	2	2	Industria y energía	9	10	Los Monegros
2012	Indefinido	1	2	Industria y energía	51	11	Bajo Cinca / Baix Cinca
2012	Temporal	2	2	Industria y energía	25	11	Bajo Cinca / Baix Cinca
2012	Indefinido	1	2	Industria y energía	43	12	Tarazona y el Moncayo
2012	Temporal	2	2	Industria y energía	8	12	Tarazona y el Moncayo
2012	Indefinido	1	2	Industria y energía	61	13	Campo de Borja
2012	Temporal	2	2	Industria y energía	15	13	Campo de Borja
2012	Indefinido	1	2	Industria y energía	16	14	Aranda
2012	Temporal	2	2	Industria y energía	6	14	Aranda
2012	Indefinido	1	2	Industria y energía	140	15	Ribera Alta del Ebro
2012	Sin clasificar	3	2	Industria y energía	1	15	Ribera Alta del Ebro
2012	Temporal	2	2	Industria y energía	57	15	Ribera Alta del Ebro
2012	Indefinido	1	2	Industria y energía	123	16	Valdejalón
2012	Sin clasificar	3	2	Industria y energía	1	16	Valdejalón
2012	Temporal	2	2	Industria y energía	41	16	Valdejalón
2012	Indefinido	1	2	Industria y energía	1227	17	Central
2012	Sin clasificar	3	2	Industria y energía	16	17	Central
2012	Temporal	2	2	Industria y energía	395	17	Central
2012	Indefinido	1	2	Industria y energía	23	18	Ribera Baja del Ebro
2012	Temporal	2	2	Industria y energía	17	18	Ribera Baja del Ebro
2012	Indefinido	1	2	Industria y energía	9	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2012	Temporal	2	2	Industria y energía	1	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2012	Indefinido	1	2	Industria y energía	40	20	Comunidad de Calatayud
2012	Temporal	2	2	Industria y energía	13	20	Comunidad de Calatayud
2012	Indefinido	1	2	Industria y energía	46	21	Campo de Cariñena
2012	Temporal	2	2	Industria y energía	10	21	Campo de Cariñena
2012	Indefinido	1	2	Industria y energía	5	22	Campo de Belchite
2012	Temporal	2	2	Industria y energía	1	22	Campo de Belchite
2012	Indefinido	1	2	Industria y energía	14	23	Bajo Martín
2012	Temporal	2	2	Industria y energía	4	23	Bajo Martín
2012	Indefinido	1	2	Industria y energía	4	24	Campo de Daroca
2012	Indefinido	1	2	Industria y energía	32	25	Jiloca
2012	Sin clasificar	3	2	Industria y energía	1	25	Jiloca
2012	Temporal	2	2	Industria y energía	3	25	Jiloca
2012	Indefinido	1	2	Industria y energía	51	26	Cuencas Mineras
2012	Temporal	2	2	Industria y energía	10	26	Cuencas Mineras
2012	Indefinido	1	2	Industria y energía	57	27	Andorra-Sierra de Arcos
2012	Temporal	2	2	Industria y energía	16	27	Andorra-Sierra de Arcos
2012	Indefinido	1	2	Industria y energía	50	28	Bajo Aragón
2012	Temporal	2	2	Industria y energía	8	28	Bajo Aragón
2012	Indefinido	1	2	Industria y energía	59	29	Comunidad de Teruel
2012	Sin clasificar	3	2	Industria y energía	1	29	Comunidad de Teruel
2012	Temporal	2	2	Industria y energía	21	29	Comunidad de Teruel
2012	Indefinido	1	2	Industria y energía	2	30	Maestrazgo
2012	Sin clasificar	3	2	Industria y energía	1	30	Maestrazgo
2012	Temporal	2	2	Industria y energía	1	30	Maestrazgo
2012	Indefinido	1	2	Industria y energía	1	31	Sierra de Albarracín
2012	Temporal	2	2	Industria y energía	2	31	Sierra de Albarracín
2012	Indefinido	1	2	Industria y energía	13	32	Gúdar-Javalambre
2012	Sin clasificar	3	2	Industria y energía	1	32	Gúdar-Javalambre
2012	Temporal	2	2	Industria y energía	2	32	Gúdar-Javalambre
2012	Indefinido	1	2	Industria y energía	3	33	Matarraña / Matarranya
2012	Temporal	2	2	Industria y energía	4	33	Matarraña / Matarranya
2012	Indefinido	1	2	Industria y energía	14	NC	Municipio del centro de trabajo fuera de Aragón
2012	Temporal	2	2	Industria y energía	6	NC	Municipio del centro de trabajo fuera de Aragón
2012	Indefinido	1	3	Construcción	10	01	La Jacetania
2012	Sin clasificar	3	3	Construcción	5	01	La Jacetania
2012	Temporal	2	3	Construcción	13	01	La Jacetania
2012	Indefinido	1	3	Construcción	12	02	Alto Gállego
2012	Sin clasificar	3	3	Construcción	2	02	Alto Gállego
2012	Temporal	2	3	Construcción	2	02	Alto Gállego
2012	Indefinido	1	3	Construcción	4	03	Sobrarbe
2012	Temporal	2	3	Construcción	8	03	Sobrarbe
2012	Indefinido	1	3	Construcción	12	04	La Ribagorza
2012	Sin clasificar	3	3	Construcción	2	04	La Ribagorza
2012	Temporal	2	3	Construcción	8	04	La Ribagorza
2012	Indefinido	1	3	Construcción	21	05	Cinco Villas
2012	Temporal	2	3	Construcción	18	05	Cinco Villas
2012	Indefinido	1	3	Construcción	48	06	Hoya de Huesca / Plana de Uesca
2012	Sin clasificar	3	3	Construcción	4	06	Hoya de Huesca / Plana de Uesca
2012	Temporal	2	3	Construcción	43	06	Hoya de Huesca / Plana de Uesca
2012	Indefinido	1	3	Construcción	9	07	Somontano de Barbastro
2012	Sin clasificar	3	3	Construcción	3	07	Somontano de Barbastro
2012	Temporal	2	3	Construcción	10	07	Somontano de Barbastro
2012	Indefinido	1	3	Construcción	21	08	Cinca Medio
2012	Sin clasificar	3	3	Construcción	2	08	Cinca Medio
2012	Temporal	2	3	Construcción	15	08	Cinca Medio
2012	Indefinido	1	3	Construcción	10	09	La Litera / La Llitera
2012	Sin clasificar	3	3	Construcción	2	09	La Litera / La Llitera
2012	Temporal	2	3	Construcción	9	09	La Litera / La Llitera
2012	Indefinido	1	3	Construcción	15	10	Los Monegros
2012	Temporal	2	3	Construcción	10	10	Los Monegros
2012	Indefinido	1	3	Construcción	12	11	Bajo Cinca / Baix Cinca
2012	Temporal	2	3	Construcción	19	11	Bajo Cinca / Baix Cinca
2012	Indefinido	1	3	Construcción	5	12	Tarazona y el Moncayo
2012	Sin clasificar	3	3	Construcción	1	12	Tarazona y el Moncayo
2012	Temporal	2	3	Construcción	4	12	Tarazona y el Moncayo
2012	Indefinido	1	3	Construcción	7	13	Campo de Borja
2012	Sin clasificar	3	3	Construcción	1	13	Campo de Borja
2012	Temporal	2	3	Construcción	2	13	Campo de Borja
2012	Temporal	2	3	Construcción	1	14	Aranda
2012	Indefinido	1	3	Construcción	20	15	Ribera Alta del Ebro
2012	Sin clasificar	3	3	Construcción	3	15	Ribera Alta del Ebro
2012	Temporal	2	3	Construcción	19	15	Ribera Alta del Ebro
2012	Indefinido	1	3	Construcción	12	16	Valdejalón
2012	Sin clasificar	3	3	Construcción	2	16	Valdejalón
2012	Temporal	2	3	Construcción	14	16	Valdejalón
2012	Indefinido	1	3	Construcción	324	17	Central
2012	Sin clasificar	3	3	Construcción	26	17	Central
2012	Temporal	2	3	Construcción	376	17	Central
2012	Indefinido	1	3	Construcción	5	18	Ribera Baja del Ebro
2012	Sin clasificar	3	3	Construcción	4	18	Ribera Baja del Ebro
2012	Temporal	2	3	Construcción	1	18	Ribera Baja del Ebro
2012	Indefinido	1	3	Construcción	12	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2012	Temporal	2	3	Construcción	8	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2012	Indefinido	1	3	Construcción	16	20	Comunidad de Calatayud
2012	Sin clasificar	3	3	Construcción	3	20	Comunidad de Calatayud
2012	Temporal	2	3	Construcción	12	20	Comunidad de Calatayud
2012	Indefinido	1	3	Construcción	8	21	Campo de Cariñena
2012	Sin clasificar	3	3	Construcción	4	21	Campo de Cariñena
2012	Temporal	2	3	Construcción	1	21	Campo de Cariñena
2012	Indefinido	1	3	Construcción	3	22	Campo de Belchite
2012	Indefinido	1	3	Construcción	2	23	Bajo Martín
2012	Sin clasificar	3	3	Construcción	2	23	Bajo Martín
2012	Temporal	2	3	Construcción	7	23	Bajo Martín
2012	Indefinido	1	3	Construcción	1	24	Campo de Daroca
2012	Temporal	2	3	Construcción	4	24	Campo de Daroca
2012	Indefinido	1	3	Construcción	5	25	Jiloca
2012	Temporal	2	3	Construcción	5	25	Jiloca
2012	Indefinido	1	3	Construcción	10	26	Cuencas Mineras
2012	Temporal	2	3	Construcción	4	26	Cuencas Mineras
2012	Indefinido	1	3	Construcción	5	27	Andorra-Sierra de Arcos
2012	Sin clasificar	3	3	Construcción	2	27	Andorra-Sierra de Arcos
2012	Temporal	2	3	Construcción	21	27	Andorra-Sierra de Arcos
2012	Indefinido	1	3	Construcción	27	28	Bajo Aragón
2012	Sin clasificar	3	3	Construcción	1	28	Bajo Aragón
2012	Temporal	2	3	Construcción	15	28	Bajo Aragón
2012	Indefinido	1	3	Construcción	30	29	Comunidad de Teruel
2012	Sin clasificar	3	3	Construcción	3	29	Comunidad de Teruel
2012	Temporal	2	3	Construcción	21	29	Comunidad de Teruel
2012	Indefinido	1	3	Construcción	1	30	Maestrazgo
2012	Temporal	2	3	Construcción	2	30	Maestrazgo
2012	Indefinido	1	3	Construcción	3	31	Sierra de Albarracín
2012	Sin clasificar	3	3	Construcción	1	31	Sierra de Albarracín
2012	Temporal	2	3	Construcción	2	31	Sierra de Albarracín
2012	Indefinido	1	3	Construcción	13	32	Gúdar-Javalambre
2012	Sin clasificar	3	3	Construcción	3	32	Gúdar-Javalambre
2012	Temporal	2	3	Construcción	1	32	Gúdar-Javalambre
2012	Indefinido	1	3	Construcción	4	33	Matarraña / Matarranya
2012	Temporal	2	3	Construcción	4	33	Matarraña / Matarranya
2012	Indefinido	1	3	Construcción	21	NC	Municipio del centro de trabajo fuera de Aragón
2012	Temporal	2	3	Construcción	14	NC	Municipio del centro de trabajo fuera de Aragón
2012	Indefinido	1	4	Servicios	55	01	La Jacetania
2012	Temporal	2	4	Servicios	23	01	La Jacetania
2012	Indefinido	1	4	Servicios	41	02	Alto Gállego
2012	Temporal	2	4	Servicios	26	02	Alto Gállego
2012	Indefinido	1	4	Servicios	12	03	Sobrarbe
2012	Temporal	2	4	Servicios	8	03	Sobrarbe
2012	Indefinido	1	4	Servicios	34	04	La Ribagorza
2012	Sin clasificar	3	4	Servicios	2	04	La Ribagorza
2012	Temporal	2	4	Servicios	19	04	La Ribagorza
2012	Indefinido	1	4	Servicios	55	05	Cinco Villas
2012	Sin clasificar	3	4	Servicios	1	05	Cinco Villas
2012	Temporal	2	4	Servicios	19	05	Cinco Villas
2012	Indefinido	1	4	Servicios	214	06	Hoya de Huesca / Plana de Uesca
2012	Sin clasificar	3	4	Servicios	2	06	Hoya de Huesca / Plana de Uesca
2012	Temporal	2	4	Servicios	108	06	Hoya de Huesca / Plana de Uesca
2012	Indefinido	1	4	Servicios	52	07	Somontano de Barbastro
2012	Sin clasificar	3	4	Servicios	6	07	Somontano de Barbastro
2012	Temporal	2	4	Servicios	31	07	Somontano de Barbastro
2012	Indefinido	1	4	Servicios	67	08	Cinca Medio
2012	Sin clasificar	3	4	Servicios	2	08	Cinca Medio
2012	Temporal	2	4	Servicios	32	08	Cinca Medio
2012	Indefinido	1	4	Servicios	46	09	La Litera / La Llitera
2012	Sin clasificar	3	4	Servicios	1	09	La Litera / La Llitera
2012	Temporal	2	4	Servicios	17	09	La Litera / La Llitera
2012	Indefinido	1	4	Servicios	20	10	Los Monegros
2012	Sin clasificar	3	4	Servicios	1	10	Los Monegros
2012	Temporal	2	4	Servicios	6	10	Los Monegros
2012	Indefinido	1	4	Servicios	48	11	Bajo Cinca / Baix Cinca
2012	Temporal	2	4	Servicios	36	11	Bajo Cinca / Baix Cinca
2012	Indefinido	1	4	Servicios	23	12	Tarazona y el Moncayo
2012	Temporal	2	4	Servicios	14	12	Tarazona y el Moncayo
2012	Indefinido	1	4	Servicios	35	13	Campo de Borja
2012	Sin clasificar	3	4	Servicios	1	13	Campo de Borja
2012	Temporal	2	4	Servicios	23	13	Campo de Borja
2012	Indefinido	1	4	Servicios	8	14	Aranda
2012	Temporal	2	4	Servicios	5	14	Aranda
2012	Indefinido	1	4	Servicios	112	15	Ribera Alta del Ebro
2012	Sin clasificar	3	4	Servicios	1	15	Ribera Alta del Ebro
2012	Temporal	2	4	Servicios	46	15	Ribera Alta del Ebro
2012	Indefinido	1	4	Servicios	88	16	Valdejalón
2012	Sin clasificar	3	4	Servicios	1	16	Valdejalón
2012	Temporal	2	4	Servicios	38	16	Valdejalón
2012	Indefinido	1	4	Servicios	2637	17	Central
2012	Sin clasificar	3	4	Servicios	53	17	Central
2012	Temporal	2	4	Servicios	963	17	Central
2012	Indefinido	1	4	Servicios	12	18	Ribera Baja del Ebro
2012	Temporal	2	4	Servicios	6	18	Ribera Baja del Ebro
2012	Indefinido	1	4	Servicios	22	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2012	Temporal	2	4	Servicios	19	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2012	Indefinido	1	4	Servicios	68	20	Comunidad de Calatayud
2012	Sin clasificar	3	4	Servicios	1	20	Comunidad de Calatayud
2012	Temporal	2	4	Servicios	51	20	Comunidad de Calatayud
2012	Indefinido	1	4	Servicios	14	21	Campo de Cariñena
2012	Temporal	2	4	Servicios	6	21	Campo de Cariñena
2012	Indefinido	1	4	Servicios	4	22	Campo de Belchite
2012	Temporal	2	4	Servicios	3	22	Campo de Belchite
2012	Indefinido	1	4	Servicios	18	23	Bajo Martín
2012	Temporal	2	4	Servicios	7	23	Bajo Martín
2012	Indefinido	1	4	Servicios	20	24	Campo de Daroca
2012	Temporal	2	4	Servicios	3	24	Campo de Daroca
2012	Indefinido	1	4	Servicios	8	25	Jiloca
2012	Sin clasificar	3	4	Servicios	1	25	Jiloca
2012	Temporal	2	4	Servicios	6	25	Jiloca
2012	Indefinido	1	4	Servicios	4	26	Cuencas Mineras
2012	Temporal	2	4	Servicios	12	26	Cuencas Mineras
2012	Indefinido	1	4	Servicios	34	27	Andorra-Sierra de Arcos
2012	Temporal	2	4	Servicios	11	27	Andorra-Sierra de Arcos
2012	Indefinido	1	4	Servicios	50	28	Bajo Aragón
2012	Temporal	2	4	Servicios	18	28	Bajo Aragón
2012	Indefinido	1	4	Servicios	141	29	Comunidad de Teruel
2012	Sin clasificar	3	4	Servicios	6	29	Comunidad de Teruel
2012	Temporal	2	4	Servicios	55	29	Comunidad de Teruel
2012	Indefinido	1	4	Servicios	2	30	Maestrazgo
2012	Sin clasificar	3	4	Servicios	1	30	Maestrazgo
2012	Temporal	2	4	Servicios	2	30	Maestrazgo
2012	Indefinido	1	4	Servicios	4	31	Sierra de Albarracín
2012	Sin clasificar	3	4	Servicios	1	31	Sierra de Albarracín
2012	Temporal	2	4	Servicios	6	31	Sierra de Albarracín
2012	Indefinido	1	4	Servicios	8	32	Gúdar-Javalambre
2012	Temporal	2	4	Servicios	12	32	Gúdar-Javalambre
2012	Indefinido	1	4	Servicios	5	33	Matarraña / Matarranya
2012	Temporal	2	4	Servicios	5	33	Matarraña / Matarranya
2012	Indefinido	1	4	Servicios	22	NC	Municipio del centro de trabajo fuera de Aragón
2012	Temporal	2	4	Servicios	9	NC	Municipio del centro de trabajo fuera de Aragón
2011	Indefinido	1	1	Agricultura, ganadería y pesca	3	01	La Jacetania
2011	Sin clasificar	3	1	Agricultura, ganadería y pesca	1	01	La Jacetania
2011	Temporal	2	1	Agricultura, ganadería y pesca	3	01	La Jacetania
2011	Indefinido	1	1	Agricultura, ganadería y pesca	2	02	Alto Gállego
2011	Sin clasificar	3	1	Agricultura, ganadería y pesca	1	02	Alto Gállego
2011	Temporal	2	1	Agricultura, ganadería y pesca	2	02	Alto Gállego
2011	Indefinido	1	1	Agricultura, ganadería y pesca	2	03	Sobrarbe
2011	Sin clasificar	3	1	Agricultura, ganadería y pesca	1	03	Sobrarbe
2011	Indefinido	1	1	Agricultura, ganadería y pesca	5	04	La Ribagorza
2011	Sin clasificar	3	1	Agricultura, ganadería y pesca	3	04	La Ribagorza
2011	Temporal	2	1	Agricultura, ganadería y pesca	6	04	La Ribagorza
2011	Indefinido	1	1	Agricultura, ganadería y pesca	32	05	Cinco Villas
2011	Sin clasificar	3	1	Agricultura, ganadería y pesca	5	05	Cinco Villas
2011	Temporal	2	1	Agricultura, ganadería y pesca	25	05	Cinco Villas
2011	Indefinido	1	1	Agricultura, ganadería y pesca	25	06	Hoya de Huesca / Plana de Uesca
2011	Sin clasificar	3	1	Agricultura, ganadería y pesca	3	06	Hoya de Huesca / Plana de Uesca
2011	Temporal	2	1	Agricultura, ganadería y pesca	9	06	Hoya de Huesca / Plana de Uesca
2011	Indefinido	1	1	Agricultura, ganadería y pesca	7	07	Somontano de Barbastro
2011	Sin clasificar	3	1	Agricultura, ganadería y pesca	6	07	Somontano de Barbastro
2011	Temporal	2	1	Agricultura, ganadería y pesca	3	07	Somontano de Barbastro
2011	Indefinido	1	1	Agricultura, ganadería y pesca	8	08	Cinca Medio
2011	Sin clasificar	3	1	Agricultura, ganadería y pesca	6	08	Cinca Medio
2011	Temporal	2	1	Agricultura, ganadería y pesca	10	08	Cinca Medio
2011	Indefinido	1	1	Agricultura, ganadería y pesca	17	09	La Litera / La Llitera
2011	Sin clasificar	3	1	Agricultura, ganadería y pesca	1	09	La Litera / La Llitera
2011	Temporal	2	1	Agricultura, ganadería y pesca	17	09	La Litera / La Llitera
2011	Indefinido	1	1	Agricultura, ganadería y pesca	15	10	Los Monegros
2011	Sin clasificar	3	1	Agricultura, ganadería y pesca	4	10	Los Monegros
2011	Temporal	2	1	Agricultura, ganadería y pesca	9	10	Los Monegros
2011	Indefinido	1	1	Agricultura, ganadería y pesca	19	11	Bajo Cinca / Baix Cinca
2011	Sin clasificar	3	1	Agricultura, ganadería y pesca	8	11	Bajo Cinca / Baix Cinca
2011	Temporal	2	1	Agricultura, ganadería y pesca	46	11	Bajo Cinca / Baix Cinca
2011	Indefinido	1	1	Agricultura, ganadería y pesca	5	12	Tarazona y el Moncayo
2011	Sin clasificar	3	1	Agricultura, ganadería y pesca	5	12	Tarazona y el Moncayo
2011	Temporal	2	1	Agricultura, ganadería y pesca	3	12	Tarazona y el Moncayo
2011	Indefinido	1	1	Agricultura, ganadería y pesca	5	13	Campo de Borja
2011	Sin clasificar	3	1	Agricultura, ganadería y pesca	6	13	Campo de Borja
2011	Temporal	2	1	Agricultura, ganadería y pesca	2	13	Campo de Borja
2011	Temporal	2	1	Agricultura, ganadería y pesca	1	14	Aranda
2011	Indefinido	1	1	Agricultura, ganadería y pesca	8	15	Ribera Alta del Ebro
2011	Sin clasificar	3	1	Agricultura, ganadería y pesca	2	15	Ribera Alta del Ebro
2011	Temporal	2	1	Agricultura, ganadería y pesca	11	15	Ribera Alta del Ebro
2011	Indefinido	1	1	Agricultura, ganadería y pesca	13	16	Valdejalón
2011	Sin clasificar	3	1	Agricultura, ganadería y pesca	13	16	Valdejalón
2011	Temporal	2	1	Agricultura, ganadería y pesca	38	16	Valdejalón
2011	Indefinido	1	1	Agricultura, ganadería y pesca	29	17	Central
2011	Sin clasificar	3	1	Agricultura, ganadería y pesca	6	17	Central
2011	Temporal	2	1	Agricultura, ganadería y pesca	40	17	Central
2011	Indefinido	1	1	Agricultura, ganadería y pesca	8	18	Ribera Baja del Ebro
2011	Temporal	2	1	Agricultura, ganadería y pesca	9	18	Ribera Baja del Ebro
2011	Indefinido	1	1	Agricultura, ganadería y pesca	5	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2011	Sin clasificar	3	1	Agricultura, ganadería y pesca	6	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2011	Temporal	2	1	Agricultura, ganadería y pesca	24	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2011	Indefinido	1	1	Agricultura, ganadería y pesca	3	20	Comunidad de Calatayud
2011	Sin clasificar	3	1	Agricultura, ganadería y pesca	13	20	Comunidad de Calatayud
2011	Temporal	2	1	Agricultura, ganadería y pesca	13	20	Comunidad de Calatayud
2011	Indefinido	1	1	Agricultura, ganadería y pesca	4	21	Campo de Cariñena
2011	Sin clasificar	3	1	Agricultura, ganadería y pesca	5	21	Campo de Cariñena
2011	Temporal	2	1	Agricultura, ganadería y pesca	8	21	Campo de Cariñena
2011	Indefinido	1	1	Agricultura, ganadería y pesca	2	22	Campo de Belchite
2011	Sin clasificar	3	1	Agricultura, ganadería y pesca	2	22	Campo de Belchite
2011	Temporal	2	1	Agricultura, ganadería y pesca	1	22	Campo de Belchite
2011	Indefinido	1	1	Agricultura, ganadería y pesca	1	23	Bajo Martín
2011	Sin clasificar	3	1	Agricultura, ganadería y pesca	1	23	Bajo Martín
2011	Temporal	2	1	Agricultura, ganadería y pesca	1	23	Bajo Martín
2011	Indefinido	1	1	Agricultura, ganadería y pesca	2	24	Campo de Daroca
2011	Sin clasificar	3	1	Agricultura, ganadería y pesca	2	24	Campo de Daroca
2011	Temporal	2	1	Agricultura, ganadería y pesca	2	24	Campo de Daroca
2011	Indefinido	1	1	Agricultura, ganadería y pesca	1	25	Jiloca
2011	Sin clasificar	3	1	Agricultura, ganadería y pesca	10	25	Jiloca
2011	Temporal	2	1	Agricultura, ganadería y pesca	1	25	Jiloca
2011	Sin clasificar	3	1	Agricultura, ganadería y pesca	2	26	Cuencas Mineras
2011	Indefinido	1	1	Agricultura, ganadería y pesca	1	27	Andorra-Sierra de Arcos
