Municipio código	Municipio nombre	Año	Población	Censo electoral	Participación	Abstención	Votos nulos	Votos blancos	Votos a candidaturas	% Participación
22209	Santa Cruz de la Serós	2016	186	155	120	35	0	3	117	77,4193548387097
22209	Santa Cruz de la Serós	2019	180	159	139	20	3	5	131	87,4213836477987
22212	Santaliestra y San Quílez	2008	100	100	85	15	0	1	84	85
22212	Santaliestra y San Quílez	2011	106	93	79	14	0	0	79	84,9462365591398
22212	Santaliestra y San Quílez	2015	99	84	70	14	0	1	69	83,3333333333333
22212	Santaliestra y San Quílez	2016	104	79	64	15	2	0	62	81,0126582278481
22212	Santaliestra y San Quílez	2019	81	70	56	14	0	0	56	80
22213	Sariñena	2008	4206	3157	2443	714	12	28	2403	77,3835920177384
22213	Sariñena	2011	4428	3152	2265	887	35	62	2168	71,8591370558376
22213	Sariñena	2015	4293	3029	2229	800	44	17	2168	73,5886431165401
22213	Sariñena	2016	4223	3004	2169	835	38	19	2112	72,2037283621838
22213	Sariñena	2019	4168	2923	2261	662	40	24	2197	77,3520355798837
22214	Secastilla	2008	133	127	104	23	1	1	102	81,8897637795276
22214	Secastilla	2011	150	131	101	30	1	2	98	77,0992366412214
22214	Secastilla	2015	146	128	94	34	2	0	92	73,4375
22214	Secastilla	2016	144	128	106	22	1	3	102	82,8125
22214	Secastilla	2019	146	118	98	20	1	1	96	83,0508474576271
22215	Seira	2008	179	152	110	42	0	1	109	72,3684210526316
22215	Seira	2011	156	137	90	47	0	1	89	65,6934306569343
22215	Seira	2015	147	129	91	38	0	0	91	70,5426356589147
22215	Seira	2016	147	128	96	32	0	1	95	75
22215	Seira	2019	150	128	91	37	0	1	90	71,09375
22217	Sena	2008	547	413	345	68	10	5	330	83,5351089588378
22217	Sena	2011	548	406	314	92	5	4	305	77,3399014778325
22217	Sena	2015	516	395	307	88	6	3	298	77,7215189873418
22217	Sena	2016	515	385	287	98	6	1	280	74,5454545454545
22217	Sena	2019	489	372	296	76	6	5	285	79,5698924731183
22218	Senés de Alcubierre	2008	58	45	37	8	2	1	34	82,2222222222222
22218	Senés de Alcubierre	2011	68	49	33	16	0	1	32	67,3469387755102
22218	Senés de Alcubierre	2015	52	43	35	8	0	0	35	81,3953488372093
22218	Senés de Alcubierre	2016	49	43	33	10	0	0	33	76,7441860465116
22218	Senés de Alcubierre	2019	41	40	32	8	1	1	30	80
22220	Sesa	2008	250	219	181	38	5	0	176	82,648401826484
22220	Sesa	2011	225	192	138	54	2	5	131	71,875
22220	Sesa	2015	202	169	123	46	1	2	120	72,7810650887574
22220	Sesa	2016	190	166	126	40	1	2	123	75,9036144578313
22220	Sesa	2019	167	150	120	30	3	0	117	80
22221	Sesué	2008	116	103	63	40	0	0	63	61,1650485436893
22221	Sesué	2011	127	108	70	38	1	5	64	64,8148148148148
22221	Sesué	2015	116	80	60	20	1	0	59	75
22221	Sesué	2016	119	84	58	26	0	0	58	69,047619047619
22221	Sesué	2019	127	90	58	32	2	0	56	64,4444444444444
22222	Siétamo	2008	588	482	384	98	3	4	377	79,6680497925311
22222	Siétamo	2011	665	510	367	143	2	6	359	71,9607843137255
22222	Siétamo	2015	675	527	390	137	1	5	384	74,0037950664137
22222	Siétamo	2016	672	530	384	146	5	3	376	72,4528301886792
22222	Siétamo	2019	664	517	407	110	9	5	393	78,7234042553191
22223	Sopeira	2008	106	97	61	36	0	2	59	62,8865979381443
22223	Sopeira	2011	120	92	65	27	1	3	61	70,6521739130435
22223	Sopeira	2015	107	79	63	16	1	0	62	79,746835443038
22223	Sopeira	2016	99	75	58	17	0	0	58	77,3333333333333
22223	Sopeira	2019	94	74	63	11	0	1	62	85,1351351351351
22225	Tamarite de Litera	2008	3703	2901	2076	825	23	40	2013	71,5615305067218
22225	Tamarite de Litera	2011	3730	2784	1839	945	34	42	1763	66,0560344827586
22225	Tamarite de Litera	2015	3604	2691	1850	841	32	24	1794	68,7476774433296
22225	Tamarite de Litera	2016	3538	2679	1700	979	35	17	1648	63,4565136244867
22225	Tamarite de Litera	2019	3528	2610	1867	743	24	15	1828	71,5325670498084
22226	Tardienta	2008	1022	875	718	157	9	5	704	82,0571428571429
22226	Tardienta	2011	1007	823	640	183	13	11	616	77,7642770352369
22226	Tardienta	2015	1005	774	591	183	2	2	587	76,3565891472868
22226	Tardienta	2016	985	767	570	197	8	10	552	74,3155149934811
22226	Tardienta	2019	952	771	598	173	7	6	585	77,5616083009079
22227	Tella-Sin	2008	290	244	178	66	2	2	174	72,9508196721311
22227	Tella-Sin	2011	266	225	172	53	4	3	165	76,4444444444444
22227	Tella-Sin	2015	260	211	153	58	2	3	148	72,5118483412322
22227	Tella-Sin	2016	249	206	163	43	3	3	157	79,126213592233
22227	Tella-Sin	2019	226	199	155	44	1	1	153	77,8894472361809
22228	Tierz	2008	585	464	387	77	1	8	378	83,4051724137931
22228	Tierz	2011	691	501	382	119	13	15	354	76,24750499002
22228	Tierz	2015	734	505	409	96	2	3	404	80,990099009901
22228	Tierz	2016	742	514	364	150	4	5	355	70,8171206225681
22228	Tierz	2019	758	529	421	108	4	3	414	79,5841209829868
22229	Tolva	2008	193	149	108	41	3	0	105	72,4832214765101
22229	Tolva	2011	171	127	93	34	4	4	85	73,2283464566929
22229	Tolva	2015	148	114	81	33	0	0	81	71,0526315789474
22229	Tolva	2016	137	114	80	34	0	1	79	70,1754385964912
22229	Tolva	2019	123	108	80	28	0	2	78	74,0740740740741
22230	Torla-Ordesa	2008	319	295	227	68	0	3	224	76,9491525423729
22230	Torla-Ordesa	2011	328	302	234	68	3	11	220	77,4834437086093
22230	Torla-Ordesa	2015	293	290	224	66	1	2	221	77,2413793103448
22230	Torla-Ordesa	2016	306	284	216	68	0	1	215	76,056338028169
22230	Torla-Ordesa	2019	298	288	229	59	1	3	225	79,5138888888889
22232	Torralba de Aragón	2008	118	103	87	16	1	3	83	84,4660194174757
22232	Torralba de Aragón	2011	111	98	78	20	3	0	75	79,5918367346939
22232	Torralba de Aragón	2015	113	96	73	23	3	2	68	76,0416666666667
22232	Torralba de Aragón	2016	114	93	71	22	2	1	68	76,3440860215054
22232	Torralba de Aragón	2019	103	87	66	21	1	2	63	75,8620689655172
22233	Torre la Ribera	2008	119	99	76	23	0	0	76	76,7676767676768
22233	Torre la Ribera	2011	117	94	69	25	0	0	69	73,4042553191489
22233	Torre la Ribera	2015	106	82	61	21	0	0	61	74,390243902439
22233	Torre la Ribera	2016	104	82	57	25	0	3	54	69,5121951219512
22233	Torre la Ribera	2019	102	80	50	30	0	0	50	62,5
22234	Torrente de Cinca	2008	1021	841	657	184	3	7	647	78,1212841854935
22234	Torrente de Cinca	2011	1276	818	609	209	4	12	593	74,4498777506112
22234	Torrente de Cinca	2015	1205	802	600	202	3	7	590	74,8129675810474
22234	Torrente de Cinca	2016	1187	794	552	242	8	3	541	69,5214105793451
22234	Torrente de Cinca	2019	1148	745	587	158	9	11	567	78,7919463087248
22235	Torres de Alcanadre	2008	116	107	89	18	4	0	85	83,1775700934579
22235	Torres de Alcanadre	2011	106	101	88	13	1	1	86	87,1287128712871
22235	Torres de Alcanadre	2015	103	100	77	23	0	0	77	77
22235	Torres de Alcanadre	2016	107	98	76	22	0	1	75	77,5510204081633
22235	Torres de Alcanadre	2019	92	88	72	16	0	1	71	81,8181818181818
22236	Torres de Barbués	2008	324	292	251	41	0	1	250	85,958904109589
22236	Torres de Barbués	2011	303	266	213	53	0	3	210	80,0751879699248
22236	Torres de Barbués	2015	293	249	199	50	0	1	198	79,9196787148594
22236	Torres de Barbués	2016	283	253	200	53	0	0	200	79,0513833992095
22236	Torres de Barbués	2019	266	236	207	29	4	2	201	87,7118644067797
22239	Tramaced	2008	110	100	86	14	1	7	78	86
22239	Tramaced	2011	100	90	76	14	0	2	74	84,4444444444444
22239	Tramaced	2015	97	89	78	11	2	4	72	87,6404494382022
22239	Tramaced	2016	110	88	72	16	0	0	72	81,8181818181818
22239	Tramaced	2019	99	88	71	17	0	0	71	80,6818181818182
22242	Valfarta	2008	99	84	69	15	0	1	68	82,1428571428571
22242	Valfarta	2011	87	75	53	22	1	0	52	70,6666666666667
22242	Valfarta	2015	73	64	45	19	1	1	43	70,3125
22242	Valfarta	2016	72	62	45	17	1	0	44	72,5806451612903
22242	Valfarta	2019	69	63	47	16	2	1	44	74,6031746031746
22243	Valle de Bardají	2008	53	46	33	13	0	0	33	71,7391304347826
22243	Valle de Bardají	2011	50	45	27	18	0	1	26	60
22243	Valle de Bardají	2015	37	45	32	13	0	0	32	71,1111111111111
22243	Valle de Bardají	2016	37	45	28	17	0	0	28	62,2222222222222
22243	Valle de Bardají	2019	34	39	28	11	0	0	28	71,7948717948718
22244	Valle de Lierp	2008	47	62	44	18	0	2	42	70,9677419354839
22244	Valle de Lierp	2011	65	62	46	16	2	1	43	74,1935483870968
22244	Valle de Lierp	2015	58	52	38	14	0	0	38	73,0769230769231
22244	Valle de Lierp	2016	54	52	38	14	1	0	37	73,0769230769231
22244	Valle de Lierp	2019	46	46	37	9	0	2	35	80,4347826086957
22245	Velilla de Cinca	2008	482	351	292	59	2	2	288	83,1908831908832
22245	Velilla de Cinca	2011	450	329	261	68	4	3	254	79,3313069908815
22245	Velilla de Cinca	2015	461	306	258	48	1	3	254	84,3137254901961
22245	Velilla de Cinca	2016	442	309	267	42	6	1	260	86,4077669902913
22245	Velilla de Cinca	2019	463	306	266	40	3	0	263	86,9281045751634
22246	Beranuy	2008	106	96	68	28	1	1	66	70,8333333333333
22246	Beranuy	2011	104	93	63	30	1	0	62	67,741935483871
22246	Beranuy	2015	97	77	51	26	1	0	50	66,2337662337662
22246	Beranuy	2016	92	76	50	26	0	0	50	65,7894736842105
22246	Beranuy	2019	78	71	50	21	0	0	50	70,4225352112676
22247	Viacamp y Litera	2008	25	37	21	16	0	2	19	56,7567567567568
22247	Viacamp y Litera	2011	48	31	21	10	1	1	19	67,741935483871
22247	Viacamp y Litera	2015	43	30	23	7	1	0	22	76,6666666666667
22247	Viacamp y Litera	2016	42	33	20	13	0	0	20	60,6060606060606
22247	Viacamp y Litera	2019	36	30	21	9	0	0	21	70
22248	Vicién	2008	116	113	94	19	1	1	92	83,1858407079646
22248	Vicién	2011	122	119	94	25	2	3	89	78,9915966386555
22248	Vicién	2015	122	118	92	26	1	0	91	77,9661016949153
22248	Vicién	2016	126	116	92	24	2	1	89	79,3103448275862
22248	Vicién	2019	116	104	83	21	1	0	82	79,8076923076923
22249	Villanova	2008	156	125	86	39	0	1	85	68,8
22249	Villanova	2011	154	110	83	27	2	0	81	75,4545454545455
22249	Villanova	2015	159	119	97	22	0	1	96	81,5126050420168
22249	Villanova	2016	157	116	95	21	0	4	91	81,8965517241379
22249	Villanova	2019	159	118	93	25	0	2	91	78,8135593220339
22250	Villanúa	2008	478	358	253	105	2	0	251	70,6703910614525
22250	Villanúa	2011	492	368	261	107	6	12	243	70,9239130434783
22250	Villanúa	2015	475	347	258	89	2	5	251	74,3515850144092
22250	Villanúa	2016	435	353	261	92	3	4	254	73,9376770538244
22250	Villanúa	2019	447	344	271	73	7	6	258	78,7790697674419
22251	Villanueva de Sigena	2008	520	414	341	73	5	3	333	82,3671497584541
22251	Villanueva de Sigena	2011	512	391	288	103	10	4	274	73,6572890025575
22251	Villanueva de Sigena	2015	434	371	283	88	2	4	277	76,2803234501348
22251	Villanueva de Sigena	2016	442	364	284	80	0	0	284	78,021978021978
22251	Villanueva de Sigena	2019	394	334	269	65	6	4	259	80,5389221556886
22252	Yebra de Basa	2008	152	135	104	31	0	2	102	77,037037037037
22252	Yebra de Basa	2011	155	130	98	32	2	5	91	75,3846153846154
22252	Yebra de Basa	2015	142	122	93	29	2	1	90	76,2295081967213
22252	Yebra de Basa	2016	142	121	86	35	5	0	81	71,0743801652893
22252	Yebra de Basa	2019	147	118	100	18	1	0	99	84,7457627118644
22253	Yésero	2008	77	79	72	7	0	0	72	91,1392405063291
22253	Yésero	2011	71	71	54	17	0	1	53	76,056338028169
22253	Yésero	2015	57	61	52	9	1	1	50	85,2459016393443
22253	Yésero	2016	58	61	52	9	0	0	52	85,2459016393443
22253	Yésero	2019	60	57	48	9	1	0	47	84,2105263157895
22254	Zaidín	2008	1827	1246	976	270	7	9	960	78,330658105939
22254	Zaidín	2011	1709	1175	868	307	12	14	842	73,8723404255319
22254	Zaidín	2015	1837	1129	804	325	12	9	783	71,2134632418069
22254	Zaidín	2016	1852	1124	801	323	9	11	781	71,2633451957295
22254	Zaidín	2019	1774	1094	857	237	7	11	839	78,3363802559415
22901	Valle de Hecho	2008	957	820	598	222	0	5	593	72,9268292682927
22901	Valle de Hecho	2011	960	792	515	277	7	13	495	65,0252525252525
22901	Valle de Hecho	2015	903	754	521	233	8	9	504	69,0981432360743
22901	Valle de Hecho	2016	880	742	478	264	8	5	465	64,4204851752022
22901	Valle de Hecho	2019	839	714	521	193	13	3	505	72,96918767507
22902	Puente la Reina de Jaca	2008	226	224	182	42	0	1	181	81,25
22902	Puente la Reina de Jaca	2011	215	240	169	71	0	3	166	70,4166666666667
22902	Puente la Reina de Jaca	2015	276	219	162	57	2	1	159	73,972602739726
22902	Puente la Reina de Jaca	2016	261	221	159	62	3	0	156	71,9457013574661
22902	Puente la Reina de Jaca	2019	260	208	160	48	4	0	156	76,9230769230769
22903	San Miguel del Cinca	2008	849	704	605	99	4	5	596	85,9375
22903	San Miguel del Cinca	2011	848	672	555	117	8	6	541	82,5892857142857
22903	San Miguel del Cinca	2015	852	654	542	112	6	3	533	82,8746177370031
22903	San Miguel del Cinca	2016	857	652	514	138	7	1	506	78,8343558282209
22903	San Miguel del Cinca	2019	813	622	538	84	5	3	530	86,4951768488746
22904	Sotonera (La)	2008	1053	928	696	232	5	5	686	75
22904	Sotonera (La)	2011	1061	908	660	248	7	14	639	72,6872246696035
22904	Sotonera (La)	2015	1013	835	600	235	6	6	588	71,8562874251497
22904	Sotonera (La)	2016	990	815	579	236	4	8	567	71,0429447852761
22904	Sotonera (La)	2019	894	761	581	180	15	2	564	76,3469119579501
22905	Lupiñén-Ortilla	2008	358	324	266	58	0	8	258	82,0987654320988
22905	Lupiñén-Ortilla	2011	397	312	249	63	2	4	243	79,8076923076923
22905	Lupiñén-Ortilla	2015	373	294	224	70	0	2	222	76,1904761904762
22905	Lupiñén-Ortilla	2016	364	281	209	72	0	1	208	74,3772241992883
22905	Lupiñén-Ortilla	2019	341	287	226	61	2	2	222	78,7456445993031
22906	Santa María de Dulcis	2008	218	189	156	33	1	0	155	82,5396825396825
22906	Santa María de Dulcis	2011	221	190	152	38	5	3	144	80
22906	Santa María de Dulcis	2015	226	180	146	34	3	1	142	81,1111111111111
22906	Santa María de Dulcis	2016	221	186	141	45	2	3	136	75,8064516129032
22906	Santa María de Dulcis	2019	208	174	137	37	3	5	129	78,735632183908
22907	Aínsa-Sobrarbe	2008	1951	1443	1118	325	8	14	1096	77,4774774774775
22907	Aínsa-Sobrarbe	2011	2180	1444	1034	410	16	12	1006	71,606648199446
22907	Aínsa-Sobrarbe	2015	2213	1459	1112	347	8	21	1083	76,2165867032214
22907	Aínsa-Sobrarbe	2016	2220	1435	1059	376	13	18	1028	73,7979094076655
22907	Aínsa-Sobrarbe	2019	2151	1444	1149	295	12	12	1125	79,5706371191136
22908	Hoz y Costeán	2008	236	237	190	47	0	1	189	80,168776371308
22908	Hoz y Costeán	2011	205	231	167	64	5	2	160	72,2943722943723
22908	Hoz y Costeán	2015	237	207	144	63	4	1	139	69,5652173913043
22908	Hoz y Costeán	2016	230	197	142	55	2	3	137	72,0812182741117
22908	Hoz y Costeán	2019	226	188	133	55	2	0	131	70,7446808510638
22909	Vencillón	2008	458	371	273	98	5	3	265	73,5849056603774
22909	Vencillón	2011	469	349	259	90	7	3	249	74,2120343839542
22909	Vencillón	2015	425	318	238	80	4	2	232	74,8427672955975
22909	Vencillón	2016	411	315	226	89	1	4	221	71,7460317460317
22909	Vencillón	2019	399	301	233	68	2	4	227	77,4086378737542
44001	Ababuj	2008	82	80	59	21	0	1	58	73,75
44001	Ababuj	2011	77	69	48	21	1	0	47	69,5652173913043
44001	Ababuj	2015	65	68	50	18	0	0	50	73,5294117647059
44001	Ababuj	2016	73	68	53	15	1	1	51	77,9411764705882
44001	Ababuj	2019	76	65	51	14	1	0	50	78,4615384615385
44002	Abejuela	2008	68	62	51	11	0	2	49	82,258064516129
44002	Abejuela	2011	56	62	47	15	0	1	46	75,8064516129032
44002	Abejuela	2015	41	54	41	13	0	0	41	75,9259259259259
44002	Abejuela	2016	54	47	40	7	0	0	40	85,1063829787234
44002	Abejuela	2019	49	46	42	4	0	0	42	91,304347826087
44003	Aguatón	2008	21	21	18	3	0	1	17	85,7142857142857
44003	Aguatón	2011	21	19	19	0	0	0	19	100
44003	Aguatón	2015	18	19	16	3	0	0	16	84,2105263157895
44003	Aguatón	2016	19	19	17	2	0	0	17	89,4736842105263
44003	Aguatón	2019	18	17	14	3	0	0	14	82,3529411764706
44004	Aguaviva	2008	703	475	357	118	5	2	350	75,1578947368421
44004	Aguaviva	2011	693	450	334	116	2	2	330	74,2222222222222
44004	Aguaviva	2015	605	415	295	120	4	3	288	71,0843373493976
44004	Aguaviva	2016	586	408	303	105	6	0	297	74,2647058823529
44004	Aguaviva	2019	522	379	312	67	2	5	305	82,3218997361478
44005	Aguilar del Alfambra	2008	72	62	45	17	0	1	44	72,5806451612903
44005	Aguilar del Alfambra	2011	67	59	43	16	0	1	42	72,8813559322034
44005	Aguilar del Alfambra	2015	77	54	38	16	1	2	35	70,3703703703704
44005	Aguilar del Alfambra	2016	66	50	30	20	0	0	30	60
44005	Aguilar del Alfambra	2019	63	46	31	15	0	1	30	67,3913043478261
44006	Alacón	2008	405	329	261	68	7	1	253	79,3313069908815
44006	Alacón	2011	361	293	220	73	8	3	209	75,0853242320819
44006	Alacón	2015	314	250	191	59	2	1	188	76,4
44006	Alacón	2016	293	248	185	63	2	2	181	74,5967741935484
44006	Alacón	2019	264	223	171	52	2	2	167	76,6816143497758
44007	Alba	2008	250	220	186	34	1	7	178	84,5454545454545
44007	Alba	2011	248	194	152	42	7	3	142	78,3505154639175
44007	Alba	2015	212	184	124	60	4	0	120	67,3913043478261
44007	Alba	2016	210	173	122	51	1	4	117	70,5202312138728
44007	Alba	2019	178	152	120	32	3	0	117	78,9473684210526
44008	Albalate del Arzobispo	2008	2238	1752	1396	356	9	10	1377	79,6803652968037
44008	Albalate del Arzobispo	2011	2155	1695	1280	415	23	11	1246	75,5162241887906
44008	Albalate del Arzobispo	2015	2025	1615	1217	398	17	7	1193	75,3560371517028
44008	Albalate del Arzobispo	2016	2001	1613	1163	450	10	6	1147	72,101673899566
44008	Albalate del Arzobispo	2019	2004	1565	1158	407	20	8	1130	73,9936102236422
44009	Albarracín	2008	1075	804	659	145	0	3	656	81,9651741293532
44009	Albarracín	2011	1096	805	608	197	13	18	577	75,527950310559
44009	Albarracín	2015	1059	809	586	223	8	5	573	72,4351050679852
44009	Albarracín	2016	1049	809	596	213	3	7	586	73,6711990111248
44009	Albarracín	2019	1016	799	621	178	10	7	604	77,7221526908636
44010	Albentosa	2008	334	185	144	41	0	2	142	77,8378378378378
44010	Albentosa	2011	310	189	138	51	0	2	136	73,015873015873
44010	Albentosa	2015	279	178	124	54	3	2	119	69,6629213483146
44010	Albentosa	2016	270	175	130	45	2	1	127	74,2857142857143
44010	Albentosa	2019	257	184	137	47	0	1	136	74,4565217391304
44011	Alcaine	2008	74	67	47	20	0	0	47	70,1492537313433
44011	Alcaine	2011	69	67	47	20	0	0	47	70,1492537313433
44011	Alcaine	2015	72	57	35	22	0	0	35	61,4035087719298
44011	Alcaine	2016	74	52	40	12	2	0	38	76,9230769230769
44011	Alcaine	2019	63	48	32	16	0	1	31	66,6666666666667
44012	Alcalá de la Selva	2008	510	374	302	72	4	4	294	80,7486631016043
44012	Alcalá de la Selva	2011	513	389	297	92	4	5	288	76,3496143958869
44012	Alcalá de la Selva	2015	424	336	279	57	3	2	274	83,0357142857143
44012	Alcalá de la Selva	2016	399	334	263	71	2	5	256	78,7425149700599
44012	Alcalá de la Selva	2019	347	310	240	70	2	5	233	77,4193548387097
44013	Alcañiz	2008	15587	11228	8453	2775	71	94	8288	75,2850017812611
44013	Alcañiz	2011	16291	11286	7797	3489	213	242	7342	69,0855927698033
44013	Alcañiz	2015	16333	11254	8301	2953	87	82	8132	73,7604407321841
44013	Alcañiz	2016	16230	11244	7815	3429	103	82	7630	69,5037353255069
44013	Alcañiz	2019	15939	11250	8525	2725	105	95	8325	75,7777777777778
44014	Alcorisa	2008	3650	2650	2114	536	14	18	2082	79,7735849056604
44014	Alcorisa	2011	3642	2603	1965	638	53	25	1887	75,4898194391087
44014	Alcorisa	2015	3433	2530	2013	517	42	17	1954	79,5652173913043
44014	Alcorisa	2016	3374	2521	1896	625	29	8	1859	75,208250694169
44014	Alcorisa	2019	3276	2499	2015	484	52	25	1938	80,6322529011605
44016	Alfambra	2008	756	611	464	147	7	6	451	75,9410801963993
44016	Alfambra	2011	676	541	384	157	5	5	374	70,9796672828096
44016	Alfambra	2015	587	486	361	125	4	7	350	74,2798353909465
44016	Alfambra	2016	571	482	363	119	3	2	358	75,3112033195021
44016	Alfambra	2019	531	436	334	102	3	1	330	76,605504587156
44017	Aliaga	2008	422	368	278	90	3	6	269	75,5434782608696
44017	Aliaga	2011	381	316	232	84	3	1	228	73,4177215189873
44017	Aliaga	2015	358	285	221	64	1	0	220	77,5438596491228
44017	Aliaga	2016	365	285	227	58	4	4	219	79,6491228070175
44017	Aliaga	2019	358	272	221	51	2	0	219	81,25
44018	Almohaja	2008	28	29	25	4	0	0	25	86,2068965517241
44018	Almohaja	2011	29	27	23	4	0	0	23	85,1851851851852
44018	Almohaja	2015	21	20	20	0	0	0	20	100
44018	Almohaja	2016	20	19	19	0	0	0	19	100
44018	Almohaja	2019	16	16	16	0	0	0	16	100
44019	Alobras	2008	71	69	40	29	0	3	37	57,9710144927536
44019	Alobras	2011	70	75	38	37	1	0	37	50,6666666666667
44019	Alobras	2015	75	68	49	19	1	1	47	72,0588235294118
44019	Alobras	2016	70	67	50	17	1	0	49	74,6268656716418
44019	Alobras	2019	62	68	42	26	0	0	42	61,7647058823529
44020	Alpeñés	2008	26	25	19	6	0	0	19	76
44020	Alpeñés	2011	27	23	15	8	0	0	15	65,2173913043478
44020	Alpeñés	2015	19	24	20	4	1	1	18	83,3333333333333
44020	Alpeñés	2016	21	24	20	4	1	1	18	83,3333333333333
44020	Alpeñés	2019	22	22	18	4	0	0	18	81,8181818181818
44021	Allepuz	2008	135	124	86	38	0	0	86	69,3548387096774
44021	Allepuz	2011	133	114	81	33	4	1	76	71,0526315789474
44021	Allepuz	2015	117	107	83	24	0	2	81	77,5700934579439
44021	Allepuz	2016	118	107	89	18	1	0	88	83,1775700934579
44021	Allepuz	2019	126	104	86	18	1	2	83	82,6923076923077
44022	Alloza	2008	698	574	440	134	1	8	431	76,6550522648084
44022	Alloza	2011	711	550	387	163	7	6	374	70,3636363636364
44022	Alloza	2015	638	490	323	167	7	9	307	65,9183673469388
44022	Alloza	2016	604	493	323	170	5	7	311	65,5172413793103
44022	Alloza	2019	582	463	342	121	16	6	320	73,866090712743
44023	Allueva	2008	13	14	12	2	0	0	12	85,7142857142857
44023	Allueva	2011	15	13	11	2	0	0	11	84,6153846153846
44023	Allueva	2015	15	18	15	3	0	0	15	83,3333333333333
44023	Allueva	2016	27	17	16	1	0	0	16	94,1176470588235
44023	Allueva	2019	29	18	14	4	0	0	14	77,7777777777778
44024	Anadón	2008	21	19	17	2	0	0	17	89,4736842105263
44024	Anadón	2011	21	24	19	5	0	0	19	79,1666666666667
44024	Anadón	2015	24	27	23	4	0	0	23	85,1851851851852
44024	Anadón	2016	25	27	25	2	0	0	25	92,5925925925926
44024	Anadón	2019	27	28	25	3	1	0	24	89,2857142857143
44025	Andorra	2008	8156	6285	4901	1384	32	75	4794	77,9793158313445
44025	Andorra	2011	8367	6168	4326	1842	176	68	4082	70,136186770428
44025	Andorra	2015	8148	6062	4495	1567	96	48	4351	74,1504453975586
44025	Andorra	2016	8065	6009	4087	1922	90	25	3972	68,0146446996172
44025	Andorra	2019	7633	5825	4337	1488	140	50	4147	74,4549356223176
44026	Arcos de las Salinas	2008	123	107	83	24	1	1	81	77,5700934579439
44026	Arcos de las Salinas	2011	111	89	69	20	0	0	69	77,5280898876404
44026	Arcos de las Salinas	2015	100	90	71	19	0	0	71	78,8888888888889
44026	Arcos de las Salinas	2016	105	90	77	13	1	0	76	85,5555555555556
44026	Arcos de las Salinas	2019	105	95	76	19	1	2	73	80
44027	Arens de Lledó	2008	228	187	169	18	0	2	167	90,3743315508021
44027	Arens de Lledó	2011	213	168	140	28	0	2	138	83,3333333333333
44027	Arens de Lledó	2015	208	161	122	39	1	4	117	75,776397515528
44027	Arens de Lledó	2016	206	164	123	41	0	1	122	75
44027	Arens de Lledó	2019	206	149	120	29	1	0	119	80,5369127516779
44028	Argente	2008	252	214	165	49	0	2	163	77,1028037383178
44028	Argente	2011	232	202	159	43	3	2	154	78,7128712871287
44028	Argente	2015	217	191	150	41	8	1	141	78,5340314136126
44028	Argente	2016	214	183	151	32	1	4	146	82,5136612021858
44028	Argente	2019	198	171	140	31	2	1	137	81,8713450292398
44029	Ariño	2008	867	656	551	105	4	0	547	83,9939024390244
44029	Ariño	2011	925	637	495	142	5	6	484	77,7080062794349
44029	Ariño	2015	775	567	475	92	8	5	462	83,7742504409171
44029	Ariño	2016	763	559	425	134	1	5	419	76,0286225402504
44029	Ariño	2019	708	579	466	113	9	3	454	80,4835924006908
44031	Azaila	2008	163	142	99	43	0	0	99	69,7183098591549
44031	Azaila	2011	139	124	72	52	0	0	72	58,0645161290323
44031	Azaila	2015	119	99	64	35	0	0	64	64,6464646464646
44031	Azaila	2016	116	97	62	35	0	0	62	63,9175257731959
44031	Azaila	2019	94	82	52	30	0	1	51	63,4146341463415
44032	Bádenas	2008	30	28	17	11	0	0	17	60,7142857142857
44032	Bádenas	2011	22	18	12	6	0	0	12	66,6666666666667
44032	Bádenas	2015	19	16	13	3	0	0	13	81,25
44032	Bádenas	2016	19	16	11	5	0	0	11	68,75
44032	Bádenas	2019	20	17	13	4	0	0	13	76,4705882352941
44033	Báguena	2008	407	347	249	98	1	3	245	71,7579250720461
44033	Báguena	2011	398	307	222	85	1	5	216	72,3127035830619
44033	Báguena	2015	337	279	193	86	2	2	189	69,1756272401434
44033	Báguena	2016	327	269	191	78	1	0	190	71,003717472119
44033	Báguena	2019	311	244	174	70	2	0	172	71,3114754098361
44034	Bañón	2008	166	149	124	25	0	0	124	83,2214765100671
44034	Bañón	2011	167	150	117	33	0	1	116	78
44034	Bañón	2015	154	138	112	26	2	2	108	81,1594202898551
44034	Bañón	2016	150	139	109	30	1	0	108	78,4172661870504
44034	Bañón	2019	153	126	97	29	0	2	95	76,984126984127
44035	Barrachina	2008	150	121	102	19	8	1	93	84,297520661157
44035	Barrachina	2011	167	122	99	23	1	3	95	81,1475409836066
44035	Barrachina	2015	137	117	81	36	0	0	81	69,2307692307692
44035	Barrachina	2016	133	113	90	23	2	1	87	79,646017699115
44035	Barrachina	2019	118	105	86	19	2	1	83	81,9047619047619
44036	Bea	2008	40	32	30	2	0	0	30	93,75
44036	Bea	2011	37	27	17	10	0	0	17	62,962962962963
44036	Bea	2015	28	24	16	8	0	0	16	66,6666666666667
44036	Bea	2016	26	25	21	4	0	0	21	84
44036	Bea	2019	31	23	20	3	0	0	20	86,9565217391304
44037	Beceite	2008	598	513	361	152	2	0	359	70,3703703703704
44037	Beceite	2011	608	483	349	134	5	10	334	72,2567287784679
44037	Beceite	2015	583	453	326	127	5	5	316	71,9646799116998
