Año	Nº Accidentes	Grupo	Descripción Ocupación	Sexo	Comarca Código	Comarca Nombre
2008	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	07	Somontano de Barbastro
2008	3	2	Técnicos y profesionales científicos e intelectuales	Mujeres	07	Somontano de Barbastro
2008	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	09	La Litera / La Llitera
2008	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	10	Los Monegros
2008	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	11	Bajo Cinca / Baix Cinca
2008	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	12	Tarazona y el Moncayo
2008	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	13	Campo de Borja
2008	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	15	Ribera Alta del Ebro
2008	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	16	Valdejalón
2008	3	2	Técnicos y profesionales científicos e intelectuales	Mujeres	16	Valdejalón
2008	76	2	Técnicos y profesionales científicos e intelectuales	Hombres	17	Central
2008	124	2	Técnicos y profesionales científicos e intelectuales	Mujeres	17	Central
2008	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2008	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	20	Comunidad de Calatayud
2008	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	20	Comunidad de Calatayud
2008	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	24	Campo de Daroca
2008	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	25	Jiloca
2008	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	27	Andorra-Sierra de Arcos
2008	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	28	Bajo Aragón
2008	14	2	Técnicos y profesionales científicos e intelectuales	Hombres	29	Comunidad de Teruel
2008	12	2	Técnicos y profesionales científicos e intelectuales	Mujeres	29	Comunidad de Teruel
2008	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	NC	Municipio del centro de trabajo fuera de Aragón
2008	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	NC	Municipio del centro de trabajo fuera de Aragón
2008	10	3	Técnicos y profesionales de apoyo	Hombres	01	La Jacetania
2008	1	3	Técnicos y profesionales de apoyo	Mujeres	01	La Jacetania
2008	2	3	Técnicos y profesionales de apoyo	Hombres	02	Alto Gállego
2008	2	3	Técnicos y profesionales de apoyo	Mujeres	02	Alto Gállego
2008	2	3	Técnicos y profesionales de apoyo	Hombres	03	Sobrarbe
2008	8	3	Técnicos y profesionales de apoyo	Hombres	04	La Ribagorza
2008	7	3	Técnicos y profesionales de apoyo	Mujeres	04	La Ribagorza
2008	5	3	Técnicos y profesionales de apoyo	Hombres	05	Cinco Villas
2008	2	3	Técnicos y profesionales de apoyo	Mujeres	05	Cinco Villas
2008	17	3	Técnicos y profesionales de apoyo	Hombres	06	Hoya de Huesca / Plana de Uesca
2008	14	3	Técnicos y profesionales de apoyo	Mujeres	06	Hoya de Huesca / Plana de Uesca
2008	5	3	Técnicos y profesionales de apoyo	Hombres	07	Somontano de Barbastro
2008	10	3	Técnicos y profesionales de apoyo	Mujeres	07	Somontano de Barbastro
2008	3	3	Técnicos y profesionales de apoyo	Hombres	08	Cinca Medio
2008	2	3	Técnicos y profesionales de apoyo	Mujeres	08	Cinca Medio
2008	1	3	Técnicos y profesionales de apoyo	Hombres	09	La Litera / La Llitera
2008	2	3	Técnicos y profesionales de apoyo	Mujeres	09	La Litera / La Llitera
2008	3	3	Técnicos y profesionales de apoyo	Hombres	11	Bajo Cinca / Baix Cinca
2008	3	3	Técnicos y profesionales de apoyo	Mujeres	11	Bajo Cinca / Baix Cinca
2008	1	3	Técnicos y profesionales de apoyo	Hombres	12	Tarazona y el Moncayo
2008	2	3	Técnicos y profesionales de apoyo	Mujeres	12	Tarazona y el Moncayo
2008	2	3	Técnicos y profesionales de apoyo	Hombres	13	Campo de Borja
2008	6	3	Técnicos y profesionales de apoyo	Hombres	15	Ribera Alta del Ebro
2008	5	3	Técnicos y profesionales de apoyo	Mujeres	15	Ribera Alta del Ebro
2008	2	3	Técnicos y profesionales de apoyo	Hombres	16	Valdejalón
2008	4	3	Técnicos y profesionales de apoyo	Mujeres	16	Valdejalón
2008	232	3	Técnicos y profesionales de apoyo	Hombres	17	Central
2008	140	3	Técnicos y profesionales de apoyo	Mujeres	17	Central
2008	2	3	Técnicos y profesionales de apoyo	Hombres	18	Ribera Baja del Ebro
2008	1	3	Técnicos y profesionales de apoyo	Mujeres	18	Ribera Baja del Ebro
2008	5	3	Técnicos y profesionales de apoyo	Hombres	20	Comunidad de Calatayud
2008	11	3	Técnicos y profesionales de apoyo	Mujeres	20	Comunidad de Calatayud
2008	1	3	Técnicos y profesionales de apoyo	Hombres	21	Campo de Cariñena
2008	2	3	Técnicos y profesionales de apoyo	Mujeres	21	Campo de Cariñena
2008	1	3	Técnicos y profesionales de apoyo	Mujeres	22	Campo de Belchite
2008	2	3	Técnicos y profesionales de apoyo	Hombres	23	Bajo Martín
2008	1	3	Técnicos y profesionales de apoyo	Hombres	24	Campo de Daroca
2008	1	3	Técnicos y profesionales de apoyo	Mujeres	24	Campo de Daroca
2008	1	3	Técnicos y profesionales de apoyo	Mujeres	25	Jiloca
2008	1	3	Técnicos y profesionales de apoyo	Mujeres	26	Cuencas Mineras
2008	1	3	Técnicos y profesionales de apoyo	Mujeres	27	Andorra-Sierra de Arcos
2008	6	3	Técnicos y profesionales de apoyo	Hombres	28	Bajo Aragón
2008	4	3	Técnicos y profesionales de apoyo	Mujeres	28	Bajo Aragón
2008	6	3	Técnicos y profesionales de apoyo	Hombres	29	Comunidad de Teruel
2008	8	3	Técnicos y profesionales de apoyo	Mujeres	29	Comunidad de Teruel
2008	1	3	Técnicos y profesionales de apoyo	Mujeres	30	Maestrazgo
2008	1	3	Técnicos y profesionales de apoyo	Mujeres	31	Sierra de Albarracín
2008	1	3	Técnicos y profesionales de apoyo	Mujeres	32	Gúdar-Javalambre
2008	1	3	Técnicos y profesionales de apoyo	Mujeres	33	Matarraña / Matarranya
2008	8	3	Técnicos y profesionales de apoyo	Hombres	NC	Municipio del centro de trabajo fuera de Aragón
2008	2	3	Técnicos y profesionales de apoyo	Mujeres	NC	Municipio del centro de trabajo fuera de Aragón
2008	2	4	Empleados de tipo administrativo	Hombres	01	La Jacetania
2008	6	4	Empleados de tipo administrativo	Mujeres	01	La Jacetania
2008	2	4	Empleados de tipo administrativo	Hombres	02	Alto Gállego
2008	3	4	Empleados de tipo administrativo	Mujeres	02	Alto Gállego
2008	2	4	Empleados de tipo administrativo	Mujeres	03	Sobrarbe
2008	2	4	Empleados de tipo administrativo	Mujeres	04	La Ribagorza
2008	4	4	Empleados de tipo administrativo	Hombres	05	Cinco Villas
2008	5	4	Empleados de tipo administrativo	Mujeres	05	Cinco Villas
2008	5	4	Empleados de tipo administrativo	Hombres	06	Hoya de Huesca / Plana de Uesca
2008	17	4	Empleados de tipo administrativo	Mujeres	06	Hoya de Huesca / Plana de Uesca
2008	3	4	Empleados de tipo administrativo	Mujeres	07	Somontano de Barbastro
2008	2	4	Empleados de tipo administrativo	Hombres	08	Cinca Medio
2008	3	4	Empleados de tipo administrativo	Mujeres	08	Cinca Medio
2008	1	4	Empleados de tipo administrativo	Hombres	09	La Litera / La Llitera
2008	3	4	Empleados de tipo administrativo	Mujeres	09	La Litera / La Llitera
2008	2	4	Empleados de tipo administrativo	Hombres	10	Los Monegros
2008	1	4	Empleados de tipo administrativo	Mujeres	10	Los Monegros
2008	2	4	Empleados de tipo administrativo	Hombres	11	Bajo Cinca / Baix Cinca
2008	5	4	Empleados de tipo administrativo	Mujeres	11	Bajo Cinca / Baix Cinca
2008	2	4	Empleados de tipo administrativo	Hombres	13	Campo de Borja
2008	10	4	Empleados de tipo administrativo	Mujeres	13	Campo de Borja
2008	1	4	Empleados de tipo administrativo	Mujeres	14	Aranda
2008	3	4	Empleados de tipo administrativo	Hombres	15	Ribera Alta del Ebro
2008	6	4	Empleados de tipo administrativo	Mujeres	15	Ribera Alta del Ebro
2008	2	4	Empleados de tipo administrativo	Hombres	16	Valdejalón
2008	4	4	Empleados de tipo administrativo	Mujeres	16	Valdejalón
2008	116	4	Empleados de tipo administrativo	Hombres	17	Central
2008	235	4	Empleados de tipo administrativo	Mujeres	17	Central
2008	1	4	Empleados de tipo administrativo	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2008	1	4	Empleados de tipo administrativo	Mujeres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2008	4	4	Empleados de tipo administrativo	Hombres	20	Comunidad de Calatayud
2008	3	4	Empleados de tipo administrativo	Mujeres	20	Comunidad de Calatayud
2008	1	4	Empleados de tipo administrativo	Hombres	21	Campo de Cariñena
2008	4	4	Empleados de tipo administrativo	Mujeres	21	Campo de Cariñena
2008	1	4	Empleados de tipo administrativo	Mujeres	22	Campo de Belchite
2008	1	4	Empleados de tipo administrativo	Mujeres	23	Bajo Martín
2008	1	4	Empleados de tipo administrativo	Mujeres	24	Campo de Daroca
2008	1	4	Empleados de tipo administrativo	Mujeres	25	Jiloca
2008	1	4	Empleados de tipo administrativo	Mujeres	26	Cuencas Mineras
2008	1	4	Empleados de tipo administrativo	Mujeres	27	Andorra-Sierra de Arcos
2008	2	4	Empleados de tipo administrativo	Hombres	28	Bajo Aragón
2008	4	4	Empleados de tipo administrativo	Mujeres	28	Bajo Aragón
2008	6	4	Empleados de tipo administrativo	Hombres	29	Comunidad de Teruel
2008	18	4	Empleados de tipo administrativo	Mujeres	29	Comunidad de Teruel
2008	1	4	Empleados de tipo administrativo	Hombres	32	Gúdar-Javalambre
2008	2	4	Empleados de tipo administrativo	Hombres	NC	Municipio del centro de trabajo fuera de Aragón
2008	2	4	Empleados de tipo administrativo	Mujeres	NC	Municipio del centro de trabajo fuera de Aragón
2008	13	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	01	La Jacetania
2008	39	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	01	La Jacetania
2008	27	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	02	Alto Gállego
2008	22	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	02	Alto Gállego
2008	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	03	Sobrarbe
2008	9	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	03	Sobrarbe
2008	17	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	04	La Ribagorza
2008	25	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	04	La Ribagorza
2008	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	05	Cinco Villas
2008	20	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	05	Cinco Villas
2008	29	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	06	Hoya de Huesca / Plana de Uesca
2008	112	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	06	Hoya de Huesca / Plana de Uesca
2008	7	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	07	Somontano de Barbastro
2008	36	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	07	Somontano de Barbastro
2008	7	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	08	Cinca Medio
2008	34	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	08	Cinca Medio
2008	11	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	09	La Litera / La Llitera
2008	19	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	09	La Litera / La Llitera
2008	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	10	Los Monegros
2008	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	10	Los Monegros
2008	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	11	Bajo Cinca / Baix Cinca
2008	22	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	11	Bajo Cinca / Baix Cinca
2008	9	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	12	Tarazona y el Moncayo
2008	14	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	12	Tarazona y el Moncayo
2008	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	13	Campo de Borja
2008	26	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	13	Campo de Borja
2008	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	14	Aranda
2008	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	15	Ribera Alta del Ebro
2008	23	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	15	Ribera Alta del Ebro
2008	5	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	16	Valdejalón
2008	30	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	16	Valdejalón
2008	526	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	17	Central
2008	1298	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	17	Central
2008	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	18	Ribera Baja del Ebro
2008	6	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	18	Ribera Baja del Ebro
2008	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2008	6	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2008	14	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	20	Comunidad de Calatayud
2008	42	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	20	Comunidad de Calatayud
2008	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	21	Campo de Cariñena
2008	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	21	Campo de Cariñena
2008	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	22	Campo de Belchite
2008	6	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	23	Bajo Martín
2008	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	24	Campo de Daroca
2008	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	24	Campo de Daroca
2008	8	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	25	Jiloca
2008	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	26	Cuencas Mineras
2008	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	26	Cuencas Mineras
2008	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	27	Andorra-Sierra de Arcos
2008	25	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	27	Andorra-Sierra de Arcos
2008	6	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	28	Bajo Aragón
2008	19	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	28	Bajo Aragón
2008	21	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	29	Comunidad de Teruel
2008	66	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	29	Comunidad de Teruel
2008	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	30	Maestrazgo
2008	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	31	Sierra de Albarracín
2008	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	31	Sierra de Albarracín
2008	8	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	32	Gúdar-Javalambre
2008	7	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	32	Gúdar-Javalambre
2008	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	33	Matarraña / Matarranya
2008	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	33	Matarraña / Matarranya
2008	6	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	NC	Municipio del centro de trabajo fuera de Aragón
2008	6	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	NC	Municipio del centro de trabajo fuera de Aragón
2008	13	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	01	La Jacetania
2008	1	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	02	Alto Gállego
2008	1	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	03	Sobrarbe
2008	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	04	La Ribagorza
2008	37	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	05	Cinco Villas
2008	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	05	Cinco Villas
2008	30	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	06	Hoya de Huesca / Plana de Uesca
2008	3	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	06	Hoya de Huesca / Plana de Uesca
2008	14	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	07	Somontano de Barbastro
2008	2	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	08	Cinca Medio
2008	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	08	Cinca Medio
2008	15	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	09	La Litera / La Llitera
2008	3	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	09	La Litera / La Llitera
2008	11	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	10	Los Monegros
2008	16	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	11	Bajo Cinca / Baix Cinca
2008	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	11	Bajo Cinca / Baix Cinca
2008	18	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	12	Tarazona y el Moncayo
2008	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	12	Tarazona y el Moncayo
2008	11	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	13	Campo de Borja
2008	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	13	Campo de Borja
2008	14	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	15	Ribera Alta del Ebro
2008	17	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	16	Valdejalón
2008	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	16	Valdejalón
2008	64	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	17	Central
2008	8	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	17	Central
2008	6	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	18	Ribera Baja del Ebro
2008	8	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2008	13	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	20	Comunidad de Calatayud
2008	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	20	Comunidad de Calatayud
2008	14	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	21	Campo de Cariñena
2008	2	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	21	Campo de Cariñena
2008	4	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	22	Campo de Belchite
2008	3	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	23	Bajo Martín
2008	3	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	24	Campo de Daroca
2008	2	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	24	Campo de Daroca
2008	10	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	25	Jiloca
2008	1	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	26	Cuencas Mineras
2008	1	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	27	Andorra-Sierra de Arcos
2008	9	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	28	Bajo Aragón
2008	2	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	28	Bajo Aragón
2008	10	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	29	Comunidad de Teruel
2008	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	29	Comunidad de Teruel
2008	3	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	30	Maestrazgo
2008	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	30	Maestrazgo
2008	1	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	31	Sierra de Albarracín
2008	6	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	32	Gúdar-Javalambre
2008	9	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	33	Matarraña / Matarranya
2008	5	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	33	Matarraña / Matarranya
2008	5	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	NC	Municipio del centro de trabajo fuera de Aragón
2008	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	NC	Municipio del centro de trabajo fuera de Aragón
2008	85	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	01	La Jacetania
2008	5	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	01	La Jacetania
2008	82	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	02	Alto Gállego
2008	41	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	03	Sobrarbe
2008	57	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	04	La Ribagorza
2008	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	04	La Ribagorza
2008	220	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	05	Cinco Villas
2008	14	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	05	Cinco Villas
2008	392	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	06	Hoya de Huesca / Plana de Uesca
2008	16	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	06	Hoya de Huesca / Plana de Uesca
2008	163	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	07	Somontano de Barbastro
2008	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	07	Somontano de Barbastro
2008	185	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	08	Cinca Medio
2008	7	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	08	Cinca Medio
2008	168	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	09	La Litera / La Llitera
2008	7	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	09	La Litera / La Llitera
2008	73	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	10	Los Monegros
2008	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	10	Los Monegros
2008	103	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	11	Bajo Cinca / Baix Cinca
2008	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	11	Bajo Cinca / Baix Cinca
2008	86	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	12	Tarazona y el Moncayo
2008	3	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	12	Tarazona y el Moncayo
2008	86	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	13	Campo de Borja
2008	23	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	13	Campo de Borja
2008	26	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	14	Aranda
2008	5	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	14	Aranda
2008	280	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	15	Ribera Alta del Ebro
2008	25	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	15	Ribera Alta del Ebro
2008	158	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	16	Valdejalón
2008	11	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	16	Valdejalón
2008	3663	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	17	Central
2008	163	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	17	Central
2008	40	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	18	Ribera Baja del Ebro
2008	9	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	18	Ribera Baja del Ebro
2008	31	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
