Municipio código	Municipio nombre	Año	Población	Censo electoral	Participación	Abstención	Votos nulos	Votos blancos	Votos a candidaturas	% Participación
22242	Valfarta	2016	72	62	42	20	2	1	39	67,741935483871
22243	Valle de Bardají	2008	53	46	46	0	0	0	46	100
22243	Valle de Bardají	2011	50	45	27	18	0	0	27	60
22243	Valle de Bardají	2015	37	45	32	13	0	2	30	71,1111111111111
22243	Valle de Bardají	2016	37	45	28	17	0	1	27	62,2222222222222
22244	Valle de Lierp	2008	47	62	44	18	0	3	41	70,9677419354839
22244	Valle de Lierp	2011	65	62	46	16	2	2	42	74,1935483870968
22244	Valle de Lierp	2015	58	52	38	14	0	1	37	73,0769230769231
22244	Valle de Lierp	2016	54	52	38	14	0	1	37	73,0769230769231
22245	Velilla de Cinca	2008	482	351	292	59	8	5	279	83,1908831908832
22245	Velilla de Cinca	2011	450	329	260	69	11	3	246	79,0273556231003
22245	Velilla de Cinca	2015	461	306	258	48	12	6	240	84,3137254901961
22245	Velilla de Cinca	2016	442	309	267	42	9	5	253	86,4077669902913
22246	Beranuy	2008	106	96	68	28	1	3	64	70,8333333333333
22246	Beranuy	2011	104	93	61	32	4	1	56	65,5913978494624
22246	Beranuy	2015	97	77	50	27	2	4	44	64,9350649350649
22246	Beranuy	2016	92	76	50	26	1	0	49	65,7894736842105
22247	Viacamp y Litera	2008	25	37	37	0	0	2	35	100
22247	Viacamp y Litera	2011	48	31	19	12	1	1	17	61,2903225806452
22247	Viacamp y Litera	2015	43	30	23	7	2	1	20	76,6666666666667
22247	Viacamp y Litera	2016	42	33	19	14	0	0	19	57,5757575757576
22248	Vicién	2008	116	113	94	19	3	0	91	83,1858407079646
22248	Vicién	2011	122	119	90	29	3	5	82	75,6302521008403
22248	Vicién	2015	122	118	92	26	4	6	82	77,9661016949153
22248	Vicién	2016	126	116	91	25	0	3	88	78,448275862069
22249	Villanova	2008	156	125	86	39	0	3	83	68,8
22249	Villanova	2011	154	110	80	30	2	2	76	72,7272727272727
22249	Villanova	2015	159	119	95	24	1	1	93	79,8319327731092
22249	Villanova	2016	157	116	94	22	1	4	89	81,0344827586207
22250	Villanúa	2008	478	358	252	106	4	3	245	70,391061452514
22250	Villanúa	2011	492	368	259	109	16	34	209	70,3804347826087
22250	Villanúa	2015	475	347	252	95	12	20	220	72,6224783861671
22250	Villanúa	2016	435	353	258	95	7	8	243	73,0878186968839
22251	Villanueva de Sigena	2008	520	414	341	73	11	4	326	82,3671497584541
22251	Villanueva de Sigena	2011	512	391	288	103	15	12	261	73,6572890025575
22251	Villanueva de Sigena	2015	434	371	280	91	10	20	250	75,4716981132075
22251	Villanueva de Sigena	2016	442	364	281	83	6	7	268	77,1978021978022
22252	Yebra de Basa	2008	152	135	104	31	5	2	97	77,037037037037
22252	Yebra de Basa	2011	155	130	98	32	9	4	85	75,3846153846154
22252	Yebra de Basa	2015	142	122	93	29	4	4	85	76,2295081967213
22252	Yebra de Basa	2016	142	121	87	34	3	2	82	71,900826446281
22253	Yésero	2008	77	79	72	7	0	0	72	91,1392405063291
22253	Yésero	2011	71	71	53	18	0	2	51	74,6478873239437
22253	Yésero	2015	57	61	44	17	2	4	38	72,1311475409836
22253	Yésero	2016	58	61	49	12	0	1	48	80,327868852459
22254	Zaidín	2008	1827	1246	976	270	22	11	943	78,330658105939
22254	Zaidín	2011	1709	1175	862	313	19	31	812	73,3617021276596
22254	Zaidín	2015	1837	1129	797	332	37	39	721	70,5934455270151
22254	Zaidín	2016	1852	1124	794	330	36	31	727	70,6405693950178
22901	Valle de Hecho	2008	957	820	599	221	27	11	561	73,0487804878049
22901	Valle de Hecho	2011	960	792	501	291	25	40	436	63,2575757575758
22901	Valle de Hecho	2015	903	754	502	252	10	32	460	66,57824933687
22901	Valle de Hecho	2016	880	742	470	272	15	19	436	63,3423180592992
22902	Puente la Reina de Jaca	2008	226	224	224	0	3	2	219	100
22902	Puente la Reina de Jaca	2011	215	240	169	71	3	17	149	70,4166666666667
22902	Puente la Reina de Jaca	2015	276	219	157	62	4	16	137	71,689497716895
22902	Puente la Reina de Jaca	2016	261	221	156	65	10	9	137	70,5882352941176
22903	San Miguel del Cinca	2008	849	704	604	100	9	10	585	85,7954545454545
22903	San Miguel del Cinca	2011	848	672	549	123	18	15	516	81,6964285714286
22903	San Miguel del Cinca	2015	852	654	532	122	10	12	510	81,3455657492355
22903	San Miguel del Cinca	2016	857	652	510	142	19	8	483	78,2208588957055
22904	Sotonera (La)	2008	1053	928	694	234	22	13	659	74,7844827586207
22904	Sotonera (La)	2011	1061	908	654	254	18	45	591	72,0264317180617
22904	Sotonera (La)	2015	1013	835	596	239	14	34	548	71,377245508982
22904	Sotonera (La)	2016	990	815	577	238	10	33	534	70,7975460122699
22905	Lupiñén-Ortilla	2008	358	324	266	58	7	11	248	82,0987654320988
22905	Lupiñén-Ortilla	2011	397	312	246	66	12	12	222	78,8461538461538
22905	Lupiñén-Ortilla	2015	373	294	221	73	5	10	206	75,1700680272109
22905	Lupiñén-Ortilla	2016	364	281	203	78	1	9	193	72,2419928825623
22906	Santa María de Dulcis	2008	218	189	156	33	2	3	151	82,5396825396825
22906	Santa María de Dulcis	2011	221	190	152	38	10	11	131	80
22906	Santa María de Dulcis	2015	226	180	146	34	3	11	132	81,1111111111111
22906	Santa María de Dulcis	2016	221	186	141	45	4	4	133	75,8064516129032
22907	Aínsa-Sobrarbe	2008	1951	1443	1280	163	36	19	1225	88,7040887040887
22907	Aínsa-Sobrarbe	2011	2180	1444	1020	424	47	60	913	70,6371191135734
22907	Aínsa-Sobrarbe	2015	2213	1459	1098	361	32	60	1006	75,2570253598355
22907	Aínsa-Sobrarbe	2016	2220	1435	1037	398	24	45	968	72,2648083623693
22908	Hoz y Costeán	2008	236	237	189	48	1	1	187	79,746835443038
22908	Hoz y Costeán	2011	205	231	159	72	6	15	138	68,8311688311688
22908	Hoz y Costeán	2015	237	207	142	65	2	10	130	68,5990338164251
22908	Hoz y Costeán	2016	230	197	141	56	6	5	130	71,5736040609137
22909	Vencillón	2008	458	371	272	99	6	8	258	73,3153638814016
22909	Vencillón	2011	469	349	248	101	15	4	229	71,0601719197708
22909	Vencillón	2015	425	318	237	81	9	4	224	74,5283018867925
22909	Vencillón	2016	411	315	221	94	1	9	211	70,1587301587302
44001	Ababuj	2008	82	80	59	21	0	2	57	73,75
44001	Ababuj	2011	77	69	47	22	2	2	43	68,1159420289855
44001	Ababuj	2015	65	68	41	27	0	3	38	60,2941176470588
44001	Ababuj	2016	73	68	50	18	0	1	49	73,5294117647059
44002	Abejuela	2008	68	62	51	11	2	2	47	82,258064516129
44002	Abejuela	2011	56	62	46	16	0	1	45	74,1935483870968
44002	Abejuela	2015	41	54	41	13	1	2	38	75,9259259259259
44002	Abejuela	2016	54	47	37	10	0	1	36	78,7234042553191
44003	Aguatón	2008	21	21	18	3	0	0	18	85,7142857142857
44003	Aguatón	2011	21	19	19	0	0	0	19	100
44003	Aguatón	2015	18	19	15	4	0	0	15	78,9473684210526
44003	Aguatón	2016	19	19	17	2	0	0	17	89,4736842105263
44004	Aguaviva	2008	703	475	355	120	14	2	339	74,7368421052632
44004	Aguaviva	2011	693	450	333	117	8	7	318	74
44004	Aguaviva	2015	605	415	284	131	6	12	266	68,433734939759
44004	Aguaviva	2016	586	408	300	108	7	4	289	73,5294117647059
44005	Aguilar del Alfambra	2008	72	62	45	17	5	2	38	72,5806451612903
44005	Aguilar del Alfambra	2011	67	59	42	17	0	6	36	71,1864406779661
44005	Aguilar del Alfambra	2015	77	54	38	16	2	4	32	70,3703703703704
44005	Aguilar del Alfambra	2016	66	50	30	20	0	2	28	60
44006	Alacón	2008	405	329	261	68	7	1	253	79,3313069908815
44006	Alacón	2011	361	293	218	75	8	6	204	74,4027303754266
44006	Alacón	2015	314	250	188	62	5	3	180	75,2
44006	Alacón	2016	293	248	185	63	2	4	179	74,5967741935484
44007	Alba	2008	250	220	186	34	6	6	174	84,5454545454545
44007	Alba	2011	248	194	152	42	4	6	142	78,3505154639175
44007	Alba	2015	212	184	124	60	9	1	114	67,3913043478261
44007	Alba	2016	210	173	122	51	2	4	116	70,5202312138728
44008	Albalate del Arzobispo	2008	2238	1752	1392	360	39	11	1342	79,4520547945205
44008	Albalate del Arzobispo	2011	2155	1695	1278	417	53	25	1200	75,3982300884956
44008	Albalate del Arzobispo	2015	2025	1615	1209	406	53	41	1115	74,8606811145511
44008	Albalate del Arzobispo	2016	2001	1613	1157	456	40	21	1096	71,7296962182269
44009	Albarracín	2008	1075	804	658	146	11	4	643	81,8407960199005
44009	Albarracín	2011	1096	805	604	201	30	40	534	75,0310559006211
44009	Albarracín	2015	1059	809	583	226	32	26	525	72,0642768850433
44009	Albarracín	2016	1049	809	592	217	9	24	559	73,176761433869
44010	Albentosa	2008	334	185	143	42	2	4	137	77,2972972972973
44010	Albentosa	2011	310	189	138	51	2	11	125	73,015873015873
44010	Albentosa	2015	279	178	124	54	4	7	113	69,6629213483146
44010	Albentosa	2016	270	175	128	47	3	3	122	73,1428571428571
44011	Alcaine	2008	74	67	47	20	0	0	47	70,1492537313433
44011	Alcaine	2011	69	67	47	20	1	0	46	70,1492537313433
44011	Alcaine	2015	72	57	34	23	0	1	33	59,6491228070175
44011	Alcaine	2016	74	52	39	13	3	1	35	75
44012	Alcalá de la Selva	2008	510	374	302	72	15	6	281	80,7486631016043
44012	Alcalá de la Selva	2011	513	389	296	93	4	12	280	76,0925449871465
44012	Alcalá de la Selva	2015	424	336	279	57	9	12	258	83,0357142857143
44012	Alcalá de la Selva	2016	399	334	261	73	4	12	245	78,1437125748503
44013	Alcañiz	2008	15587	11228	8449	2779	241	151	8057	75,2493765586035
44013	Alcañiz	2011	16291	11286	7755	3531	528	629	6598	68,7134502923977
44013	Alcañiz	2015	16333	11254	8231	3023	313	386	7532	73,1384396658966
44013	Alcañiz	2016	16230	11244	7733	3511	255	278	7200	68,7744574884383
44014	Alcorisa	2008	3650	2650	2112	538	74	44	1994	79,6981132075472
44014	Alcorisa	2011	3642	2603	1963	640	163	83	1717	75,4129850172877
44014	Alcorisa	2015	3433	2530	2003	527	81	105	1817	79,1699604743083
44014	Alcorisa	2016	3374	2521	1875	646	81	61	1733	74,3752479174931
44016	Alfambra	2008	756	611	463	148	20	4	439	75,7774140752864
44016	Alfambra	2011	676	541	381	160	12	25	344	70,4251386321627
44016	Alfambra	2015	587	486	356	130	19	19	318	73,2510288065844
44016	Alfambra	2016	571	482	356	126	11	15	330	73,8589211618257
44017	Aliaga	2008	422	368	277	91	9	4	264	75,2717391304348
44017	Aliaga	2011	381	316	225	91	5	13	207	71,2025316455696
44017	Aliaga	2015	358	285	217	68	4	9	204	76,140350877193
44017	Aliaga	2016	365	285	224	61	6	10	208	78,5964912280702
44018	Almohaja	2008	28	29	25	4	0	0	25	86,2068965517241
44018	Almohaja	2011	29	27	24	3	0	0	24	88,8888888888889
44018	Almohaja	2015	21	20	20	0	0	0	20	100
44018	Almohaja	2016	20	19	19	0	0	0	19	100
44019	Alobras	2008	71	69	38	31	0	2	36	55,0724637681159
44019	Alobras	2011	70	75	38	37	1	0	37	50,6666666666667
44019	Alobras	2015	75	68	48	20	3	1	44	70,5882352941176
44019	Alobras	2016	70	67	49	18	1	2	46	73,134328358209
44020	Alpeñés	2008	26	25	19	6	0	0	19	76
44020	Alpeñés	2011	27	23	15	8	0	0	15	65,2173913043478
44020	Alpeñés	2015	19	24	19	5	1	0	18	79,1666666666667
44020	Alpeñés	2016	21	24	19	5	1	1	17	79,1666666666667
44021	Allepuz	2008	135	124	93	31	1	0	92	75
44021	Allepuz	2011	133	114	80	34	3	0	77	70,1754385964912
44021	Allepuz	2015	117	107	80	27	2	1	77	74,7663551401869
44021	Allepuz	2016	118	107	85	22	2	2	81	79,4392523364486
44022	Alloza	2008	698	574	441	133	8	12	421	76,8292682926829
44022	Alloza	2011	711	550	381	169	17	8	356	69,2727272727273
44022	Alloza	2015	638	490	319	171	13	13	293	65,1020408163265
44022	Alloza	2016	604	493	319	174	11	15	293	64,7058823529412
44023	Allueva	2008	13	14	12	2	0	0	12	85,7142857142857
44023	Allueva	2011	15	13	11	2	0	0	11	84,6153846153846
44023	Allueva	2015	15	18	15	3	0	1	14	83,3333333333333
44023	Allueva	2016	27	17	16	1	0	0	16	94,1176470588235
44024	Anadón	2008	21	19	17	2	0	0	17	89,4736842105263
44024	Anadón	2011	21	24	19	5	0	1	18	79,1666666666667
44024	Anadón	2015	24	27	23	4	0	0	23	85,1851851851852
44024	Anadón	2016	25	27	25	2	0	0	25	92,5925925925926
44025	Andorra	2008	8156	6285	4981	1304	133	103	4745	79,2521877486078
44025	Andorra	2011	8367	6168	4300	1868	336	200	3764	69,7146562905318
44025	Andorra	2015	8148	6062	4465	1597	228	171	4066	73,6555592213791
44025	Andorra	2016	8065	6009	4045	1964	163	113	3769	67,3156931269762
44026	Arcos de las Salinas	2008	123	107	83	24	2	2	79	77,5700934579439
44026	Arcos de las Salinas	2011	111	89	70	19	3	1	66	78,6516853932584
44026	Arcos de las Salinas	2015	100	90	72	18	1	3	68	80
44026	Arcos de las Salinas	2016	105	90	77	13	1	2	74	85,5555555555556
44027	Arens de Lledó	2008	228	187	187	0	1	2	184	100
44027	Arens de Lledó	2011	213	168	141	27	2	1	138	83,9285714285714
44027	Arens de Lledó	2015	208	161	122	39	1	10	111	75,776397515528
44027	Arens de Lledó	2016	206	164	125	39	0	3	122	76,219512195122
44028	Argente	2008	252	214	163	51	7	2	154	76,1682242990654
44028	Argente	2011	232	202	159	43	4	8	147	78,7128712871287
44028	Argente	2015	217	191	150	41	5	10	135	78,5340314136126
44028	Argente	2016	214	183	151	32	3	5	143	82,5136612021858
44029	Ariño	2008	867	656	550	106	13	4	533	83,8414634146341
44029	Ariño	2011	925	637	493	144	6	20	467	77,3940345368917
44029	Ariño	2015	775	567	475	92	4	15	456	83,7742504409171
44029	Ariño	2016	763	559	425	134	5	6	414	76,0286225402504
44031	Azaila	2008	163	142	99	43	0	0	99	69,7183098591549
44031	Azaila	2011	139	124	72	52	2	0	70	58,0645161290323
44031	Azaila	2015	119	99	64	35	1	1	62	64,6464646464646
44031	Azaila	2016	116	97	62	35	1	1	60	63,9175257731959
44032	Bádenas	2008	30	28	16	12	0	0	16	57,1428571428571
44032	Bádenas	2011	22	18	12	6	0	1	11	66,6666666666667
44032	Bádenas	2015	19	16	13	3	0	0	13	81,25
44032	Bádenas	2016	19	16	11	5	0	0	11	68,75
44033	Báguena	2008	407	347	247	100	9	2	236	71,1815561959654
44033	Báguena	2011	398	307	222	85	3	13	206	72,3127035830619
44033	Báguena	2015	337	279	189	90	2	7	180	67,741935483871
44033	Báguena	2016	327	269	191	78	6	2	183	71,003717472119
44034	Bañón	2008	166	149	124	25	5	3	116	83,2214765100671
44034	Bañón	2011	167	150	116	34	3	8	105	77,3333333333333
44034	Bañón	2015	154	138	112	26	5	9	98	81,1594202898551
44034	Bañón	2016	150	139	109	30	2	5	102	78,4172661870504
44035	Barrachina	2008	150	121	102	19	5	7	90	84,297520661157
44035	Barrachina	2011	167	122	99	23	2	10	87	81,1475409836066
44035	Barrachina	2015	137	117	80	37	0	5	75	68,3760683760684
44035	Barrachina	2016	133	113	90	23	4	5	81	79,646017699115
44036	Bea	2008	40	32	30	2	0	0	30	93,75
44036	Bea	2011	37	27	16	11	0	0	16	59,2592592592593
44036	Bea	2015	28	24	16	8	0	0	16	66,6666666666667
44036	Bea	2016	26	25	21	4	0	1	20	84
44037	Beceite	2008	598	513	360	153	15	2	343	70,1754385964912
44037	Beceite	2011	608	483	349	134	17	17	315	72,2567287784679
44037	Beceite	2015	583	453	324	129	9	19	296	71,523178807947
44037	Beceite	2016	566	453	314	139	12	12	290	69,3156732891832
44038	Belmonte de San José	2008	142	124	105	19	3	1	101	84,6774193548387
44038	Belmonte de San José	2011	137	112	94	18	2	4	88	83,9285714285714
44038	Belmonte de San José	2015	120	107	82	25	1	4	77	76,6355140186916
44038	Belmonte de San José	2016	117	104	82	22	0	1	81	78,8461538461538
44039	Bello	2008	309	279	229	50	5	1	223	82,078853046595
44039	Bello	2011	284	255	187	68	4	7	176	73,3333333333333
44039	Bello	2015	244	219	162	57	6	5	151	73,972602739726
44039	Bello	2016	238	221	165	56	6	3	156	74,6606334841629
44040	Berge	2008	260	218	173	45	4	4	165	79,3577981651376
44040	Berge	2011	274	206	165	41	4	8	153	80,0970873786408
44040	Berge	2015	247	202	158	44	4	9	145	78,2178217821782
44040	Berge	2016	246	201	154	47	6	5	143	76,6169154228856
44041	Bezas	2008	68	59	47	12	0	0	47	79,6610169491525
44041	Bezas	2011	79	67	55	12	9	2	44	82,089552238806
44041	Bezas	2015	77	54	46	8	0	3	43	85,1851851851852
44041	Bezas	2016	67	56	43	13	1	0	42	76,7857142857143
44042	Blancas	2008	168	145	111	34	2	3	106	76,551724137931
44042	Blancas	2011	166	139	87	52	4	2	81	62,589928057554
44042	Blancas	2015	152	127	86	41	6	2	78	67,7165354330709
44042	Blancas	2016	149	123	89	34	2	0	87	72,3577235772358
44043	Blesa	2008	123	121	94	27	2	0	92	77,6859504132231
44043	Blesa	2011	121	126	94	32	4	10	80	74,6031746031746
44043	Blesa	2015	109	108	74	34	1	2	71	68,5185185185185
44043	Blesa	2016	109	102	73	29	5	0	68	71,5686274509804
44044	Bordón	2008	136	110	82	28	4	1	77	74,5454545454545
44044	Bordón	2011	141	103	77	26	0	2	75	74,7572815533981
44044	Bordón	2015	114	91	70	21	3	4	63	76,9230769230769
44044	Bordón	2016	117	88	72	16	2	2	68	81,8181818181818
44045	Bronchales	2008	508	376	305	71	5	0	300	81,1170212765957
44045	Bronchales	2011	480	373	302	71	8	8	286	80,9651474530831
44045	Bronchales	2015	427	355	290	65	14	18	258	81,6901408450704
44045	Bronchales	2016	423	366	273	93	7	10	256	74,5901639344262
44046	Bueña	2008	71	69	52	17	3	3	46	75,3623188405797
44046	Bueña	2011	67	58	44	14	0	2	42	75,8620689655172
44046	Bueña	2015	62	48	31	17	2	1	28	64,5833333333333
44046	Bueña	2016	55	49	34	15	1	2	31	69,3877551020408
44047	Burbáguena	2008	298	290	194	96	10	0	184	66,8965517241379
44047	Burbáguena	2011	296	267	162	105	3	8	151	60,6741573033708
44047	Burbáguena	2015	281	221	139	82	6	7	126	62,89592760181
44047	Burbáguena	2016	254	220	137	83	4	5	128	62,2727272727273
44048	Cabra de Mora	2008	122	94	68	26	0	1	67	72,3404255319149
44048	Cabra de Mora	2011	88	77	59	18	0	3	56	76,6233766233766
44048	Cabra de Mora	2015	70	65	51	14	0	3	48	78,4615384615385
44048	Cabra de Mora	2016	73	61	50	11	0	5	45	81,9672131147541
44049	Calaceite	2008	1126	920	736	184	23	9	704	80
44049	Calaceite	2011	1145	886	639	247	39	26	574	72,1218961625282
44049	Calaceite	2015	1076	850	621	229	25	32	564	73,0588235294118
44049	Calaceite	2016	1052	849	609	240	24	21	564	71,7314487632509
44050	Calamocha	2008	4563	3252	2452	800	74	58	2320	75,39975399754
44050	Calamocha	2011	4649	3183	2194	989	111	129	1954	68,9286836317939
44050	Calamocha	2015	4469	3129	2119	1010	84	150	1885	67,7213167146053
44050	Calamocha	2016	4417	3113	2099	1014	99	80	1920	67,4269193703823
44051	Calanda	2008	3737	2788	2339	449	73	44	2222	83,8952654232425
44051	Calanda	2011	4004	2783	2139	644	108	111	1920	76,8595041322314
44051	Calanda	2015	3920	2704	2064	640	109	102	1853	76,3313609467456
44051	Calanda	2016	3893	2683	1965	718	91	65	1809	73,2389116660455
44052	Calomarde	2008	90	90	53	37	2	0	51	58,8888888888889
44052	Calomarde	2011	84	96	60	36	7	1	52	62,5
44052	Calomarde	2015	88	80	55	25	3	1	51	68,75
44052	Calomarde	2016	87	77	56	21	1	0	55	72,7272727272727
44053	Camañas	2008	124	108	85	23	2	1	82	78,7037037037037
44053	Camañas	2011	125	111	77	34	1	2	74	69,3693693693694
44053	Camañas	2015	128	102	79	23	2	5	72	77,4509803921569
44053	Camañas	2016	125	105	78	27	1	3	74	74,2857142857143
44054	Camarena de la Sierra	2008	167	144	107	37	4	1	102	74,3055555555556
44054	Camarena de la Sierra	2011	165	125	97	28	0	2	95	77,6
44054	Camarena de la Sierra	2015	137	109	89	20	0	4	85	81,651376146789
44054	Camarena de la Sierra	2016	123	108	85	23	1	2	82	78,7037037037037
44055	Camarillas	2008	107	94	80	14	2	3	75	85,1063829787234
44055	Camarillas	2011	119	85	63	22	0	4	59	74,1176470588235
44055	Camarillas	2015	103	69	52	17	1	5	46	75,3623188405797
44055	Camarillas	2016	99	69	56	13	0	5	51	81,1594202898551
44056	Caminreal	2008	756	638	486	152	21	2	463	76,1755485893417
44056	Caminreal	2011	758	577	433	144	18	12	403	75,0433275563258
44056	Caminreal	2015	684	513	347	166	8	17	322	67,6413255360624
44056	Caminreal	2016	659	501	342	159	10	9	323	68,2634730538922
44059	Cantavieja	2008	727	575	455	120	13	8	434	79,1304347826087
44059	Cantavieja	2011	748	571	437	134	22	33	382	76,5323992994746
44059	Cantavieja	2015	724	541	426	115	20	20	386	78,7430683918669
44059	Cantavieja	2016	741	544	421	123	25	23	373	77,3897058823529
44060	Cañada de Benatanduz	2008	49	41	28	13	0	0	28	68,2926829268293
44060	Cañada de Benatanduz	2011	42	42	34	8	0	0	34	80,952380952381
44060	Cañada de Benatanduz	2015	41	40	35	5	1	1	33	87,5
44060	Cañada de Benatanduz	2016	41	41	32	9	2	0	30	78,0487804878049
44061	Cañada de Verich (La)	2008	108	98	82	16	0	2	80	83,6734693877551
44061	Cañada de Verich (La)	2011	111	89	55	34	0	4	51	61,7977528089888
44061	Cañada de Verich (La)	2015	102	71	57	14	3	3	51	80,2816901408451
44061	Cañada de Verich (La)	2016	102	70	53	17	2	3	48	75,7142857142857
44062	Cañada Vellida	2008	45	43	42	1	0	1	41	97,6744186046512
44062	Cañada Vellida	2011	42	38	35	3	1	0	34	92,1052631578947
44062	Cañada Vellida	2015	37	35	35	0	2	1	32	100
44062	Cañada Vellida	2016	36	34	25	9	2	0	23	73,5294117647059
44063	Cañizar del Olivar	2008	112	74	57	17	0	0	57	77,027027027027
44063	Cañizar del Olivar	2011	109	82	54	28	2	4	48	65,8536585365854
44063	Cañizar del Olivar	2015	99	78	61	17	0	2	59	78,2051282051282
44063	Cañizar del Olivar	2016	103	71	54	17	1	3	50	76,056338028169
44064	Cascante del Río	2008	96	83	51	32	4	0	47	61,4457831325301
44064	Cascante del Río	2011	79	93	63	30	2	1	60	67,741935483871
44064	Cascante del Río	2015	82	70	51	19	0	1	50	72,8571428571429
44064	Cascante del Río	2016	80	69	49	20	1	0	48	71,0144927536232
44065	Castejón de Tornos	2008	73	65	48	17	0	1	47	73,8461538461538
44065	Castejón de Tornos	2011	70	60	40	20	0	0	40	66,6666666666667
44065	Castejón de Tornos	2015	63	55	36	19	1	0	35	65,4545454545455
44065	Castejón de Tornos	2016	60	60	40	20	0	0	40	66,6666666666667
44066	Castel de Cabra	2008	151	128	97	31	2	1	94	75,78125
44066	Castel de Cabra	2011	140	121	87	34	0	1	86	71,900826446281
44066	Castel de Cabra	2015	128	110	83	27	0	8	75	75,4545454545455
44066	Castel de Cabra	2016	122	108	79	29	3	2	74	73,1481481481481
44067	Castelnou	2008	123	108	85	23	1	0	84	78,7037037037037
44067	Castelnou	2011	120	132	88	44	5	5	78	66,6666666666667
44067	Castelnou	2015	140	117	78	39	3	4	71	66,6666666666667
44067	Castelnou	2016	142	114	79	35	2	6	71	69,2982456140351
44068	Castelserás	2008	839	705	579	126	6	8	565	82,1276595744681
44068	Castelserás	2011	831	690	541	149	21	23	497	78,4057971014493
44068	Castelserás	2015	830	664	515	149	15	19	481	77,5602409638554
44068	Castelserás	2016	840	659	501	158	21	16	464	76,0242792109256
44070	Castellar (El)	2008	76	71	56	15	2	0	54	78,8732394366197
44070	Castellar (El)	2011	68	62	47	15	2	0	45	75,8064516129032
44070	Castellar (El)	2015	60	55	47	8	0	2	45	85,4545454545455
44070	Castellar (El)	2016	58	53	48	5	3	0	45	90,5660377358491
44071	Castellote	2008	819	648	470	178	20	6	444	72,5308641975309
44071	Castellote	2011	804	657	453	204	16	27	410	68,9497716894977
44071	Castellote	2015	754	599	430	169	13	23	394	71,7863105175292
44071	Castellote	2016	728	591	393	198	7	11	375	66,497461928934
44074	Cedrillas	2008	569	436	370	66	8	13	349	84,8623853211009
44074	Cedrillas	2011	623	435	344	91	13	11	320	79,0804597701149
44074	Cedrillas	2015	619	430	336	94	24	13	299	78,1395348837209
44074	Cedrillas	2016	619	429	332	97	17	10	305	77,3892773892774
44075	Celadas	2008	405	343	286	57	9	3	274	83,3819241982507
44075	Celadas	2011	440	329	248	81	7	6	235	75,3799392097264
44075	Celadas	2015	399	324	254	70	10	13	231	78,3950617283951
44075	Celadas	2016	398	323	248	75	8	3	237	76,7801857585139
44076	Cella	2008	3002	2382	2032	350	47	29	1956	85,3064651553317
44076	Cella	2011	2951	2338	1837	501	78	84	1675	78,5714285714286
44076	Cella	2015	2818	2234	1762	472	85	53	1624	78,8719785138765
44076	Cella	2016	2776	2203	1688	515	56	42	1590	76,6227871084884
44077	Cerollera (La)	2008	124	78	64	14	0	1	63	82,0512820512821
44077	Cerollera (La)	2011	113	80	62	18	0	0	62	77,5
44077	Cerollera (La)	2015	106	75	58	17	2	2	54	77,3333333333333
44077	Cerollera (La)	2016	106	74	60	14	1	0	59	81,0810810810811
44080	Codoñera (La)	2008	361	295	248	47	8	2	238	84,0677966101695
44080	Codoñera (La)	2011	397	294	213	81	13	13	187	72,4489795918367
44080	Codoñera (La)	2015	374	292	217	75	11	12	194	74,3150684931507
44080	Codoñera (La)	2016	365	292	224	68	10	17	197	76,7123287671233
44082	Corbalán	2008	94	82	61	21	2	2	57	74,390243902439
44082	Corbalán	2011	99	90	67	23	4	4	59	74,4444444444444
44082	Corbalán	2015	106	91	66	25	4	4	58	72,5274725274725
44082	Corbalán	2016	110	89	74	15	3	3	68	83,1460674157303
44084	Cortes de Aragón	2008	91	78	59	19	0	1	58	75,6410256410256
44084	Cortes de Aragón	2011	75	63	51	12	1	4	46	80,952380952381
44084	Cortes de Aragón	2015	61	55	45	10	0	2	43	81,8181818181818
44084	Cortes de Aragón	2016	58	54	41	13	0	1	40	75,9259259259259
44085	Cosa	2008	86	74	45	29	0	0	45	60,8108108108108
44085	Cosa	2011	64	61	38	23	0	3	35	62,2950819672131
44085	Cosa	2015	56	52	40	12	2	3	35	76,9230769230769
44085	Cosa	2016	57	52	35	17	0	0	35	67,3076923076923
44086	Cretas	2008	636	519	431	88	19	8	404	83,0443159922929
44086	Cretas	2011	618	485	379	106	10	20	349	78,1443298969072
44086	Cretas	2015	601	453	354	99	23	14	317	78,1456953642384
44086	Cretas	2016	573	449	337	112	23	3	311	75,0556792873051
44087	Crivillén	2008	107	98	86	12	2	0	84	87,7551020408163
44087	Crivillén	2011	93	98	87	11	0	1	86	88,7755102040816
44087	Crivillén	2015	75	81	70	11	0	6	64	86,4197530864198
44087	Crivillén	2016	74	80	69	11	4	6	59	86,25
44088	Cuba (La)	2008	63	41	37	4	0	2	35	90,2439024390244
44088	Cuba (La)	2011	52	32	31	1	0	1	30	96,875
44088	Cuba (La)	2015	45	30	26	4	0	3	23	86,6666666666667
44088	Cuba (La)	2016	37	29	21	8	0	1	20	72,4137931034483
44089	Cubla	2008	56	55	44	11	0	0	44	80
44089	Cubla	2011	61	57	50	7	1	2	47	87,719298245614
44089	Cubla	2015	55	46	42	4	0	3	39	91,304347826087
44089	Cubla	2016	54	45	39	6	0	1	38	86,6666666666667
44090	Cucalón	2008	106	87	68	19	0	0	68	78,1609195402299
