Comarca código	Comarca nombre	Superficie (km2)	Población	Densidad de población (hab/km2)	Año
22	Campo de Belchite	1043,73	5093	4,87961445967827	2013
22	Campo de Belchite	1043,73	5188	4,97063416784034	2012
22	Campo de Belchite	1043,73	5284	5,06261197819359	2011
22	Campo de Belchite	1043,73	5260	5,03961752560528	2010
22	Campo de Belchite	1043,73	5288	5,06644438695831	2009
22	Campo de Belchite	1043,73	5282	5,06069577381123	2008
22	Campo de Belchite	1043,73	5222	5,00320964234045	2007
22	Campo de Belchite	1043,73	5196	4,97829898536978	2006
22	Campo de Belchite	1043,73	5221	5,00225154014927	2005
22	Campo de Belchite	1043,73	5281	5,05973767162005	2004
22	Campo de Belchite	1043,73	5336	5,11243329213494	2003
22	Campo de Belchite	1043,73	5505	5,27435256244431	2002
22	Campo de Belchite	1043,73	5610	5,37495329251818	2001
22	Campo de Belchite	1043,73	5672	5,43435562837132	2000
22	Campo de Belchite	1043,73	5680	5,44202044590076	1999
22	Campo de Belchite	1043,73	5674	5,43627183275368	1998
22	Campo de Belchite	1043,73	5811	5,5675318329453	1996
23	Bajo Martín	795,19	6447	8,10749632163382	2017
23	Bajo Martín	795,19	6524	8,20432852525811	2016
23	Bajo Martín	795,19	6619	8,32379682843094	2015
23	Bajo Martín	795,19	6689	8,41182610445302	2014
23	Bajo Martín	795,19	6768	8,51117343024937	2013
23	Bajo Martín	795,19	6942	8,72998905921855	2012
23	Bajo Martín	795,19	7057	8,87460858411197	2011
23	Bajo Martín	795,19	7135	8,97269834882229	2010
23	Bajo Martín	795,19	7225	9,08587884656497	2009
23	Bajo Martín	795,19	7311	9,19402909996353	2008
23	Bajo Martín	795,19	7427	9,33990618594298	2007
23	Bajo Martín	795,19	7252	9,11983299588778	2006
23	Bajo Martín	795,19	7276	9,15001446195249	2005
23	Bajo Martín	795,19	7274	9,14749933978043	2004
23	Bajo Martín	795,19	7290	9,16762031715691	2003
23	Bajo Martín	795,19	7383	9,28457349815767	2002
23	Bajo Martín	795,19	7415	9,32481545291063	2001
23	Bajo Martín	795,19	7497	9,42793546196506	2000
23	Bajo Martín	795,19	7613	9,57381254794452	1999
23	Bajo Martín	795,19	7737	9,72975012261221	1998
23	Bajo Martín	795,19	7894	9,92718721311888	1996
24	Campo de Daroca	1118,12	5660	5,06206847207813	2017
24	Campo de Daroca	1118,12	5775	5,16491968661682	2016
24	Campo de Daroca	1118,12	5901	5,27760884341573	2015
24	Campo de Daroca	1118,12	6026	5,38940364182735	2014
24	Campo de Daroca	1118,12	6126	5,47883948055665	2013
24	Campo de Daroca	1118,12	6219	5,56201481057489	2012
24	Campo de Daroca	1118,12	6322	5,65413372446607	2011
24	Campo de Daroca	1118,12	6192	5,53786713411798	2010
24	Campo de Daroca	1118,12	6322	5,65413372446607	2009
24	Campo de Daroca	1118,12	6493	5,80706900869316	2008
24	Campo de Daroca	1118,12	6539	5,84820949450864	2007
24	Campo de Daroca	1118,12	6594	5,89739920580975	2006
24	Campo de Daroca	1118,12	6511	5,82316745966444	2005
24	Campo de Daroca	1118,12	6439	5,75877365577934	2004
24	Campo de Daroca	1118,12	6450	5,76861159803957	2003
24	Campo de Daroca	1118,12	6623	5,92333559904125	2002
24	Campo de Daroca	1118,12	6749	6,03602475584016	2001
24	Campo de Daroca	1118,12	6817	6,09684112617608	2000
24	Campo de Daroca	1118,12	6781	6,06464422423353	1999
24	Campo de Daroca	1118,12	6771	6,05570064036061	1998
24	Campo de Daroca	1118,12	6920	6,18896004006726	1996
25	Jiloca	1932,34	12490	6,46366581450469	2017
25	Jiloca	1932,34	12705	6,57492987776478	2016
25	Jiloca	1932,34	12980	6,7172443772835	2015
25	Jiloca	1932,34	13205	6,83368351325336	2014
25	Jiloca	1932,34	13435	6,95271018557811	2013
25	Jiloca	1932,34	13697	7,08829709057412	2012
25	Jiloca	1932,34	13937	7,21249883560864	2011
25	Jiloca	1932,34	14142	7,31858782615896	2010
25	Jiloca	1932,34	14442	7,4738400074521	2009
25	Jiloca	1932,34	14589	7,54991357628575	2008
25	Jiloca	1932,34	14253	7,37603113323742	2007
25	Jiloca	1932,34	13972	7,23061159009284	2006
25	Jiloca	1932,34	13940	7,21405135742157	2005
25	Jiloca	1932,34	13761	7,12141755591666	2004
25	Jiloca	1932,34	13800	7,14160033948477	2003
25	Jiloca	1932,34	13829	7,15660805034311	2002
25	Jiloca	1932,34	13877	7,18144839935001	2001
25	Jiloca	1932,34	13964	7,22647153192502	2000
25	Jiloca	1932,34	14079	7,2859848680874	1999
25	Jiloca	1932,34	14128	7,31134272436528	1998
25	Jiloca	1932,34	14353	7,42778186033514	1996
26	Cuencas Mineras	1407,85	8230	5,84579323081294	2017
26	Cuencas Mineras	1407,85	8400	5,96654473132791	2016
26	Cuencas Mineras	1407,85	8591	6,1022125936712	2015
26	Cuencas Mineras	1407,85	8701	6,18034591753383	2014
26	Cuencas Mineras	1407,85	8835	6,27552651205739	2013
26	Cuencas Mineras	1407,85	8894	6,31743438576553	2012
26	Cuencas Mineras	1407,85	9043	6,42326952445218	2011
26	Cuencas Mineras	1407,85	9094	6,45949497460667	2010
26	Cuencas Mineras	1407,85	9269	6,58379798984267	2009
26	Cuencas Mineras	1407,85	9386	6,66690343431474	2008
26	Cuencas Mineras	1407,85	9496	6,74503675817736	2007
26	Cuencas Mineras	1407,85	9476	6,73083069929325	2006
26	Cuencas Mineras	1407,85	9450	6,7123628227439	2005
26	Cuencas Mineras	1407,85	9406	6,68110949319885	2004
26	Cuencas Mineras	1407,85	9477	6,73154100223745	2003
26	Cuencas Mineras	1407,85	9604	6,82174947615158	2002
26	Cuencas Mineras	1407,85	9696	6,8870973470185	2001
26	Cuencas Mineras	1407,85	9763	6,93468764428029	2000
26	Cuencas Mineras	1407,85	9881	7,01850339169656	1999
26	Cuencas Mineras	1407,85	9979	7,08811308022872	1998
26	Cuencas Mineras	1407,85	10240	7,27350214866641	1996
27	Andorra-Sierra de Arcos	675,05	10339	15,3159025257388	2017
27	Andorra-Sierra de Arcos	675,05	10458	15,4921857640175	2016
27	Andorra-Sierra de Arcos	675,05	10743	15,9143767128361	2015
27	Andorra-Sierra de Arcos	675,05	10906	16,1558403081253	2014
27	Andorra-Sierra de Arcos	675,05	11113	16,4624842604252	2013
27	Andorra-Sierra de Arcos	675,05	11299	16,7380194059699	2012
27	Andorra-Sierra de Arcos	675,05	11450	16,9617065402563	2011
27	Andorra-Sierra de Arcos	675,05	11523	17,0698466780239	2010
27	Andorra-Sierra de Arcos	675,05	11601	17,1853936745426	2009
27	Andorra-Sierra de Arcos	675,05	11542	17,0979927412784	2008
27	Andorra-Sierra de Arcos	675,05	11312	16,7572772387231	2007
27	Andorra-Sierra de Arcos	675,05	11123	16,4772979779276	2006
27	Andorra-Sierra de Arcos	675,05	11158	16,529145989186	2005
27	Andorra-Sierra de Arcos	675,05	11139	16,5009999259314	2004
27	Andorra-Sierra de Arcos	675,05	11138	16,4995185541812	2003
27	Andorra-Sierra de Arcos	675,05	11165	16,5395155914377	2002
27	Andorra-Sierra de Arcos	675,05	11172	16,5498851936894	2001
27	Andorra-Sierra de Arcos	675,05	11397	16,8831938374935	2000
27	Andorra-Sierra de Arcos	675,05	11568	17,1365084067847	1999
27	Andorra-Sierra de Arcos	675,05	11728	17,3735278868232	1998
27	Andorra-Sierra de Arcos	675,05	11911	17,6446189171173	1996
28	Bajo Aragón	1304,18	28708	22,0122989157938	2017
28	Bajo Aragón	1304,18	29042	22,2683985339447	2016
28	Bajo Aragón	1304,18	29410	22,5505681731049	2015
28	Bajo Aragón	1304,18	29640	22,7269241975801	2014
28	Bajo Aragón	1304,18	29875	22,9071140486743	2013
28	Bajo Aragón	1304,18	30080	23,0643009400543	2012
28	Bajo Aragón	1304,18	30341	23,2644266895674	2011
28	Bajo Aragón	1304,18	30311	23,2414237298532	2010
28	Bajo Aragón	1304,18	30370	23,2866628839577	2009
28	Bajo Aragón	1304,18	30146	23,1149074514254	2008
28	Bajo Aragón	1304,18	29358	22,5106963762671	2007
28	Bajo Aragón	1304,18	29128	22,3343403517919	2006
28	Bajo Aragón	1304,18	28722	22,0230336303271	2005
28	Bajo Aragón	1304,18	28137	21,5744759159012	2004
28	Bajo Aragón	1304,18	27705	21,2432332960174	2003
28	Bajo Aragón	1304,18	26853	20,5899492401356	2002
28	Bajo Aragón	1304,18	26413	20,2525724976614	2001
28	Bajo Aragón	1304,18	26120	20,0279102577865	2000
28	Bajo Aragón	1304,18	25962	19,9067613366253	1999
28	Bajo Aragón	1304,18	26024	19,9543007867012	1998
28	Bajo Aragón	1304,18	26097	20,010274655339	1996
29	Comunidad de Teruel	2791,93	45937	16,4534927451619	2017
29	Comunidad de Teruel	2791,93	46144	16,5276350051756	2016
29	Comunidad de Teruel	2791,93	46426	16,6286404028754	2015
29	Comunidad de Teruel	2791,93	46724	16,7353766032816	2014
29	Comunidad de Teruel	2791,93	47185	16,9004953562589	2013
29	Comunidad de Teruel	2791,93	47223	16,9141060126866	2012
29	Comunidad de Teruel	2791,93	46848	16,779790324256	2011
29	Comunidad de Teruel	2791,93	46957	16,8188314176931	2010
29	Comunidad de Teruel	2791,93	47361	16,963534186029	2009
29	Comunidad de Teruel	2791,93	46961	16,8202641183697	2008
29	Comunidad de Teruel	2791,93	45953	16,4592235478683	2007
29	Comunidad de Teruel	2791,93	45313	16,2299914396135	2006
29	Comunidad de Teruel	2791,93	44806	16,0483966288553	2005
29	Comunidad de Teruel	2791,93	44141	15,8102101413717	2004
29	Comunidad de Teruel	2791,93	43854	15,7074138678262	2003
29	Comunidad de Teruel	2791,93	43273	15,4993140945511	2002
29	Comunidad de Teruel	2791,93	42660	15,2797527158632	2001
29	Comunidad de Teruel	2791,93	42556	15,2425024982718	2000
29	Comunidad de Teruel	2791,93	42272	15,1407807502337	1999
29	Comunidad de Teruel	2791,93	41715	14,9412771810181	1998
29	Comunidad de Teruel	2791,93	41750	14,9538133119383	1996
30	Maestrazgo	1204,25	3209	2,66472908449242	2017
30	Maestrazgo	1204,25	3262	2,70873987959311	2016
30	Maestrazgo	1204,25	3333	2,76769773718082	2015
30	Maestrazgo	1204,25	3402	2,82499481004775	2014
30	Maestrazgo	1204,25	3464	2,87647913639195	2013
30	Maestrazgo	1204,25	3602	2,9910732821258	2012
30	Maestrazgo	1204,25	3670	3,04753996263234	2011
30	Maestrazgo	1204,25	3682	3,05750467095703	2010
30	Maestrazgo	1204,25	3780	3,13888312227528	2009
30	Maestrazgo	1204,25	3789	3,14635665351879	2008
30	Maestrazgo	1204,25	3735	3,10151546605771	2007
30	Maestrazgo	1204,25	3737	3,10317625077849	2006
30	Maestrazgo	1204,25	3739	3,10483703549927	2005
30	Maestrazgo	1204,25	3749	3,11314095910318	2004
30	Maestrazgo	1204,25	3691	3,06497820220054	2003
30	Maestrazgo	1204,25	3700	3,07245173344405	2002
30	Maestrazgo	1204,25	3621	3,00685073697322	2001
30	Maestrazgo	1204,25	3708	3,07909487232717	2000
30	Maestrazgo	1204,25	3717	3,08656840357069	1999
30	Maestrazgo	1204,25	3728	3,09570271953498	1998
30	Maestrazgo	1204,25	3773	3,13307037575254	1996
31	Sierra de Albarracín	1414,12	4483	3,17016943399429	2017
31	Sierra de Albarracín	1414,12	4560	3,22462025853534	2016
31	Sierra de Albarracín	1414,12	4652	3,28967838655843	2015
31	Sierra de Albarracín	1414,12	4690	3,31655022204622	2014
31	Sierra de Albarracín	1414,12	4783	3,38231550363477	2013
31	Sierra de Albarracín	1414,12	4930	3,48626707775861	2012
31	Sierra de Albarracín	1414,12	4981	3,52233190959749	2011
31	Sierra de Albarracín	1414,12	4930	3,48626707775861	2010
31	Sierra de Albarracín	1414,12	4968	3,5131389132464	2009
31	Sierra de Albarracín	1414,12	5014	3,54566797725794	2008
31	Sierra de Albarracín	1414,12	5041	3,56476112352558	2007
31	Sierra de Albarracín	1414,12	4912	3,47353831358018	2006
31	Sierra de Albarracín	1414,12	4872	3,44525217096145	2005
31	Sierra de Albarracín	1414,12	4921	3,47990269566939	2004
31	Sierra de Albarracín	1414,12	4939	3,49263145984782	2003
31	Sierra de Albarracín	1414,12	4961	3,50818883828812	2002
31	Sierra de Albarracín	1414,12	4973	3,51667468107374	2001
31	Sierra de Albarracín	1414,12	5065	3,58173280909682	2000
31	Sierra de Albarracín	1414,12	5108	3,61214041241196	1999
31	Sierra de Albarracín	1414,12	5083	3,59446157327525	1998
31	Sierra de Albarracín	1414,12	5208	3,68285576895879	1996
32	Gúdar-Javalambre	2351,58	7460	3,17233519591083	2017
32	Gúdar-Javalambre	2351,58	7605	3,23399586660883	2016
32	Gúdar-Javalambre	2351,58	7793	3,31394211551382	2015
32	Gúdar-Javalambre	2351,58	7917	3,36667262011073	2014
32	Gúdar-Javalambre	2351,58	8095	3,44236640896759	2013
32	Gúdar-Javalambre	2351,58	8328	3,5414487280892	2012
32	Gúdar-Javalambre	2351,58	8475	3,60395989079683	2011
32	Gúdar-Javalambre	2351,58	8610	3,66136810144669	2010
32	Gúdar-Javalambre	2351,58	8792	3,7387628743228	2009
32	Gúdar-Javalambre	2351,58	8692	3,69623827384142	2008
32	Gúdar-Javalambre	2351,58	8674	3,68858384575477	2007
32	Gúdar-Javalambre	2351,58	8574	3,64605924527339	2006
32	Gúdar-Javalambre	2351,58	8398	3,57121594842616	2005
32	Gúdar-Javalambre	2351,58	8144	3,46320346320346	2004
32	Gúdar-Javalambre	2351,58	8053	3,42450607676541	2003
32	Gúdar-Javalambre	2351,58	7892	3,35604146999039	2002
32	Gúdar-Javalambre	2351,58	7772	3,30501194941274	2001
32	Gúdar-Javalambre	2351,58	7717	3,28162341914798	2000
32	Gúdar-Javalambre	2351,58	7779	3,30798867144643	1999
32	Gúdar-Javalambre	2351,58	7778	3,30756342544162	1998
32	Gúdar-Javalambre	2351,58	7817	3,32414801962936	1996
33	Matarraña / Matarranya	933,07	8259	8,85142593803252	2017
33	Matarraña / Matarranya	933,07	8277	8,87071709518043	2016
33	Matarraña / Matarranya	933,07	8385	8,98646403806788	2015
33	Matarraña / Matarranya	933,07	8491	9,10006751905002	2014
33	Matarraña / Matarranya	933,07	8630	9,24903812146999	2013
33	Matarraña / Matarranya	933,07	8733	9,35942640959414	2012
33	Matarraña / Matarranya	933,07	8805	9,43659103818577	2011
33	Matarraña / Matarranya	933,07	8893	9,53090336202	2010
33	Matarraña / Matarranya	933,07	8943	9,58448990965308	2009
33	Matarraña / Matarranya	933,07	8894	9,53197509297266	2008
33	Matarraña / Matarranya	933,07	8797	9,42801719056448	2007
33	Matarraña / Matarranya	933,07	8673	9,29512255243444	2006
33	Matarraña / Matarranya	933,07	8730	9,35621121673615	2005
33	Matarraña / Matarranya	933,07	8661	9,2822617810025	2004
33	Matarraña / Matarranya	933,07	8739	9,36585679531011	2003
33	Matarraña / Matarranya	933,07	8682	9,30476813100839	2002
33	Matarraña / Matarranya	933,07	8634	9,25332504528063	2001
33	Matarraña / Matarranya	933,07	8686	9,30905505481904	2000
33	Matarraña / Matarranya	933,07	8870	9,50625355010878	1999
33	Matarraña / Matarranya	933,07	8940	9,5812747167951	1998
33	Matarraña / Matarranya	933,07	9168	9,82562937400195	1996
