Comarca código	Comarca nombre	Corine Land Cover 2000 nivel 3 descripción	Superficie (has)	Año
07	Somontano de Barbastro	Pastizales naturales	298,60175	2006
07	Somontano de Barbastro	Playas, dunas y arenales	482,989299	2000
07	Somontano de Barbastro	Playas, dunas y arenales	540,528599	2006
07	Somontano de Barbastro	Prados y praderas	0	2000
07	Somontano de Barbastro	Prados y praderas	0	2006
07	Somontano de Barbastro	Redes viarias, ferroviarias y terrenos asociados	0	2000
07	Somontano de Barbastro	Redes viarias, ferroviarias y terrenos asociados	0	2006
07	Somontano de Barbastro	Roquedo	94,193367	2000
07	Somontano de Barbastro	Roquedo	94,193954	2006
07	Somontano de Barbastro	Tejido urbano continuo	415,650584	2000
07	Somontano de Barbastro	Tejido urbano continuo	240,557785	2006
07	Somontano de Barbastro	Tejido urbano discontinuo	160,971017	2000
07	Somontano de Barbastro	Tejido urbano discontinuo	34,950502	2006
07	Somontano de Barbastro	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	5498,327977	2000
07	Somontano de Barbastro	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	5609,26978	2006
07	Somontano de Barbastro	Terrenos regados permanentemente	16372,155331	2000
07	Somontano de Barbastro	Terrenos regados permanentemente	9878,631669	2006
07	Somontano de Barbastro	Tierras de labor en secano	24725,910644	2000
07	Somontano de Barbastro	Tierras de labor en secano	25666,970651	2006
07	Somontano de Barbastro	Turberas y prados turbosos	0	2000
07	Somontano de Barbastro	Turberas y prados turbosos	0	2006
07	Somontano de Barbastro	Vegetación esclerófila	20633,701407	2000
07	Somontano de Barbastro	Vegetación esclerófila	20617,782967	2006
07	Somontano de Barbastro	Viñedos	1944,455849	2000
07	Somontano de Barbastro	Viñedos	3727,101057	2006
07	Somontano de Barbastro	Zonas de extracción minera	151,887577	2000
07	Somontano de Barbastro	Zonas de extracción minera	97,795114	2006
07	Somontano de Barbastro	Zonas en construcción	0	2000
07	Somontano de Barbastro	Zonas en construcción	77,723999	2006
07	Somontano de Barbastro	Zonas industriales, comerciales y de transporte	227,243614	2000
07	Somontano de Barbastro	Zonas industriales, comerciales y de transporte	194,485311	2006
07	Somontano de Barbastro	Zonas quemadas	0	2000
07	Somontano de Barbastro	Zonas quemadas	0	2006
07	Somontano de Barbastro	Zonas verdes urbanas	0	2000
07	Somontano de Barbastro	Zonas verdes urbanas	0	2006
08	Cinca Medio	Aeropuertos	0	2000
08	Cinca Medio	Aeropuertos	0	2006
08	Cinca Medio	Arrozales	2532,592517	2000
08	Cinca Medio	Arrozales	4464,879976	2006
08	Cinca Medio	Bosque mixto	88,741804	2000
08	Cinca Medio	Bosque mixto	73,219019	2006
08	Cinca Medio	Bosques de coníferas	164,511369	2000
08	Cinca Medio	Bosques de coníferas	164,644834	2006
08	Cinca Medio	Bosques de frondosas	2390,603031	2000
08	Cinca Medio	Bosques de frondosas	2284,682087	2006
08	Cinca Medio	Cursos de agua	0	2000
08	Cinca Medio	Cursos de agua	0	2006
08	Cinca Medio	Escombreras y vertederos	37,739396	2000
08	Cinca Medio	Escombreras y vertederos	37,739753	2006
08	Cinca Medio	Espacios con vegetación escasa	79,941838	2000
08	Cinca Medio	Espacios con vegetación escasa	79,942642	2006
08	Cinca Medio	Frutales	110,432017	2000
08	Cinca Medio	Frutales	162,013232	2006
08	Cinca Medio	Glaciares y nieves permanentes	0	2000
08	Cinca Medio	Glaciares y nieves permanentes	0	2006
08	Cinca Medio	Humedales y zonas pantanosas	0	2000
08	Cinca Medio	Humedales y zonas pantanosas	0	2006
08	Cinca Medio	Instalaciones deportivas y recreativas	0	2000
08	Cinca Medio	Instalaciones deportivas y recreativas	0	2006
08	Cinca Medio	Landas y matorrales mesófilos	0	2000
08	Cinca Medio	Landas y matorrales mesófilos	0	2006
08	Cinca Medio	Láminas de agua	52,828206	2000
08	Cinca Medio	Láminas de agua	0	2006
08	Cinca Medio	Matorral boscoso de transición	781,484635	2000
08	Cinca Medio	Matorral boscoso de transición	822,670592	2006
08	Cinca Medio	Mosaico de cultivos	3149,168123	2000
08	Cinca Medio	Mosaico de cultivos	10229,055454	2006
08	Cinca Medio	Olivares	2,089087	2000
08	Cinca Medio	Olivares	1,914569	2006
08	Cinca Medio	Pastizales naturales	27,120631	2000
08	Cinca Medio	Pastizales naturales	27,120892	2006
08	Cinca Medio	Playas, dunas y arenales	104,630234	2000
08	Cinca Medio	Playas, dunas y arenales	47,099824	2006
08	Cinca Medio	Prados y praderas	0	2000
08	Cinca Medio	Prados y praderas	0	2006
08	Cinca Medio	Redes viarias, ferroviarias y terrenos asociados	0	2000
08	Cinca Medio	Redes viarias, ferroviarias y terrenos asociados	0	2006
08	Cinca Medio	Roquedo	0	2000
08	Cinca Medio	Roquedo	0	2006
08	Cinca Medio	Tejido urbano continuo	350,09973	2000
08	Cinca Medio	Tejido urbano continuo	365,740474	2006
08	Cinca Medio	Tejido urbano discontinuo	116,591284	2000
08	Cinca Medio	Tejido urbano discontinuo	60,77989	2006
08	Cinca Medio	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	835,478038	2000
08	Cinca Medio	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	831,900735	2006
08	Cinca Medio	Terrenos regados permanentemente	35000,117413	2000
08	Cinca Medio	Terrenos regados permanentemente	23293,931355	2006
08	Cinca Medio	Tierras de labor en secano	6740,080598	2000
08	Cinca Medio	Tierras de labor en secano	9416,677646	2006
08	Cinca Medio	Turberas y prados turbosos	0	2000
08	Cinca Medio	Turberas y prados turbosos	0	2006
08	Cinca Medio	Vegetación esclerófila	4857,477526	2000
08	Cinca Medio	Vegetación esclerófila	4788,46739	2006
08	Cinca Medio	Viñedos	0	2000
08	Cinca Medio	Viñedos	1,870739	2006
08	Cinca Medio	Zonas de extracción minera	19,046161	2000
08	Cinca Medio	Zonas de extracción minera	0,47915	2006
08	Cinca Medio	Zonas en construcción	0	2000
08	Cinca Medio	Zonas en construcción	38,728267	2006
08	Cinca Medio	Zonas industriales, comerciales y de transporte	280,110554	2000
08	Cinca Medio	Zonas industriales, comerciales y de transporte	171,569565	2006
08	Cinca Medio	Zonas quemadas	0	2000
08	Cinca Medio	Zonas quemadas	0	2006
08	Cinca Medio	Zonas verdes urbanas	0	2000
08	Cinca Medio	Zonas verdes urbanas	0	2006
09	La Litera / La Llitera	Aeropuertos	0	2000
09	La Litera / La Llitera	Aeropuertos	0	2006
09	La Litera / La Llitera	Arrozales	255,592538	2000
09	La Litera / La Llitera	Arrozales	137,05395	2006
09	La Litera / La Llitera	Bosque mixto	1148,292823	2000
09	La Litera / La Llitera	Bosque mixto	1149,342832	2006
09	La Litera / La Llitera	Bosques de coníferas	3566,250574	2000
09	La Litera / La Llitera	Bosques de coníferas	3497,015508	2006
09	La Litera / La Llitera	Bosques de frondosas	4928,449052	2000
09	La Litera / La Llitera	Bosques de frondosas	4392,176025	2006
09	La Litera / La Llitera	Cursos de agua	0	2000
09	La Litera / La Llitera	Cursos de agua	0	2006
09	La Litera / La Llitera	Escombreras y vertederos	0	2000
09	La Litera / La Llitera	Escombreras y vertederos	0	2006
09	La Litera / La Llitera	Espacios con vegetación escasa	0	2000
09	La Litera / La Llitera	Espacios con vegetación escasa	0	2006
09	La Litera / La Llitera	Frutales	625,026463	2000
09	La Litera / La Llitera	Frutales	901,711968	2006
09	La Litera / La Llitera	Glaciares y nieves permanentes	0	2000
09	La Litera / La Llitera	Glaciares y nieves permanentes	0	2006
09	La Litera / La Llitera	Humedales y zonas pantanosas	0	2000
09	La Litera / La Llitera	Humedales y zonas pantanosas	0	2006
09	La Litera / La Llitera	Instalaciones deportivas y recreativas	0	2000
09	La Litera / La Llitera	Instalaciones deportivas y recreativas	0	2006
09	La Litera / La Llitera	Landas y matorrales mesófilos	0	2000
09	La Litera / La Llitera	Landas y matorrales mesófilos	0	2006
09	La Litera / La Llitera	Láminas de agua	395,087611	2000
09	La Litera / La Llitera	Láminas de agua	293,591051	2006
09	La Litera / La Llitera	Matorral boscoso de transición	5539,938616	2000
09	La Litera / La Llitera	Matorral boscoso de transición	5087,04692	2006
09	La Litera / La Llitera	Mosaico de cultivos	9448,895652	2000
09	La Litera / La Llitera	Mosaico de cultivos	15260,751607	2006
09	La Litera / La Llitera	Olivares	364,915341	2000
09	La Litera / La Llitera	Olivares	378,239834	2006
09	La Litera / La Llitera	Pastizales naturales	128,822154	2000
09	La Litera / La Llitera	Pastizales naturales	34,422272	2006
09	La Litera / La Llitera	Playas, dunas y arenales	94,005344	2000
09	La Litera / La Llitera	Playas, dunas y arenales	94,006881	2006
09	La Litera / La Llitera	Prados y praderas	0	2000
09	La Litera / La Llitera	Prados y praderas	0	2006
09	La Litera / La Llitera	Redes viarias, ferroviarias y terrenos asociados	0	2000
09	La Litera / La Llitera	Redes viarias, ferroviarias y terrenos asociados	0	2006
09	La Litera / La Llitera	Roquedo	0	2000
09	La Litera / La Llitera	Roquedo	0	2006
09	La Litera / La Llitera	Tejido urbano continuo	329,17721	2000
09	La Litera / La Llitera	Tejido urbano continuo	266,306284	2006
09	La Litera / La Llitera	Tejido urbano discontinuo	46,438353	2000
09	La Litera / La Llitera	Tejido urbano discontinuo	0	2006
09	La Litera / La Llitera	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	2252,562242	2000
09	La Litera / La Llitera	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	2310,141017	2006
09	La Litera / La Llitera	Terrenos regados permanentemente	23773,915601	2000
09	La Litera / La Llitera	Terrenos regados permanentemente	17295,040324	2006
09	La Litera / La Llitera	Tierras de labor en secano	13416,602731	2000
09	La Litera / La Llitera	Tierras de labor en secano	14157,49027	2006
09	La Litera / La Llitera	Turberas y prados turbosos	0	2000
09	La Litera / La Llitera	Turberas y prados turbosos	0	2006
09	La Litera / La Llitera	Vegetación esclerófila	6993,297023	2000
09	La Litera / La Llitera	Vegetación esclerófila	6726,480327	2006
09	La Litera / La Llitera	Viñedos	0	2000
09	La Litera / La Llitera	Viñedos	35,249311	2006
09	La Litera / La Llitera	Zonas de extracción minera	30,334372	2000
09	La Litera / La Llitera	Zonas de extracción minera	25,352007	2006
09	La Litera / La Llitera	Zonas en construcción	2,82695	2000
09	La Litera / La Llitera	Zonas en construcción	0	2006
09	La Litera / La Llitera	Zonas industriales, comerciales y de transporte	111,288406	2000
09	La Litera / La Llitera	Zonas industriales, comerciales y de transporte	0	2006
09	La Litera / La Llitera	Zonas quemadas	0	2000
09	La Litera / La Llitera	Zonas quemadas	1429,838651	2006
09	La Litera / La Llitera	Zonas verdes urbanas	0	2000
09	La Litera / La Llitera	Zonas verdes urbanas	0	2006
10	Los Monegros	Aeropuertos	0	2000
10	Los Monegros	Aeropuertos	0	2006
10	Los Monegros	Arrozales	6108,032395	2000
10	Los Monegros	Arrozales	11041,686749	2006
10	Los Monegros	Bosque mixto	387,677068	2000
10	Los Monegros	Bosque mixto	387,676164	2006
10	Los Monegros	Bosques de coníferas	15706,658351	2000
10	Los Monegros	Bosques de coníferas	15205,549722	2006
10	Los Monegros	Bosques de frondosas	743,35942	2000
10	Los Monegros	Bosques de frondosas	708,918744	2006
10	Los Monegros	Cursos de agua	27,221121	2000
10	Los Monegros	Cursos de agua	0	2006
10	Los Monegros	Escombreras y vertederos	0	2000
10	Los Monegros	Escombreras y vertederos	0	2006
10	Los Monegros	Espacios con vegetación escasa	1656,905826	2000
10	Los Monegros	Espacios con vegetación escasa	1074,214508	2006
10	Los Monegros	Frutales	59,631119	2000
10	Los Monegros	Frutales	86,373338	2006
10	Los Monegros	Glaciares y nieves permanentes	0	2000
10	Los Monegros	Glaciares y nieves permanentes	0	2006
10	Los Monegros	Humedales y zonas pantanosas	523,213477	2000
10	Los Monegros	Humedales y zonas pantanosas	394,101224	2006
10	Los Monegros	Instalaciones deportivas y recreativas	5,675459	2000
10	Los Monegros	Instalaciones deportivas y recreativas	0	2006
10	Los Monegros	Landas y matorrales mesófilos	0	2000
10	Los Monegros	Landas y matorrales mesófilos	0	2006
10	Los Monegros	Láminas de agua	329,765383	2000
10	Los Monegros	Láminas de agua	186,116676	2006
10	Los Monegros	Matorral boscoso de transición	6953,062785	2000
10	Los Monegros	Matorral boscoso de transición	6810,759	2006
10	Los Monegros	Mosaico de cultivos	2753,246226	2000
10	Los Monegros	Mosaico de cultivos	6660,02612	2006
10	Los Monegros	Olivares	0	2000
10	Los Monegros	Olivares	0	2006
10	Los Monegros	Pastizales naturales	540,411009	2000
10	Los Monegros	Pastizales naturales	448,249119	2006
10	Los Monegros	Playas, dunas y arenales	0	2000
10	Los Monegros	Playas, dunas y arenales	0	2006
10	Los Monegros	Prados y praderas	0	2000
10	Los Monegros	Prados y praderas	0	2006
10	Los Monegros	Redes viarias, ferroviarias y terrenos asociados	352,068328	2000
10	Los Monegros	Redes viarias, ferroviarias y terrenos asociados	0	2006
10	Los Monegros	Roquedo	0	2000
10	Los Monegros	Roquedo	0	2006
10	Los Monegros	Tejido urbano continuo	792,547832	2000
10	Los Monegros	Tejido urbano continuo	770,995412	2006
10	Los Monegros	Tejido urbano discontinuo	171,231507	2000
10	Los Monegros	Tejido urbano discontinuo	93,597442	2006
10	Los Monegros	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	22160,295177	2000
10	Los Monegros	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	21277,633335	2006
10	Los Monegros	Terrenos regados permanentemente	75872,496562	2000
10	Los Monegros	Terrenos regados permanentemente	65220,51835	2006
10	Los Monegros	Tierras de labor en secano	117814,904037	2000
10	Los Monegros	Tierras de labor en secano	122707,518257	2006
10	Los Monegros	Turberas y prados turbosos	0	2000
10	Los Monegros	Turberas y prados turbosos	0	2006
10	Los Monegros	Vegetación esclerófila	22903,359736	2000
10	Los Monegros	Vegetación esclerófila	23387,302453	2006
10	Los Monegros	Viñedos	0	2000
10	Los Monegros	Viñedos	0	2006
10	Los Monegros	Zonas de extracción minera	63,35577	2000
10	Los Monegros	Zonas de extracción minera	57,552396	2006
10	Los Monegros	Zonas en construcción	302,442665	2000
10	Los Monegros	Zonas en construcción	0	2006
10	Los Monegros	Zonas industriales, comerciales y de transporte	321,172965	2000
10	Los Monegros	Zonas industriales, comerciales y de transporte	98,879911	2006
10	Los Monegros	Zonas quemadas	0	2000
10	Los Monegros	Zonas quemadas	0	2006
10	Los Monegros	Zonas verdes urbanas	0	2000
10	Los Monegros	Zonas verdes urbanas	0	2006
11	Bajo Cinca / Baix Cinca	Aeropuertos	0	2000
11	Bajo Cinca / Baix Cinca	Aeropuertos	0	2006
11	Bajo Cinca / Baix Cinca	Arrozales	146,77766	2000
11	Bajo Cinca / Baix Cinca	Arrozales	98,522499	2006
11	Bajo Cinca / Baix Cinca	Bosque mixto	0	2000
11	Bajo Cinca / Baix Cinca	Bosque mixto	0	2006
11	Bajo Cinca / Baix Cinca	Bosques de coníferas	14186,936886	2000
11	Bajo Cinca / Baix Cinca	Bosques de coníferas	13951,52956	2006
11	Bajo Cinca / Baix Cinca	Bosques de frondosas	1074,708171	2000
11	Bajo Cinca / Baix Cinca	Bosques de frondosas	1079,933474	2006
11	Bajo Cinca / Baix Cinca	Cursos de agua	764,591199	2000
11	Bajo Cinca / Baix Cinca	Cursos de agua	771,06121	2006
11	Bajo Cinca / Baix Cinca	Escombreras y vertederos	0	2000
11	Bajo Cinca / Baix Cinca	Escombreras y vertederos	0	2006
11	Bajo Cinca / Baix Cinca	Espacios con vegetación escasa	52,307396	2000
11	Bajo Cinca / Baix Cinca	Espacios con vegetación escasa	77,713209	2006
11	Bajo Cinca / Baix Cinca	Frutales	11210,618206	2000
11	Bajo Cinca / Baix Cinca	Frutales	12039,861615	2006
11	Bajo Cinca / Baix Cinca	Glaciares y nieves permanentes	0	2000
11	Bajo Cinca / Baix Cinca	Glaciares y nieves permanentes	0	2006
11	Bajo Cinca / Baix Cinca	Humedales y zonas pantanosas	86,583651	2000
11	Bajo Cinca / Baix Cinca	Humedales y zonas pantanosas	86,943082	2006
11	Bajo Cinca / Baix Cinca	Instalaciones deportivas y recreativas	5,212351	2000
11	Bajo Cinca / Baix Cinca	Instalaciones deportivas y recreativas	0	2006
11	Bajo Cinca / Baix Cinca	Landas y matorrales mesófilos	0	2000
11	Bajo Cinca / Baix Cinca	Landas y matorrales mesófilos	41,570026	2006
11	Bajo Cinca / Baix Cinca	Láminas de agua	2776,492126	2000
11	Bajo Cinca / Baix Cinca	Láminas de agua	2692,925335	2006
11	Bajo Cinca / Baix Cinca	Matorral boscoso de transición	11639,457042	2000
11	Bajo Cinca / Baix Cinca	Matorral boscoso de transición	11003,772344	2006
11	Bajo Cinca / Baix Cinca	Mosaico de cultivos	13417,526462	2000
11	Bajo Cinca / Baix Cinca	Mosaico de cultivos	18563,851476	2006
11	Bajo Cinca / Baix Cinca	Olivares	53,532428	2000
11	Bajo Cinca / Baix Cinca	Olivares	53,532732	2006
11	Bajo Cinca / Baix Cinca	Pastizales naturales	0	2000
11	Bajo Cinca / Baix Cinca	Pastizales naturales	459,174776	2006
11	Bajo Cinca / Baix Cinca	Playas, dunas y arenales	0	2000
11	Bajo Cinca / Baix Cinca	Playas, dunas y arenales	0	2006
11	Bajo Cinca / Baix Cinca	Prados y praderas	0	2000
11	Bajo Cinca / Baix Cinca	Prados y praderas	0	2006
11	Bajo Cinca / Baix Cinca	Redes viarias, ferroviarias y terrenos asociados	469,241258	2000
11	Bajo Cinca / Baix Cinca	Redes viarias, ferroviarias y terrenos asociados	0	2006
11	Bajo Cinca / Baix Cinca	Roquedo	0	2000
11	Bajo Cinca / Baix Cinca	Roquedo	0	2006
11	Bajo Cinca / Baix Cinca	Tejido urbano continuo	252,665404	2000
11	Bajo Cinca / Baix Cinca	Tejido urbano continuo	411,645356	2006
11	Bajo Cinca / Baix Cinca	Tejido urbano discontinuo	157,651801	2000
11	Bajo Cinca / Baix Cinca	Tejido urbano discontinuo	61,386483	2006
11	Bajo Cinca / Baix Cinca	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	8717,688534	2000
11	Bajo Cinca / Baix Cinca	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	8608,891162	2006
11	Bajo Cinca / Baix Cinca	Terrenos regados permanentemente	16686,567992	2000
11	Bajo Cinca / Baix Cinca	Terrenos regados permanentemente	10419,378545	2006
11	Bajo Cinca / Baix Cinca	Tierras de labor en secano	44849,547593	2000
11	Bajo Cinca / Baix Cinca	Tierras de labor en secano	45538,252392	2006
11	Bajo Cinca / Baix Cinca	Turberas y prados turbosos	0	2000
11	Bajo Cinca / Baix Cinca	Turberas y prados turbosos	0	2006
11	Bajo Cinca / Baix Cinca	Vegetación esclerófila	14808,604415	2000
11	Bajo Cinca / Baix Cinca	Vegetación esclerófila	15378,541885	2006
11	Bajo Cinca / Baix Cinca	Viñedos	0	2000
11	Bajo Cinca / Baix Cinca	Viñedos	607,249102	2006
11	Bajo Cinca / Baix Cinca	Zonas de extracción minera	66,895985	2000
11	Bajo Cinca / Baix Cinca	Zonas de extracción minera	66,89528	2006
11	Bajo Cinca / Baix Cinca	Zonas en construcción	407,230712	2000
11	Bajo Cinca / Baix Cinca	Zonas en construcción	0	2006
11	Bajo Cinca / Baix Cinca	Zonas industriales, comerciales y de transporte	239,477337	2000
11	Bajo Cinca / Baix Cinca	Zonas industriales, comerciales y de transporte	84,717344	2006
11	Bajo Cinca / Baix Cinca	Zonas quemadas	0	2000
11	Bajo Cinca / Baix Cinca	Zonas quemadas	0	2006
11	Bajo Cinca / Baix Cinca	Zonas verdes urbanas	0	2000
11	Bajo Cinca / Baix Cinca	Zonas verdes urbanas	0	2006
12	Tarazona y el Moncayo	Aeropuertos	0	2000
12	Tarazona y el Moncayo	Aeropuertos	0	2006
12	Tarazona y el Moncayo	Arrozales	0	2000
12	Tarazona y el Moncayo	Arrozales	0	2006
12	Tarazona y el Moncayo	Bosque mixto	357,043195	2000
12	Tarazona y el Moncayo	Bosque mixto	356,974857	2006
12	Tarazona y el Moncayo	Bosques de coníferas	4005,891194	2000
12	Tarazona y el Moncayo	Bosques de coníferas	3935,480897	2006
12	Tarazona y el Moncayo	Bosques de frondosas	3469,982623	2000
12	Tarazona y el Moncayo	Bosques de frondosas	3482,664194	2006
12	Tarazona y el Moncayo	Cursos de agua	0	2000
12	Tarazona y el Moncayo	Cursos de agua	0	2006
12	Tarazona y el Moncayo	Escombreras y vertederos	0	2000
12	Tarazona y el Moncayo	Escombreras y vertederos	0	2006
12	Tarazona y el Moncayo	Espacios con vegetación escasa	65,254	2000
12	Tarazona y el Moncayo	Espacios con vegetación escasa	65,59319	2006
12	Tarazona y el Moncayo	Frutales	47,404581	2000
12	Tarazona y el Moncayo	Frutales	59,434563	2006
12	Tarazona y el Moncayo	Glaciares y nieves permanentes	0	2000
12	Tarazona y el Moncayo	Glaciares y nieves permanentes	0	2006
12	Tarazona y el Moncayo	Humedales y zonas pantanosas	9,798783	2000
12	Tarazona y el Moncayo	Humedales y zonas pantanosas	0	2006
12	Tarazona y el Moncayo	Instalaciones deportivas y recreativas	26,162295	2000
12	Tarazona y el Moncayo	Instalaciones deportivas y recreativas	26,161928	2006
12	Tarazona y el Moncayo	Landas y matorrales mesófilos	33,497458	2000
12	Tarazona y el Moncayo	Landas y matorrales mesófilos	0	2006
12	Tarazona y el Moncayo	Láminas de agua	22,892747	2000
12	Tarazona y el Moncayo	Láminas de agua	146,736268	2006
12	Tarazona y el Moncayo	Matorral boscoso de transición	1269,434942	2000
12	Tarazona y el Moncayo	Matorral boscoso de transición	2030,943436	2006
12	Tarazona y el Moncayo	Mosaico de cultivos	4150,977556	2000
12	Tarazona y el Moncayo	Mosaico de cultivos	4165,50484	2006
12	Tarazona y el Moncayo	Olivares	0	2000
12	Tarazona y el Moncayo	Olivares	0,227947	2006
12	Tarazona y el Moncayo	Pastizales naturales	459,787046	2000
12	Tarazona y el Moncayo	Pastizales naturales	593,656199	2006
12	Tarazona y el Moncayo	Playas, dunas y arenales	0	2000
12	Tarazona y el Moncayo	Playas, dunas y arenales	0	2006
12	Tarazona y el Moncayo	Prados y praderas	0	2000
12	Tarazona y el Moncayo	Prados y praderas	0	2006
12	Tarazona y el Moncayo	Redes viarias, ferroviarias y terrenos asociados	0	2000
12	Tarazona y el Moncayo	Redes viarias, ferroviarias y terrenos asociados	0	2006
12	Tarazona y el Moncayo	Roquedo	120,12079	2000
12	Tarazona y el Moncayo	Roquedo	120,122217	2006
12	Tarazona y el Moncayo	Tejido urbano continuo	174,974493	2000
12	Tarazona y el Moncayo	Tejido urbano continuo	82,231659	2006
12	Tarazona y el Moncayo	Tejido urbano discontinuo	110,829708	2000
12	Tarazona y el Moncayo	Tejido urbano discontinuo	91,126418	2006
12	Tarazona y el Moncayo	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	8270,073472	2000
12	Tarazona y el Moncayo	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	8324,006896	2006
12	Tarazona y el Moncayo	Terrenos regados permanentemente	3932,892745	2000
12	Tarazona y el Moncayo	Terrenos regados permanentemente	3989,955769	2006
12	Tarazona y el Moncayo	Tierras de labor en secano	9743,924227	2000
12	Tarazona y el Moncayo	Tierras de labor en secano	9743,462214	2006
12	Tarazona y el Moncayo	Turberas y prados turbosos	0	2000
12	Tarazona y el Moncayo	Turberas y prados turbosos	0	2006
12	Tarazona y el Moncayo	Vegetación esclerófila	8777,838896	2000
12	Tarazona y el Moncayo	Vegetación esclerófila	7876,022879	2006
12	Tarazona y el Moncayo	Viñedos	0	2000
12	Tarazona y el Moncayo	Viñedos	0,190172	2006
12	Tarazona y el Moncayo	Zonas de extracción minera	0	2000
12	Tarazona y el Moncayo	Zonas de extracción minera	0	2006
12	Tarazona y el Moncayo	Zonas en construcción	37,314761	2000
12	Tarazona y el Moncayo	Zonas en construcción	0	2006
12	Tarazona y el Moncayo	Zonas industriales, comerciales y de transporte	85,164475	2000
12	Tarazona y el Moncayo	Zonas industriales, comerciales y de transporte	107,802468	2006
12	Tarazona y el Moncayo	Zonas quemadas	0	2000
12	Tarazona y el Moncayo	Zonas quemadas	0	2006
12	Tarazona y el Moncayo	Zonas verdes urbanas	0	2000
12	Tarazona y el Moncayo	Zonas verdes urbanas	0	2006
13	Campo de Borja	Aeropuertos	0	2000
13	Campo de Borja	Aeropuertos	0	2006
13	Campo de Borja	Arrozales	0	2000
13	Campo de Borja	Arrozales	0	2006
13	Campo de Borja	Bosque mixto	0	2000
13	Campo de Borja	Bosque mixto	0	2006
13	Campo de Borja	Bosques de coníferas	1945,182681	2000
13	Campo de Borja	Bosques de coníferas	1823,748408	2006
13	Campo de Borja	Bosques de frondosas	4254,372452	2000
13	Campo de Borja	Bosques de frondosas	4628,094808	2006
13	Campo de Borja	Cursos de agua	118,990642	2000
13	Campo de Borja	Cursos de agua	118,690973	2006
13	Campo de Borja	Escombreras y vertederos	0	2000
13	Campo de Borja	Escombreras y vertederos	0	2006
13	Campo de Borja	Espacios con vegetación escasa	0	2000
13	Campo de Borja	Espacios con vegetación escasa	0	2006
13	Campo de Borja	Frutales	496,65378	2000
13	Campo de Borja	Frutales	335,121368	2006
13	Campo de Borja	Glaciares y nieves permanentes	0	2000
13	Campo de Borja	Glaciares y nieves permanentes	0	2006
13	Campo de Borja	Humedales y zonas pantanosas	427,172257	2000
13	Campo de Borja	Humedales y zonas pantanosas	417,768368	2006
13	Campo de Borja	Instalaciones deportivas y recreativas	0	2000
13	Campo de Borja	Instalaciones deportivas y recreativas	0	2006
13	Campo de Borja	Landas y matorrales mesófilos	0	2000
13	Campo de Borja	Landas y matorrales mesófilos	0	2006
13	Campo de Borja	Láminas de agua	7,930935	2000
13	Campo de Borja	Láminas de agua	35,716345	2006
13	Campo de Borja	Matorral boscoso de transición	2030,820495	2000
13	Campo de Borja	Matorral boscoso de transición	2192,794187	2006
13	Campo de Borja	Mosaico de cultivos	15842,79639	2000
13	Campo de Borja	Mosaico de cultivos	15778,567972	2006
13	Campo de Borja	Olivares	398,26981	2000
13	Campo de Borja	Olivares	591,566009	2006
13	Campo de Borja	Pastizales naturales	613,068177	2000
13	Campo de Borja	Pastizales naturales	581,666268	2006
13	Campo de Borja	Playas, dunas y arenales	0	2000
13	Campo de Borja	Playas, dunas y arenales	0	2006
13	Campo de Borja	Prados y praderas	0	2000
13	Campo de Borja	Prados y praderas	0	2006
13	Campo de Borja	Redes viarias, ferroviarias y terrenos asociados	199,132841	2000
13	Campo de Borja	Redes viarias, ferroviarias y terrenos asociados	0	2006
13	Campo de Borja	Roquedo	25,719334	2000
13	Campo de Borja	Roquedo	25,719	2006
13	Campo de Borja	Tejido urbano continuo	388,008099	2000
13	Campo de Borja	Tejido urbano continuo	317,072961	2006
13	Campo de Borja	Tejido urbano discontinuo	37,377679	2000
13	Campo de Borja	Tejido urbano discontinuo	0	2006
13	Campo de Borja	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	7299,90903	2000
13	Campo de Borja	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	7310,348743	2006
13	Campo de Borja	Terrenos regados permanentemente	6893,000818	2000
13	Campo de Borja	Terrenos regados permanentemente	7013,16451	2006
13	Campo de Borja	Tierras de labor en secano	16056,699264	2000
13	Campo de Borja	Tierras de labor en secano	16050,821129	2006
13	Campo de Borja	Turberas y prados turbosos	0	2000
13	Campo de Borja	Turberas y prados turbosos	0	2006
13	Campo de Borja	Vegetación esclerófila	9758,790026	2000
13	Campo de Borja	Vegetación esclerófila	9282,529789	2006
13	Campo de Borja	Viñedos	2174,765094	2000
13	Campo de Borja	Viñedos	2220,611682	2006
13	Campo de Borja	Zonas de extracción minera	25,262783	2000
