Año	Nº Accidentes	Grupo	Descripción Ocupación	Sexo	Comarca Código	Comarca Nombre
2016	29	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	20	Comunidad de Calatayud
2016	8	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	21	Campo de Cariñena
2016	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	22	Campo de Belchite
2016	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	22	Campo de Belchite
2016	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	23	Bajo Martín
2016	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	23	Bajo Martín
2016	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	24	Campo de Daroca
2016	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	24	Campo de Daroca
2016	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	25	Jiloca
2016	9	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	25	Jiloca
2016	8	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	26	Cuencas Mineras
2016	6	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	27	Andorra-Sierra de Arcos
2016	15	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	27	Andorra-Sierra de Arcos
2016	14	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	28	Bajo Aragón
2016	41	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	28	Bajo Aragón
2016	23	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	29	Comunidad de Teruel
2016	91	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	29	Comunidad de Teruel
2016	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	30	Maestrazgo
2016	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	30	Maestrazgo
2016	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	31	Sierra de Albarracín
2016	7	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	31	Sierra de Albarracín
2016	5	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	32	Gúdar-Javalambre
2016	6	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	32	Gúdar-Javalambre
2016	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	33	Matarraña / Matarranya
2016	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	33	Matarraña / Matarranya
2016	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	NC	Municipio del centro de trabajo fuera de Aragón
2016	15	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	01	La Jacetania
2016	7	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	02	Alto Gállego
2016	5	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	03	Sobrarbe
2016	14	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	04	La Ribagorza
2016	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	04	La Ribagorza
2016	27	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	05	Cinco Villas
2016	4	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	05	Cinco Villas
2016	10	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	06	Hoya de Huesca / Plana de Uesca
2016	2	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	06	Hoya de Huesca / Plana de Uesca
2016	12	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	07	Somontano de Barbastro
2016	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	07	Somontano de Barbastro
2016	17	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	08	Cinca Medio
2016	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	08	Cinca Medio
2016	14	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	09	La Litera / La Llitera
2016	2	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	09	La Litera / La Llitera
2016	20	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	10	Los Monegros
2016	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	10	Los Monegros
2016	33	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	11	Bajo Cinca / Baix Cinca
2016	8	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	11	Bajo Cinca / Baix Cinca
2016	3	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	12	Tarazona y el Moncayo
2016	5	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	13	Campo de Borja
2016	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	13	Campo de Borja
2016	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	14	Aranda
2016	7	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	15	Ribera Alta del Ebro
2016	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	15	Ribera Alta del Ebro
2016	12	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	16	Valdejalón
2016	2	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	16	Valdejalón
2016	50	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	17	D.C. Zaragoza
2016	8	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	17	D.C. Zaragoza
2016	5	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	18	Ribera Baja del Ebro
2016	2	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	18	Ribera Baja del Ebro
2016	12	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2016	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2016	10	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	20	Comunidad de Calatayud
2016	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	20	Comunidad de Calatayud
2016	8	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	21	Campo de Cariñena
2016	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	21	Campo de Cariñena
2016	3	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	22	Campo de Belchite
2016	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	22	Campo de Belchite
2016	4	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	23	Bajo Martín
2016	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	23	Bajo Martín
2016	8	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	24	Campo de Daroca
2016	10	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	25	Jiloca
2016	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	25	Jiloca
2016	3	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	26	Cuencas Mineras
2016	16	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	28	Bajo Aragón
2016	3	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	28	Bajo Aragón
2016	25	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	29	Comunidad de Teruel
2016	2	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	29	Comunidad de Teruel
2016	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	30	Maestrazgo
2016	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	30	Maestrazgo
2016	6	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	31	Sierra de Albarracín
2016	6	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	32	Gúdar-Javalambre
2016	5	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	33	Matarraña / Matarranya
2016	2	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	33	Matarraña / Matarranya
2016	9	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	NC	Municipio del centro de trabajo fuera de Aragón
2016	30	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	01	La Jacetania
2016	26	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	02	Alto Gállego
2016	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	02	Alto Gállego
2016	11	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	03	Sobrarbe
2016	26	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	04	La Ribagorza
2016	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	04	La Ribagorza
2016	89	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	05	Cinco Villas
2016	6	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	05	Cinco Villas
2016	184	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	06	Hoya de Huesca / Plana de Uesca
2016	6	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	06	Hoya de Huesca / Plana de Uesca
2016	43	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	07	Somontano de Barbastro
2016	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	07	Somontano de Barbastro
2016	111	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	08	Cinca Medio
2016	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	08	Cinca Medio
2016	99	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	09	La Litera / La Llitera
2016	3	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	09	La Litera / La Llitera
2016	41	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	10	Los Monegros
2016	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	10	Los Monegros
2016	52	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	11	Bajo Cinca / Baix Cinca
2016	4	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	11	Bajo Cinca / Baix Cinca
2016	21	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	12	Tarazona y el Moncayo
2016	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	12	Tarazona y el Moncayo
2016	35	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	13	Campo de Borja
2016	8	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	13	Campo de Borja
2016	20	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	14	Aranda
2016	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	14	Aranda
2016	103	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	15	Ribera Alta del Ebro
2016	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	15	Ribera Alta del Ebro
2016	123	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	16	Valdejalón
2016	20	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	16	Valdejalón
2016	1465	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	17	D.C. Zaragoza
2016	63	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	17	D.C. Zaragoza
2016	17	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	18	Ribera Baja del Ebro
2016	7	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	18	Ribera Baja del Ebro
2016	11	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2016	53	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	20	Comunidad de Calatayud
2016	4	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	20	Comunidad de Calatayud
2016	36	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	21	Campo de Cariñena
2016	5	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	22	Campo de Belchite
2016	25	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	23	Bajo Martín
2016	5	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	24	Campo de Daroca
2016	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	24	Campo de Daroca
2016	32	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	25	Jiloca
2016	7	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	25	Jiloca
2016	19	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	26	Cuencas Mineras
2016	4	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	26	Cuencas Mineras
2016	19	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	27	Andorra-Sierra de Arcos
2016	4	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	27	Andorra-Sierra de Arcos
2016	41	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	28	Bajo Aragón
2016	6	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	28	Bajo Aragón
2016	127	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	29	Comunidad de Teruel
2016	3	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	29	Comunidad de Teruel
2016	3	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	30	Maestrazgo
2016	9	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	31	Sierra de Albarracín
2016	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	31	Sierra de Albarracín
2016	18	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	32	Gúdar-Javalambre
2016	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	32	Gúdar-Javalambre
2016	24	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	33	Matarraña / Matarranya
2016	4	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	33	Matarraña / Matarranya
2016	52	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	NC	Municipio del centro de trabajo fuera de Aragón
2016	17	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	01	La Jacetania
2016	14	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	02	Alto Gállego
2016	2	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	02	Alto Gállego
2016	5	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	03	Sobrarbe
2016	13	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	04	La Ribagorza
2016	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	04	La Ribagorza
2016	42	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	05	Cinco Villas
2016	10	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	05	Cinco Villas
2016	80	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	06	Hoya de Huesca / Plana de Uesca
2016	7	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	06	Hoya de Huesca / Plana de Uesca
2016	31	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	07	Somontano de Barbastro
2016	64	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	08	Cinca Medio
2016	3	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	08	Cinca Medio
2016	34	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	09	La Litera / La Llitera
2016	34	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	10	Los Monegros
2016	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	10	Los Monegros
2016	62	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	11	Bajo Cinca / Baix Cinca
2016	7	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	11	Bajo Cinca / Baix Cinca
2016	22	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	12	Tarazona y el Moncayo
2016	2	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	12	Tarazona y el Moncayo
2016	22	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	13	Campo de Borja
2016	6	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	14	Aranda
2016	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	14	Aranda
2016	207	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	15	Ribera Alta del Ebro
2016	26	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	15	Ribera Alta del Ebro
2016	96	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	16	Valdejalón
2016	18	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	16	Valdejalón
2016	1093	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	17	D.C. Zaragoza
2016	88	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	17	D.C. Zaragoza
2016	4	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	18	Ribera Baja del Ebro
2016	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	18	Ribera Baja del Ebro
2016	10	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2016	37	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	20	Comunidad de Calatayud
2016	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	20	Comunidad de Calatayud
2016	23	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	21	Campo de Cariñena
2016	5	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22	Campo de Belchite
2016	30	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	23	Bajo Martín
2016	4	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	24	Campo de Daroca
2016	23	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	25	Jiloca
2016	2	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	25	Jiloca
2016	9	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	26	Cuencas Mineras
2016	88	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	27	Andorra-Sierra de Arcos
2016	36	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	28	Bajo Aragón
2016	70	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	29	Comunidad de Teruel
2016	6	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	29	Comunidad de Teruel
2016	12	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	32	Gúdar-Javalambre
2016	8	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	33	Matarraña / Matarranya
2016	12	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	NC	Municipio del centro de trabajo fuera de Aragón
2016	21	9	Ocupaciones elementales	Hombres	01	La Jacetania
2016	7	9	Ocupaciones elementales	Mujeres	01	La Jacetania
2016	18	9	Ocupaciones elementales	Hombres	02	Alto Gállego
2016	3	9	Ocupaciones elementales	Mujeres	02	Alto Gállego
2016	5	9	Ocupaciones elementales	Hombres	03	Sobrarbe
2016	5	9	Ocupaciones elementales	Mujeres	03	Sobrarbe
2016	15	9	Ocupaciones elementales	Hombres	04	La Ribagorza
2016	9	9	Ocupaciones elementales	Mujeres	04	La Ribagorza
2016	82	9	Ocupaciones elementales	Hombres	05	Cinco Villas
2016	31	9	Ocupaciones elementales	Mujeres	05	Cinco Villas
2016	119	9	Ocupaciones elementales	Hombres	06	Hoya de Huesca / Plana de Uesca
2016	55	9	Ocupaciones elementales	Mujeres	06	Hoya de Huesca / Plana de Uesca
2016	55	9	Ocupaciones elementales	Hombres	07	Somontano de Barbastro
2016	18	9	Ocupaciones elementales	Mujeres	07	Somontano de Barbastro
2016	107	9	Ocupaciones elementales	Hombres	08	Cinca Medio
2016	14	9	Ocupaciones elementales	Mujeres	08	Cinca Medio
2016	46	9	Ocupaciones elementales	Hombres	09	La Litera / La Llitera
2016	13	9	Ocupaciones elementales	Mujeres	09	La Litera / La Llitera
2016	60	9	Ocupaciones elementales	Hombres	10	Los Monegros
2016	4	9	Ocupaciones elementales	Mujeres	10	Los Monegros
2016	130	9	Ocupaciones elementales	Hombres	11	Bajo Cinca / Baix Cinca
2016	43	9	Ocupaciones elementales	Mujeres	11	Bajo Cinca / Baix Cinca
2016	25	9	Ocupaciones elementales	Hombres	12	Tarazona y el Moncayo
2016	11	9	Ocupaciones elementales	Mujeres	12	Tarazona y el Moncayo
2016	47	9	Ocupaciones elementales	Hombres	13	Campo de Borja
2016	17	9	Ocupaciones elementales	Mujeres	13	Campo de Borja
2016	5	9	Ocupaciones elementales	Hombres	14	Aranda
2016	6	9	Ocupaciones elementales	Mujeres	14	Aranda
2016	116	9	Ocupaciones elementales	Hombres	15	Ribera Alta del Ebro
2016	48	9	Ocupaciones elementales	Mujeres	15	Ribera Alta del Ebro
2016	164	9	Ocupaciones elementales	Hombres	16	Valdejalón
2016	71	9	Ocupaciones elementales	Mujeres	16	Valdejalón
2016	1119	9	Ocupaciones elementales	Hombres	17	D.C. Zaragoza
2016	705	9	Ocupaciones elementales	Mujeres	17	D.C. Zaragoza
2016	16	9	Ocupaciones elementales	Hombres	18	Ribera Baja del Ebro
2016	10	9	Ocupaciones elementales	Mujeres	18	Ribera Baja del Ebro
2016	65	9	Ocupaciones elementales	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2016	25	9	Ocupaciones elementales	Mujeres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2016	73	9	Ocupaciones elementales	Hombres	20	Comunidad de Calatayud
2016	33	9	Ocupaciones elementales	Mujeres	20	Comunidad de Calatayud
2016	33	9	Ocupaciones elementales	Hombres	21	Campo de Cariñena
2016	12	9	Ocupaciones elementales	Mujeres	21	Campo de Cariñena
2016	13	9	Ocupaciones elementales	Hombres	22	Campo de Belchite
2016	24	9	Ocupaciones elementales	Hombres	23	Bajo Martín
2016	3	9	Ocupaciones elementales	Mujeres	23	Bajo Martín
2016	18	9	Ocupaciones elementales	Hombres	24	Campo de Daroca
2016	1	9	Ocupaciones elementales	Mujeres	24	Campo de Daroca
2016	19	9	Ocupaciones elementales	Hombres	25	Jiloca
2016	9	9	Ocupaciones elementales	Mujeres	25	Jiloca
2016	67	9	Ocupaciones elementales	Hombres	26	Cuencas Mineras
2016	11	9	Ocupaciones elementales	Mujeres	26	Cuencas Mineras
2016	18	9	Ocupaciones elementales	Hombres	27	Andorra-Sierra de Arcos
2016	7	9	Ocupaciones elementales	Mujeres	27	Andorra-Sierra de Arcos
2016	37	9	Ocupaciones elementales	Hombres	28	Bajo Aragón
2016	23	9	Ocupaciones elementales	Mujeres	28	Bajo Aragón
2016	131	9	Ocupaciones elementales	Hombres	29	Comunidad de Teruel
2016	61	9	Ocupaciones elementales	Mujeres	29	Comunidad de Teruel
2016	7	9	Ocupaciones elementales	Hombres	30	Maestrazgo
2016	2	9	Ocupaciones elementales	Hombres	31	Sierra de Albarracín
2016	6	9	Ocupaciones elementales	Mujeres	31	Sierra de Albarracín
2016	13	9	Ocupaciones elementales	Hombres	32	Gúdar-Javalambre
2016	8	9	Ocupaciones elementales	Mujeres	32	Gúdar-Javalambre
2016	17	9	Ocupaciones elementales	Hombres	33	Matarraña / Matarranya
2016	6	9	Ocupaciones elementales	Mujeres	33	Matarraña / Matarranya
2016	37	9	Ocupaciones elementales	Hombres	NC	Municipio del centro de trabajo fuera de Aragón
2016	18	9	Ocupaciones elementales	Mujeres	NC	Municipio del centro de trabajo fuera de Aragón
2015	1	1	Directores y gerentes	Hombres	01	La Jacetania
2015	1	1	Directores y gerentes	Hombres	02	Alto Gállego
