Mes y año	Mes (código)	Mes nombre	Año	Sexo	Número de contratos	Número trabajadores (CC)	CCAA nombre
Octubre 2015	201510	Octubre	2015	Mujeres	2833	06 De 200 a 499 trabajadores	Aragón
Octubre 2015	201510	Octubre	2015	Hombres	924	07 De 500 a 999 trabajadores	Aragón
Octubre 2015	201510	Octubre	2015	Mujeres	1042	07 De 500 a 999 trabajadores	Aragón
Octubre 2015	201510	Octubre	2015	Hombres	916	08 De 1.000 a 4.999 trabajadores	Aragón
Octubre 2015	201510	Octubre	2015	Mujeres	648	08 De 1.000 a 4.999 trabajadores	Aragón
Octubre 2015	201510	Octubre	2015	Hombres	55	09 De 5.000 o más trabajadores	Aragón
Octubre 2015	201510	Octubre	2015	Mujeres	7	09 De 5.000 o más trabajadores	Aragón
Octubre 2015	201510	Octubre	2015	Hombres	713	99 No consta	Aragón
Octubre 2015	201510	Octubre	2015	Mujeres	588	99 No consta	Aragón
Septiembre 2015	201509	Septiembre	2015	Hombres	9755	01 De 1 a 9 trabajadores	Aragón
Septiembre 2015	201509	Septiembre	2015	Mujeres	6997	01 De 1 a 9 trabajadores	Aragón
Septiembre 2015	201509	Septiembre	2015	Hombres	3582	02 De 10 a 19 trabajadores	Aragón
Septiembre 2015	201509	Septiembre	2015	Mujeres	2164	02 De 10 a 19 trabajadores	Aragón
Septiembre 2015	201509	Septiembre	2015	Hombres	4316	03 De 20 a 49 trabajadores	Aragón
Septiembre 2015	201509	Septiembre	2015	Mujeres	3563	03 De 20 a 49 trabajadores	Aragón
Septiembre 2015	201509	Septiembre	2015	Hombres	2628	04 De 50 a 99 trabajadores	Aragón
Septiembre 2015	201509	Septiembre	2015	Mujeres	2633	04 De 50 a 99 trabajadores	Aragón
Septiembre 2015	201509	Septiembre	2015	Hombres	2349	05 De 100 a 199 trabajadores	Aragón
Septiembre 2015	201509	Septiembre	2015	Mujeres	2041	05 De 100 a 199 trabajadores	Aragón
Septiembre 2015	201509	Septiembre	2015	Hombres	2280	06 De 200 a 499 trabajadores	Aragón
Septiembre 2015	201509	Septiembre	2015	Mujeres	2206	06 De 200 a 499 trabajadores	Aragón
Septiembre 2015	201509	Septiembre	2015	Hombres	891	07 De 500 a 999 trabajadores	Aragón
Septiembre 2015	201509	Septiembre	2015	Mujeres	1006	07 De 500 a 999 trabajadores	Aragón
Septiembre 2015	201509	Septiembre	2015	Hombres	850	08 De 1.000 a 4.999 trabajadores	Aragón
Septiembre 2015	201509	Septiembre	2015	Mujeres	599	08 De 1.000 a 4.999 trabajadores	Aragón
Septiembre 2015	201509	Septiembre	2015	Hombres	60	09 De 5.000 o más trabajadores	Aragón
Septiembre 2015	201509	Septiembre	2015	Mujeres	6	09 De 5.000 o más trabajadores	Aragón
Septiembre 2015	201509	Septiembre	2015	Hombres	1011	99 No consta	Aragón
Septiembre 2015	201509	Septiembre	2015	Mujeres	730	99 No consta	Aragón
Agosto 2015	201508	Agosto	2015	Hombres	7577	01 De 1 a 9 trabajadores	Aragón
Agosto 2015	201508	Agosto	2015	Mujeres	4590	01 De 1 a 9 trabajadores	Aragón
Agosto 2015	201508	Agosto	2015	Hombres	2996	02 De 10 a 19 trabajadores	Aragón
Agosto 2015	201508	Agosto	2015	Mujeres	1669	02 De 10 a 19 trabajadores	Aragón
Agosto 2015	201508	Agosto	2015	Hombres	4013	03 De 20 a 49 trabajadores	Aragón
Agosto 2015	201508	Agosto	2015	Mujeres	2456	03 De 20 a 49 trabajadores	Aragón
Agosto 2015	201508	Agosto	2015	Hombres	2324	04 De 50 a 99 trabajadores	Aragón
Agosto 2015	201508	Agosto	2015	Mujeres	1876	04 De 50 a 99 trabajadores	Aragón
Agosto 2015	201508	Agosto	2015	Hombres	1780	05 De 100 a 199 trabajadores	Aragón
Agosto 2015	201508	Agosto	2015	Mujeres	1653	05 De 100 a 199 trabajadores	Aragón
Agosto 2015	201508	Agosto	2015	Hombres	2743	06 De 200 a 499 trabajadores	Aragón
Agosto 2015	201508	Agosto	2015	Mujeres	2322	06 De 200 a 499 trabajadores	Aragón
Agosto 2015	201508	Agosto	2015	Hombres	815	07 De 500 a 999 trabajadores	Aragón
Agosto 2015	201508	Agosto	2015	Mujeres	758	07 De 500 a 999 trabajadores	Aragón
Agosto 2015	201508	Agosto	2015	Hombres	635	08 De 1.000 a 4.999 trabajadores	Aragón
Agosto 2015	201508	Agosto	2015	Mujeres	464	08 De 1.000 a 4.999 trabajadores	Aragón
Agosto 2015	201508	Agosto	2015	Hombres	11	09 De 5.000 o más trabajadores	Aragón
Agosto 2015	201508	Agosto	2015	Mujeres	3	09 De 5.000 o más trabajadores	Aragón
Agosto 2015	201508	Agosto	2015	Hombres	841	99 No consta	Aragón
Agosto 2015	201508	Agosto	2015	Mujeres	434	99 No consta	Aragón
Julio 2015	201507	Julio	2015	Hombres	9953	01 De 1 a 9 trabajadores	Aragón
Julio 2015	201507	Julio	2015	Mujeres	6597	01 De 1 a 9 trabajadores	Aragón
Julio 2015	201507	Julio	2015	Hombres	4110	02 De 10 a 19 trabajadores	Aragón
Julio 2015	201507	Julio	2015	Mujeres	2441	02 De 10 a 19 trabajadores	Aragón
Julio 2015	201507	Julio	2015	Hombres	4723	03 De 20 a 49 trabajadores	Aragón
Julio 2015	201507	Julio	2015	Mujeres	3562	03 De 20 a 49 trabajadores	Aragón
Julio 2015	201507	Julio	2015	Hombres	3325	04 De 50 a 99 trabajadores	Aragón
Julio 2015	201507	Julio	2015	Mujeres	3017	04 De 50 a 99 trabajadores	Aragón
Julio 2015	201507	Julio	2015	Hombres	2588	05 De 100 a 199 trabajadores	Aragón
Julio 2015	201507	Julio	2015	Mujeres	2262	05 De 100 a 199 trabajadores	Aragón
Julio 2015	201507	Julio	2015	Hombres	3000	06 De 200 a 499 trabajadores	Aragón
Julio 2015	201507	Julio	2015	Mujeres	2932	06 De 200 a 499 trabajadores	Aragón
Julio 2015	201507	Julio	2015	Hombres	929	07 De 500 a 999 trabajadores	Aragón
Julio 2015	201507	Julio	2015	Mujeres	1032	07 De 500 a 999 trabajadores	Aragón
Julio 2015	201507	Julio	2015	Hombres	824	08 De 1.000 a 4.999 trabajadores	Aragón
Julio 2015	201507	Julio	2015	Mujeres	549	08 De 1.000 a 4.999 trabajadores	Aragón
Julio 2015	201507	Julio	2015	Hombres	70	09 De 5.000 o más trabajadores	Aragón
Julio 2015	201507	Julio	2015	Mujeres	12	09 De 5.000 o más trabajadores	Aragón
Julio 2015	201507	Julio	2015	Hombres	869	99 No consta	Aragón
Julio 2015	201507	Julio	2015	Mujeres	607	99 No consta	Aragón
Junio 2015	201506	Junio	2015	Hombres	9683	01 De 1 a 9 trabajadores	Aragón
Junio 2015	201506	Junio	2015	Mujeres	6470	01 De 1 a 9 trabajadores	Aragón
Junio 2015	201506	Junio	2015	Hombres	4006	02 De 10 a 19 trabajadores	Aragón
Junio 2015	201506	Junio	2015	Mujeres	2616	02 De 10 a 19 trabajadores	Aragón
Junio 2015	201506	Junio	2015	Hombres	5125	03 De 20 a 49 trabajadores	Aragón
Junio 2015	201506	Junio	2015	Mujeres	4216	03 De 20 a 49 trabajadores	Aragón
Junio 2015	201506	Junio	2015	Hombres	3084	04 De 50 a 99 trabajadores	Aragón
Junio 2015	201506	Junio	2015	Mujeres	2474	04 De 50 a 99 trabajadores	Aragón
Junio 2015	201506	Junio	2015	Hombres	2685	05 De 100 a 199 trabajadores	Aragón
Junio 2015	201506	Junio	2015	Mujeres	2043	05 De 100 a 199 trabajadores	Aragón
Junio 2015	201506	Junio	2015	Hombres	3288	06 De 200 a 499 trabajadores	Aragón
Junio 2015	201506	Junio	2015	Mujeres	2647	06 De 200 a 499 trabajadores	Aragón
Junio 2015	201506	Junio	2015	Hombres	649	07 De 500 a 999 trabajadores	Aragón
Junio 2015	201506	Junio	2015	Mujeres	731	07 De 500 a 999 trabajadores	Aragón
Junio 2015	201506	Junio	2015	Hombres	632	08 De 1.000 a 4.999 trabajadores	Aragón
Junio 2015	201506	Junio	2015	Mujeres	445	08 De 1.000 a 4.999 trabajadores	Aragón
Junio 2015	201506	Junio	2015	Hombres	38	09 De 5.000 o más trabajadores	Aragón
Junio 2015	201506	Junio	2015	Mujeres	11	09 De 5.000 o más trabajadores	Aragón
Junio 2015	201506	Junio	2015	Hombres	1030	99 No consta	Aragón
Junio 2015	201506	Junio	2015	Mujeres	748	99 No consta	Aragón
Mayo 2015	201505	Mayo	2015	Hombres	9881	01 De 1 a 9 trabajadores	Aragón
Mayo 2015	201505	Mayo	2015	Mujeres	5923	01 De 1 a 9 trabajadores	Aragón
Mayo 2015	201505	Mayo	2015	Hombres	3755	02 De 10 a 19 trabajadores	Aragón
Mayo 2015	201505	Mayo	2015	Mujeres	2350	02 De 10 a 19 trabajadores	Aragón
Mayo 2015	201505	Mayo	2015	Hombres	4594	03 De 20 a 49 trabajadores	Aragón
Mayo 2015	201505	Mayo	2015	Mujeres	3419	03 De 20 a 49 trabajadores	Aragón
Mayo 2015	201505	Mayo	2015	Hombres	3567	04 De 50 a 99 trabajadores	Aragón
Mayo 2015	201505	Mayo	2015	Mujeres	2793	04 De 50 a 99 trabajadores	Aragón
Mayo 2015	201505	Mayo	2015	Hombres	2218	05 De 100 a 199 trabajadores	Aragón
Mayo 2015	201505	Mayo	2015	Mujeres	1903	05 De 100 a 199 trabajadores	Aragón
Mayo 2015	201505	Mayo	2015	Hombres	2937	06 De 200 a 499 trabajadores	Aragón
Mayo 2015	201505	Mayo	2015	Mujeres	2483	06 De 200 a 499 trabajadores	Aragón
Mayo 2015	201505	Mayo	2015	Hombres	716	07 De 500 a 999 trabajadores	Aragón
Mayo 2015	201505	Mayo	2015	Mujeres	795	07 De 500 a 999 trabajadores	Aragón
Mayo 2015	201505	Mayo	2015	Hombres	662	08 De 1.000 a 4.999 trabajadores	Aragón
Mayo 2015	201505	Mayo	2015	Mujeres	408	08 De 1.000 a 4.999 trabajadores	Aragón
Mayo 2015	201505	Mayo	2015	Hombres	49	09 De 5.000 o más trabajadores	Aragón
Mayo 2015	201505	Mayo	2015	Mujeres	13	09 De 5.000 o más trabajadores	Aragón
Mayo 2015	201505	Mayo	2015	Hombres	734	99 No consta	Aragón
Mayo 2015	201505	Mayo	2015	Mujeres	553	99 No consta	Aragón
Abril 2015	201504	Abril	2015	Hombres	7217	01 De 1 a 9 trabajadores	Aragón
Abril 2015	201504	Abril	2015	Mujeres	5148	01 De 1 a 9 trabajadores	Aragón
Abril 2015	201504	Abril	2015	Hombres	2589	02 De 10 a 19 trabajadores	Aragón
Abril 2015	201504	Abril	2015	Mujeres	1623	02 De 10 a 19 trabajadores	Aragón
Abril 2015	201504	Abril	2015	Hombres	3165	03 De 20 a 49 trabajadores	Aragón
Abril 2015	201504	Abril	2015	Mujeres	2418	03 De 20 a 49 trabajadores	Aragón
Abril 2015	201504	Abril	2015	Hombres	2217	04 De 50 a 99 trabajadores	Aragón
Abril 2015	201504	Abril	2015	Mujeres	1716	04 De 50 a 99 trabajadores	Aragón
Abril 2015	201504	Abril	2015	Hombres	1987	05 De 100 a 199 trabajadores	Aragón
Abril 2015	201504	Abril	2015	Mujeres	1827	05 De 100 a 199 trabajadores	Aragón
Abril 2015	201504	Abril	2015	Hombres	1881	06 De 200 a 499 trabajadores	Aragón
Abril 2015	201504	Abril	2015	Mujeres	1970	06 De 200 a 499 trabajadores	Aragón
Abril 2015	201504	Abril	2015	Hombres	562	07 De 500 a 999 trabajadores	Aragón
Abril 2015	201504	Abril	2015	Mujeres	663	07 De 500 a 999 trabajadores	Aragón
Abril 2015	201504	Abril	2015	Hombres	511	08 De 1.000 a 4.999 trabajadores	Aragón
Abril 2015	201504	Abril	2015	Mujeres	350	08 De 1.000 a 4.999 trabajadores	Aragón
Abril 2015	201504	Abril	2015	Hombres	82	09 De 5.000 o más trabajadores	Aragón
Abril 2015	201504	Abril	2015	Mujeres	17	09 De 5.000 o más trabajadores	Aragón
Abril 2015	201504	Abril	2015	Hombres	502	99 No consta	Aragón
Abril 2015	201504	Abril	2015	Mujeres	408	99 No consta	Aragón
Marzo 2015	201503	Marzo	2015	Hombres	6261	01 De 1 a 9 trabajadores	Aragón
Marzo 2015	201503	Marzo	2015	Mujeres	4851	01 De 1 a 9 trabajadores	Aragón
Marzo 2015	201503	Marzo	2015	Hombres	2392	02 De 10 a 19 trabajadores	Aragón
Marzo 2015	201503	Marzo	2015	Mujeres	1586	02 De 10 a 19 trabajadores	Aragón
Marzo 2015	201503	Marzo	2015	Hombres	3134	03 De 20 a 49 trabajadores	Aragón
Marzo 2015	201503	Marzo	2015	Mujeres	2412	03 De 20 a 49 trabajadores	Aragón
Marzo 2015	201503	Marzo	2015	Hombres	2260	04 De 50 a 99 trabajadores	Aragón
Marzo 2015	201503	Marzo	2015	Mujeres	1995	04 De 50 a 99 trabajadores	Aragón
Marzo 2015	201503	Marzo	2015	Hombres	1870	05 De 100 a 199 trabajadores	Aragón
Marzo 2015	201503	Marzo	2015	Mujeres	1545	05 De 100 a 199 trabajadores	Aragón
Marzo 2015	201503	Marzo	2015	Hombres	2217	06 De 200 a 499 trabajadores	Aragón
Marzo 2015	201503	Marzo	2015	Mujeres	2155	06 De 200 a 499 trabajadores	Aragón
Marzo 2015	201503	Marzo	2015	Hombres	656	07 De 500 a 999 trabajadores	Aragón
Marzo 2015	201503	Marzo	2015	Mujeres	796	07 De 500 a 999 trabajadores	Aragón
Marzo 2015	201503	Marzo	2015	Hombres	704	08 De 1.000 a 4.999 trabajadores	Aragón
Marzo 2015	201503	Marzo	2015	Mujeres	685	08 De 1.000 a 4.999 trabajadores	Aragón
Marzo 2015	201503	Marzo	2015	Hombres	32	09 De 5.000 o más trabajadores	Aragón
Marzo 2015	201503	Marzo	2015	Mujeres	6	09 De 5.000 o más trabajadores	Aragón
Marzo 2015	201503	Marzo	2015	Hombres	562	99 No consta	Aragón
Marzo 2015	201503	Marzo	2015	Mujeres	525	99 No consta	Aragón
Febrero 2015	201502	Febrero	2015	Hombres	5263	01 De 1 a 9 trabajadores	Aragón
Febrero 2015	201502	Febrero	2015	Mujeres	3958	01 De 1 a 9 trabajadores	Aragón
Febrero 2015	201502	Febrero	2015	Hombres	2025	02 De 10 a 19 trabajadores	Aragón
Febrero 2015	201502	Febrero	2015	Mujeres	1445	02 De 10 a 19 trabajadores	Aragón
Febrero 2015	201502	Febrero	2015	Hombres	2412	03 De 20 a 49 trabajadores	Aragón
Febrero 2015	201502	Febrero	2015	Mujeres	1868	03 De 20 a 49 trabajadores	Aragón
Febrero 2015	201502	Febrero	2015	Hombres	1738	04 De 50 a 99 trabajadores	Aragón
Febrero 2015	201502	Febrero	2015	Mujeres	1538	04 De 50 a 99 trabajadores	Aragón
Febrero 2015	201502	Febrero	2015	Hombres	1624	05 De 100 a 199 trabajadores	Aragón
Febrero 2015	201502	Febrero	2015	Mujeres	1338	05 De 100 a 199 trabajadores	Aragón
Febrero 2015	201502	Febrero	2015	Hombres	2052	06 De 200 a 499 trabajadores	Aragón
Febrero 2015	201502	Febrero	2015	Mujeres	2046	06 De 200 a 499 trabajadores	Aragón
Febrero 2015	201502	Febrero	2015	Hombres	649	07 De 500 a 999 trabajadores	Aragón
Febrero 2015	201502	Febrero	2015	Mujeres	896	07 De 500 a 999 trabajadores	Aragón
Febrero 2015	201502	Febrero	2015	Hombres	1095	08 De 1.000 a 4.999 trabajadores	Aragón
Febrero 2015	201502	Febrero	2015	Mujeres	544	08 De 1.000 a 4.999 trabajadores	Aragón
Febrero 2015	201502	Febrero	2015	Hombres	65	09 De 5.000 o más trabajadores	Aragón
Febrero 2015	201502	Febrero	2015	Mujeres	13	09 De 5.000 o más trabajadores	Aragón
Febrero 2015	201502	Febrero	2015	Hombres	521	99 No consta	Aragón
Febrero 2015	201502	Febrero	2015	Mujeres	415	99 No consta	Aragón
Enero 2015	201501	Enero	2015	Hombres	5715	01 De 1 a 9 trabajadores	Aragón
Enero 2015	201501	Enero	2015	Mujeres	3984	01 De 1 a 9 trabajadores	Aragón
Enero 2015	201501	Enero	2015	Hombres	2315	02 De 10 a 19 trabajadores	Aragón
Enero 2015	201501	Enero	2015	Mujeres	1546	02 De 10 a 19 trabajadores	Aragón
Enero 2015	201501	Enero	2015	Hombres	2999	03 De 20 a 49 trabajadores	Aragón
Enero 2015	201501	Enero	2015	Mujeres	2726	03 De 20 a 49 trabajadores	Aragón
Enero 2015	201501	Enero	2015	Hombres	2041	04 De 50 a 99 trabajadores	Aragón
Enero 2015	201501	Enero	2015	Mujeres	1749	04 De 50 a 99 trabajadores	Aragón
Enero 2015	201501	Enero	2015	Hombres	1914	05 De 100 a 199 trabajadores	Aragón
Enero 2015	201501	Enero	2015	Mujeres	1735	05 De 100 a 199 trabajadores	Aragón
Enero 2015	201501	Enero	2015	Hombres	2411	06 De 200 a 499 trabajadores	Aragón
Enero 2015	201501	Enero	2015	Mujeres	2393	06 De 200 a 499 trabajadores	Aragón
Enero 2015	201501	Enero	2015	Hombres	438	07 De 500 a 999 trabajadores	Aragón
Enero 2015	201501	Enero	2015	Mujeres	880	07 De 500 a 999 trabajadores	Aragón
Enero 2015	201501	Enero	2015	Hombres	712	08 De 1.000 a 4.999 trabajadores	Aragón
Enero 2015	201501	Enero	2015	Mujeres	489	08 De 1.000 a 4.999 trabajadores	Aragón
Enero 2015	201501	Enero	2015	Hombres	51	09 De 5.000 o más trabajadores	Aragón
Enero 2015	201501	Enero	2015	Mujeres	7	09 De 5.000 o más trabajadores	Aragón
Enero 2015	201501	Enero	2015	Hombres	507	99 No consta	Aragón
Enero 2015	201501	Enero	2015	Mujeres	523	99 No consta	Aragón
Diciembre 2014	201412	Diciembre	2014	Hombres	5583	01 De 1 a 9 trabajadores	Aragón
Diciembre 2014	201412	Diciembre	2014	Mujeres	4597	01 De 1 a 9 trabajadores	Aragón
Diciembre 2014	201412	Diciembre	2014	Hombres	2016	02 De 10 a 19 trabajadores	Aragón
Diciembre 2014	201412	Diciembre	2014	Mujeres	1484	02 De 10 a 19 trabajadores	Aragón
Diciembre 2014	201412	Diciembre	2014	Hombres	2512	03 De 20 a 49 trabajadores	Aragón
Diciembre 2014	201412	Diciembre	2014	Mujeres	2237	03 De 20 a 49 trabajadores	Aragón
Diciembre 2014	201412	Diciembre	2014	Hombres	1709	04 De 50 a 99 trabajadores	Aragón
Diciembre 2014	201412	Diciembre	2014	Mujeres	1921	04 De 50 a 99 trabajadores	Aragón
Diciembre 2014	201412	Diciembre	2014	Hombres	1448	05 De 100 a 199 trabajadores	Aragón
Diciembre 2014	201412	Diciembre	2014	Mujeres	1536	05 De 100 a 199 trabajadores	Aragón
Diciembre 2014	201412	Diciembre	2014	Hombres	2038	06 De 200 a 499 trabajadores	Aragón
Diciembre 2014	201412	Diciembre	2014	Mujeres	2389	06 De 200 a 499 trabajadores	Aragón
Diciembre 2014	201412	Diciembre	2014	Hombres	391	07 De 500 a 999 trabajadores	Aragón
Diciembre 2014	201412	Diciembre	2014	Mujeres	714	07 De 500 a 999 trabajadores	Aragón
Diciembre 2014	201412	Diciembre	2014	Hombres	703	08 De 1.000 a 4.999 trabajadores	Aragón
Diciembre 2014	201412	Diciembre	2014	Mujeres	497	08 De 1.000 a 4.999 trabajadores	Aragón
Diciembre 2014	201412	Diciembre	2014	Hombres	40	09 De 5.000 o más trabajadores	Aragón
Diciembre 2014	201412	Diciembre	2014	Mujeres	8	09 De 5.000 o más trabajadores	Aragón
Diciembre 2014	201412	Diciembre	2014	Hombres	405	99 No consta	Aragón
Diciembre 2014	201412	Diciembre	2014	Mujeres	383	99 No consta	Aragón
Noviembre 2014	201411	Noviembre	2014	Hombres	5471	01 De 1 a 9 trabajadores	Aragón
Noviembre 2014	201411	Noviembre	2014	Mujeres	4128	01 De 1 a 9 trabajadores	Aragón
Noviembre 2014	201411	Noviembre	2014	Hombres	2070	02 De 10 a 19 trabajadores	Aragón
Noviembre 2014	201411	Noviembre	2014	Mujeres	1508	02 De 10 a 19 trabajadores	Aragón
Noviembre 2014	201411	Noviembre	2014	Hombres	2965	03 De 20 a 49 trabajadores	Aragón
Noviembre 2014	201411	Noviembre	2014	Mujeres	2342	03 De 20 a 49 trabajadores	Aragón
Noviembre 2014	201411	Noviembre	2014	Hombres	2058	04 De 50 a 99 trabajadores	Aragón
Noviembre 2014	201411	Noviembre	2014	Mujeres	2000	04 De 50 a 99 trabajadores	Aragón
Noviembre 2014	201411	Noviembre	2014	Hombres	1928	05 De 100 a 199 trabajadores	Aragón
Noviembre 2014	201411	Noviembre	2014	Mujeres	1734	05 De 100 a 199 trabajadores	Aragón
Noviembre 2014	201411	Noviembre	2014	Hombres	1520	06 De 200 a 499 trabajadores	Aragón
Noviembre 2014	201411	Noviembre	2014	Mujeres	1983	06 De 200 a 499 trabajadores	Aragón
Noviembre 2014	201411	Noviembre	2014	Hombres	905	07 De 500 a 999 trabajadores	Aragón
Noviembre 2014	201411	Noviembre	2014	Mujeres	1061	07 De 500 a 999 trabajadores	Aragón
Noviembre 2014	201411	Noviembre	2014	Hombres	664	08 De 1.000 a 4.999 trabajadores	Aragón
Noviembre 2014	201411	Noviembre	2014	Mujeres	358	08 De 1.000 a 4.999 trabajadores	Aragón
Noviembre 2014	201411	Noviembre	2014	Hombres	37	09 De 5.000 o más trabajadores	Aragón
Noviembre 2014	201411	Noviembre	2014	Mujeres	6	09 De 5.000 o más trabajadores	Aragón
Noviembre 2014	201411	Noviembre	2014	Hombres	464	99 No consta	Aragón
Noviembre 2014	201411	Noviembre	2014	Mujeres	449	99 No consta	Aragón
Octubre 2014	201410	Octubre	2014	Hombres	7334	01 De 1 a 9 trabajadores	Aragón
Octubre 2014	201410	Octubre	2014	Mujeres	5676	01 De 1 a 9 trabajadores	Aragón
Octubre 2014	201410	Octubre	2014	Hombres	2958	02 De 10 a 19 trabajadores	Aragón
Octubre 2014	201410	Octubre	2014	Mujeres	2269	02 De 10 a 19 trabajadores	Aragón
Octubre 2014	201410	Octubre	2014	Hombres	3721	03 De 20 a 49 trabajadores	Aragón
Octubre 2014	201410	Octubre	2014	Mujeres	3296	03 De 20 a 49 trabajadores	Aragón
Octubre 2014	201410	Octubre	2014	Hombres	2512	04 De 50 a 99 trabajadores	Aragón
Octubre 2014	201410	Octubre	2014	Mujeres	2119	04 De 50 a 99 trabajadores	Aragón
Octubre 2014	201410	Octubre	2014	Hombres	2223	05 De 100 a 199 trabajadores	Aragón
Octubre 2014	201410	Octubre	2014	Mujeres	2543	05 De 100 a 199 trabajadores	Aragón
Octubre 2014	201410	Octubre	2014	Hombres	1723	06 De 200 a 499 trabajadores	Aragón
Octubre 2014	201410	Octubre	2014	Mujeres	1995	06 De 200 a 499 trabajadores	Aragón
Octubre 2014	201410	Octubre	2014	Hombres	1085	07 De 500 a 999 trabajadores	Aragón
Octubre 2014	201410	Octubre	2014	Mujeres	1145	07 De 500 a 999 trabajadores	Aragón
Octubre 2014	201410	Octubre	2014	Hombres	948	08 De 1.000 a 4.999 trabajadores	Aragón
Octubre 2014	201410	Octubre	2014	Mujeres	577	08 De 1.000 a 4.999 trabajadores	Aragón
Octubre 2014	201410	Octubre	2014	Hombres	48	09 De 5.000 o más trabajadores	Aragón
Octubre 2014	201410	Octubre	2014	Mujeres	11	09 De 5.000 o más trabajadores	Aragón
Octubre 2014	201410	Octubre	2014	Hombres	798	99 No consta	Aragón
Octubre 2014	201410	Octubre	2014	Mujeres	582	99 No consta	Aragón
Septiembre 2014	201409	Septiembre	2014	Hombres	9267	01 De 1 a 9 trabajadores	Aragón
Septiembre 2014	201409	Septiembre	2014	Mujeres	6462	01 De 1 a 9 trabajadores	Aragón
Septiembre 2014	201409	Septiembre	2014	Hombres	3200	02 De 10 a 19 trabajadores	Aragón
Septiembre 2014	201409	Septiembre	2014	Mujeres	2201	02 De 10 a 19 trabajadores	Aragón
Septiembre 2014	201409	Septiembre	2014	Hombres	4050	03 De 20 a 49 trabajadores	Aragón
Septiembre 2014	201409	Septiembre	2014	Mujeres	3260	03 De 20 a 49 trabajadores	Aragón
Septiembre 2014	201409	Septiembre	2014	Hombres	2409	04 De 50 a 99 trabajadores	Aragón
Septiembre 2014	201409	Septiembre	2014	Mujeres	2308	04 De 50 a 99 trabajadores	Aragón
Septiembre 2014	201409	Septiembre	2014	Hombres	2327	05 De 100 a 199 trabajadores	Aragón
Septiembre 2014	201409	Septiembre	2014	Mujeres	1986	05 De 100 a 199 trabajadores	Aragón
Septiembre 2014	201409	Septiembre	2014	Hombres	2176	06 De 200 a 499 trabajadores	Aragón
Septiembre 2014	201409	Septiembre	2014	Mujeres	2233	06 De 200 a 499 trabajadores	Aragón
Septiembre 2014	201409	Septiembre	2014	Hombres	1073	07 De 500 a 999 trabajadores	Aragón
Septiembre 2014	201409	Septiembre	2014	Mujeres	981	07 De 500 a 999 trabajadores	Aragón
Septiembre 2014	201409	Septiembre	2014	Hombres	596	08 De 1.000 a 4.999 trabajadores	Aragón
Septiembre 2014	201409	Septiembre	2014	Mujeres	448	08 De 1.000 a 4.999 trabajadores	Aragón
Septiembre 2014	201409	Septiembre	2014	Hombres	44	09 De 5.000 o más trabajadores	Aragón
Septiembre 2014	201409	Septiembre	2014	Mujeres	9	09 De 5.000 o más trabajadores	Aragón
Septiembre 2014	201409	Septiembre	2014	Hombres	976	99 No consta	Aragón
Septiembre 2014	201409	Septiembre	2014	Mujeres	559	99 No consta	Aragón
Agosto 2014	201408	Agosto	2014	Hombres	7307	01 De 1 a 9 trabajadores	Aragón
Agosto 2014	201408	Agosto	2014	Mujeres	4335	01 De 1 a 9 trabajadores	Aragón
Agosto 2014	201408	Agosto	2014	Hombres	2579	02 De 10 a 19 trabajadores	Aragón
Agosto 2014	201408	Agosto	2014	Mujeres	1545	02 De 10 a 19 trabajadores	Aragón
Agosto 2014	201408	Agosto	2014	Hombres	3283	03 De 20 a 49 trabajadores	Aragón
Agosto 2014	201408	Agosto	2014	Mujeres	2421	03 De 20 a 49 trabajadores	Aragón
Agosto 2014	201408	Agosto	2014	Hombres	1843	04 De 50 a 99 trabajadores	Aragón
Agosto 2014	201408	Agosto	2014	Mujeres	1665	04 De 50 a 99 trabajadores	Aragón
Agosto 2014	201408	Agosto	2014	Hombres	1780	05 De 100 a 199 trabajadores	Aragón
Agosto 2014	201408	Agosto	2014	Mujeres	1776	05 De 100 a 199 trabajadores	Aragón
Agosto 2014	201408	Agosto	2014	Hombres	1663	06 De 200 a 499 trabajadores	Aragón
Agosto 2014	201408	Agosto	2014	Mujeres	1622	06 De 200 a 499 trabajadores	Aragón
Agosto 2014	201408	Agosto	2014	Hombres	1612	07 De 500 a 999 trabajadores	Aragón
Agosto 2014	201408	Agosto	2014	Mujeres	1184	07 De 500 a 999 trabajadores	Aragón
Agosto 2014	201408	Agosto	2014	Hombres	560	08 De 1.000 a 4.999 trabajadores	Aragón
Agosto 2014	201408	Agosto	2014	Mujeres	400	08 De 1.000 a 4.999 trabajadores	Aragón
Agosto 2014	201408	Agosto	2014	Hombres	19	09 De 5.000 o más trabajadores	Aragón
Agosto 2014	201408	Agosto	2014	Mujeres	5	09 De 5.000 o más trabajadores	Aragón
Agosto 2014	201408	Agosto	2014	Hombres	876	99 No consta	Aragón
Agosto 2014	201408	Agosto	2014	Mujeres	386	99 No consta	Aragón
Julio 2014	201407	Julio	2014	Hombres	9800	01 De 1 a 9 trabajadores	Aragón
Julio 2014	201407	Julio	2014	Mujeres	6413	01 De 1 a 9 trabajadores	Aragón
Julio 2014	201407	Julio	2014	Hombres	3742	02 De 10 a 19 trabajadores	Aragón
Julio 2014	201407	Julio	2014	Mujeres	2280	02 De 10 a 19 trabajadores	Aragón
